Orthogroup	Species	Nvec	Orthologs
OG0000012	Hsap	NV2t006140001.1, NV2t010135001.1, NV2t010135002.1, NV2t010553001.1, NV2t005969009.1, NV2t005969010.1, NV2t005969013.1, NV2t005969012.1, NV2t005969015.1, NV2t005969017.1, NV2t022086002.1, NV2t005969014.1, NV2t005969005.1, NV2t005969001.1, NV2t005969003.1, NV2t005969004.1, NV2t005969002.1, NV2t005969011.1, NV2t005969007.1, NV2t005969006.1, NV2t005969008.1, NV2t019067001.1, NV2t019067002.1, NV2t019067004.1, NV2t019067003.1, NV2t005425001.1, NV2t009657001.1	PP6R2_HUMAN, PP6R3_HUMAN, PP6R1_HUMAN
OG0000012	Mmus	NV2t006140001.1, NV2t010135001.1, NV2t010135002.1, NV2t010553001.1, NV2t005969009.1, NV2t005969010.1, NV2t005969013.1, NV2t005969012.1, NV2t005969015.1, NV2t005969017.1, NV2t022086002.1, NV2t005969014.1, NV2t005969005.1, NV2t005969001.1, NV2t005969003.1, NV2t005969004.1, NV2t005969002.1, NV2t005969011.1, NV2t005969007.1, NV2t005969006.1, NV2t005969008.1, NV2t019067001.1, NV2t019067002.1, NV2t019067004.1, NV2t019067003.1, NV2t005425001.1, NV2t009657001.1	PP6R2_MOUSE, PP6R3_MOUSE, PP6R1_MOUSE
OG0000012	Pdam	NV2t006140001.1	pdam_00004223-RA, pdam_00008792-RA, pdam_00004230-RA, pdam_00022806-RA, pdam_00008793-RA, pdam_00008789-RA, pdam_00023686-RA, pdam_00023397-RA, pdam_00004199-RA, pdam_00025939-RA, pdam_00024740-RA, pdam_00022802-RA, pdam_00023398-RA, pdam_00022807-RA, pdam_00008791-RA, pdam_00004229-RA, pdam_00008785-RA, pdam_00024588-RA, pdam_00024589-RA, pdam_00008447-RA, pdam_00004209-RA, pdam_00008784-RA, pdam_00008779-RA, pdam_00009835-RA, pdam_00024829-RA, pdam_00024828-RA, pdam_00017554-RA, pdam_00023363-RA, pdam_00023362-RA, pdam_00025628-RA, pdam_00013333-RA, pdam_00005801-RA, pdam_00005800-RA, pdam_00023361-RA, pdam_00021468-RA, pdam_00017124-RA
OG0000012	Pdam	NV2t010135001.1, NV2t010135002.1, NV2t010553001.1, NV2t005969009.1, NV2t005969010.1, NV2t005969013.1, NV2t005969012.1, NV2t005969015.1, NV2t005969017.1, NV2t022086002.1, NV2t005969014.1, NV2t005969005.1, NV2t005969001.1, NV2t005969003.1, NV2t005969004.1, NV2t005969002.1, NV2t005969011.1, NV2t005969007.1, NV2t005969006.1, NV2t005969008.1, NV2t019067001.1, NV2t019067002.1, NV2t019067004.1, NV2t019067003.1	pdam_00026055-RA, pdam_00023355-RA, pdam_00023354-RA, pdam_00017283-RA, pdam_00020116-RA, pdam_00012703-RA, pdam_00011047-RA, pdam_00021823-RA, pdam_00021819-RA, pdam_00021820-RA, pdam_00024757-RA, pdam_00024758-RA, pdam_00021825-RA, pdam_00021822-RA, pdam_00021824-RA, pdam_00025944-RA, pdam_00022135-RA, pdam_00016761-RA, pdam_00016382-RA, pdam_00016383-RA, pdam_00014827-RA, pdam_00021821-RA, pdam_00024797-RA, pdam_00025933-RA
OG0000012	Pdam	NV2t005425001.1	pdam_00022307-RA, pdam_00022306-RA, pdam_00022308-RA, pdam_00015916-RA, pdam_00016537-RA, pdam_00025497-RA, pdam_00025868-RA, pdam_00017399-RA, pdam_00025791-RA, pdam_00025949-RA, pdam_00013949-RA, pdam_00026002-RA, pdam_00004412-RA, pdam_00019790-RA, pdam_00002404-RA
OG0000012	Pdam	NV2t009657001.1	pdam_00023356-RA, pdam_00000469-RA, pdam_00005803-RA, pdam_00016571-RA, pdam_00016570-RA
OG0000013	Hsap	NV2t022046001.1, NV2t000557001.1, NV2t010078001.1, NV2t010078002.1, NV2t016530001.1, NV2t016530002.1, NV2t016530003.1, NV2t016530004.1, NV2t016530005.1, NV2t011008001.1, NV2t018622001.1, NV2t018120001.1, NV2t018120002.1, NV2t000925001.1, NV2t001992001.1, NV2t010575001.1, NV2t010575005.1, NV2t010575002.1, NV2t010575004.1, NV2t010575003.1, NV2t010575006.1, NV2t010575007.1, NV2t009619001.1, NV2t009619002.1, NV2t009619003.1, NV2t009922001.1, NV2t014996001.1, NV2t014995001.1, NV2t008989001.1, NV2t010100001.1, NV2t010102001.1, NV2t010586001.1, NV2t009527001.1, NV2t009996001.1, NV2t000262001.1	NK2R_HUMAN, NK1R_HUMAN, NK3R_HUMAN
OG0000013	Mmus	NV2t022046001.1, NV2t000557001.1, NV2t010078001.1, NV2t010078002.1, NV2t016530001.1, NV2t016530002.1, NV2t016530003.1, NV2t016530004.1, NV2t016530005.1, NV2t011008001.1, NV2t018622001.1, NV2t018120001.1, NV2t018120002.1, NV2t000925001.1, NV2t001992001.1, NV2t010575001.1, NV2t010575005.1, NV2t010575002.1, NV2t010575004.1, NV2t010575003.1, NV2t010575006.1, NV2t010575007.1, NV2t009619001.1, NV2t009619002.1, NV2t009619003.1, NV2t009922001.1, NV2t014996001.1, NV2t014995001.1, NV2t008989001.1, NV2t010100001.1, NV2t010102001.1, NV2t010586001.1, NV2t009527001.1, NV2t009996001.1, NV2t000262001.1	NK2R_MOUSE, NK1R_MOUSE, NK3R_MOUSE
OG0000013	Pdam	NV2t022046001.1	pdam_00001287-RA
OG0000013	Pdam	NV2t000557001.1, NV2t010078001.1, NV2t010078002.1	pdam_00001286-RA
OG0000013	Pdam	NV2t016530001.1, NV2t016530002.1, NV2t016530003.1, NV2t016530004.1, NV2t016530005.1	pdam_00020411-RA
OG0000013	Pdam	NV2t011008001.1	pdam_00006264-RA
OG0000013	Pdam	NV2t018622001.1	pdam_00009141-RA
OG0000013	Pdam	NV2t018120001.1, NV2t018120002.1	pdam_00006769-RA, pdam_00006770-RA, pdam_00006768-RA
OG0000013	Pdam	NV2t000925001.1	pdam_00018737-RA, pdam_00025886-RA, pdam_00006385-RA, pdam_00001720-RA, pdam_00025652-RA, pdam_00022799-RA, pdam_00022798-RA, pdam_00001718-RA, pdam_00001719-RA, pdam_00009498-RA, pdam_00009497-RA, pdam_00009490-RA, pdam_00009496-RA, pdam_00018748-RA
OG0000013	Pdam	NV2t001992001.1	pdam_00017189-RA
OG0000013	Pdam	NV2t010575001.1, NV2t010575005.1, NV2t010575002.1, NV2t010575004.1, NV2t010575003.1, NV2t010575006.1, NV2t010575007.1	pdam_00001721-RA, pdam_00022800-RA, pdam_00025816-RA, pdam_00001717-RA, pdam_00006677-RA
OG0000013	Pdam	NV2t009619001.1, NV2t009619002.1, NV2t009619003.1	pdam_00007450-RA, pdam_00006676-RA, pdam_00006671-RA, pdam_00006674-RA, pdam_00006673-RA, pdam_00006669-RA
OG0000013	Pdam	NV2t014996001.1	pdam_00013640-RA, pdam_00013633-RA
OG0000013	Pdam	NV2t014995001.1	pdam_00002127-RA, pdam_00013641-RA, pdam_00005190-RA, pdam_00005187-RA, pdam_00005189-RA
OG0000013	Pdam	NV2t008989001.1	pdam_00008074-RA
OG0000013	Pdam	NV2t010100001.1	pdam_00001063-RA
OG0000013	Pdam	NV2t010102001.1	pdam_00001068-RA, pdam_00001067-RA
OG0000013	Pdam	NV2t010586001.1	pdam_00001062-RA, pdam_00001061-RA
OG0000013	Pdam	NV2t009527001.1, NV2t009996001.1	pdam_00001969-RA, pdam_00002697-RA
OG0000013	Pdam	NV2t000262001.1	pdam_00023055-RA, pdam_00007884-RA, pdam_00023053-RA, pdam_00023051-RA, pdam_00024373-RA, pdam_00024372-RA, pdam_00007885-RA, pdam_00007887-RA, pdam_00023054-RA, pdam_00019528-RA, pdam_00019531-RA, pdam_00012632-RA, pdam_00012631-RA, pdam_00019527-RA, pdam_00012637-RA, pdam_00012633-RA, pdam_00012634-RA
OG0000014	Hsap	NV2t005634001.1, NV2t005685001.1, NV2t006156001.1, NV2t017888001.1, NV2t017888002.1, NV2t014321001.1, NV2t014321002.1, NV2t006023001.1, NV2t003658001.1, NV2t018782001.1, NV2t009759001.1, NV2t010396001.1, NV2t025027001.1, NV2t004565001.1, NV2t005336001.1, NV2t020327001.1, NV2t011571001.1, NV2t019367001.1, NV2t019368001.1, NV2t019368002.1, NV2t019845001.1, NV2t019842001.1, NV2t006395001.1, NV2t004537001.1, NV2t022394001.1, NV2t023196001.1	MTR1L_HUMAN, MTR1A_HUMAN, MTR1B_HUMAN
OG0000014	Mmus	NV2t005634001.1, NV2t005685001.1, NV2t006156001.1, NV2t017888001.1, NV2t017888002.1, NV2t014321001.1, NV2t014321002.1, NV2t006023001.1, NV2t003658001.1, NV2t018782001.1, NV2t009759001.1, NV2t010396001.1, NV2t025027001.1, NV2t004565001.1, NV2t005336001.1, NV2t020327001.1, NV2t011571001.1, NV2t019367001.1, NV2t019368001.1, NV2t019368002.1, NV2t019845001.1, NV2t019842001.1, NV2t006395001.1, NV2t004537001.1, NV2t022394001.1, NV2t023196001.1	MTR1L_MOUSE, MTR1A_MOUSE, MTR1B_MOUSE
OG0000014	Pdam	NV2t006156001.1	pdam_00022623-RA
OG0000014	Pdam	NV2t017888001.1, NV2t017888002.1	pdam_00002145-RA
OG0000014	Pdam	NV2t014321001.1, NV2t014321002.1	pdam_00003322-RA
OG0000014	Pdam	NV2t006023001.1, NV2t003658001.1	pdam_00001145-RA, pdam_00014570-RA, pdam_00021463-RA, pdam_00013621-RA, pdam_00002666-RA, pdam_00013619-RA, pdam_00002659-RA, pdam_00025740-RA, pdam_00002663-RA, pdam_00002662-RA, pdam_00002661-RA, pdam_00002660-RA
OG0000014	Pdam	NV2t018782001.1	pdam_00008248-RA, pdam_00012872-RA
OG0000014	Pdam	NV2t009759001.1	pdam_00020044-RA
OG0000014	Pdam	NV2t010396001.1, NV2t025027001.1	pdam_00007451-RA, pdam_00005376-RA, pdam_00007452-RA, pdam_00002669-RA
OG0000014	Pdam	NV2t004565001.1, NV2t005336001.1, NV2t020327001.1, NV2t011571001.1	pdam_00011108-RA
OG0000014	Pdam	NV2t019367001.1, NV2t019368001.1, NV2t019368002.1, NV2t019845001.1, NV2t019842001.1	pdam_00003802-RA, pdam_00023114-RA, pdam_00023115-RA
OG0000014	Pdam	NV2t006395001.1	pdam_00015656-RA, pdam_00025778-RA, pdam_00020181-RA, pdam_00020180-RA, pdam_00018994-RA, pdam_00012762-RA
OG0000014	Pdam	NV2t004537001.1	pdam_00013636-RA, pdam_00013637-RA, pdam_00013358-RA, pdam_00009063-RA, pdam_00016970-RA, pdam_00016972-RA, pdam_00016973-RA, pdam_00023595-RA, pdam_00013359-RA, pdam_00016223-RA, pdam_00005025-RA, pdam_00015153-RA, pdam_00019558-RA, pdam_00005085-RA, pdam_00021186-RA, pdam_00021188-RA, pdam_00021190-RA, pdam_00021187-RA, pdam_00021185-RA, pdam_00021184-RA, pdam_00021189-RA, pdam_00021181-RA, pdam_00021182-RA, pdam_00008815-RA, pdam_00000676-RA, pdam_00017219-RA
OG0000014	Pdam	NV2t022394001.1	pdam_00020600-RA, pdam_00006143-RA
OG0000014	Pdam	NV2t023196001.1	pdam_00002287-RA, pdam_00002321-RA, pdam_00012051-RA
OG0000015	Hsap	NV2t015409001.1, NV2t018400001.1, NV2t018400002.1, NV2t000061001.1, NV2t000100001.1, NV2t003390001.1, NV2t002125003.1, NV2t015626001.1, NV2t015632001.1	VKOR1_HUMAN
OG0000015	Mmus	NV2t015409001.1, NV2t018400001.1, NV2t018400002.1, NV2t000061001.1, NV2t000100001.1, NV2t003390001.1, NV2t002125003.1, NV2t015626001.1, NV2t015632001.1	VKOR1_MOUSE
OG0000015	Pdam	NV2t018400001.1, NV2t018400002.1	pdam_00006655-RA, pdam_00015693-RA, pdam_00007529-RA, pdam_00017040-RA, pdam_00012404-RA, pdam_00012406-RA, pdam_00012405-RA, pdam_00023826-RA, pdam_00023600-RA, pdam_00002213-RA, pdam_00021638-RA, pdam_00022329-RA, pdam_00003550-RA, pdam_00003548-RA, pdam_00020683-RA, pdam_00003544-RA, pdam_00003549-RA, pdam_00003545-RA, pdam_00022195-RA, pdam_00022198-RA, pdam_00022196-RA, pdam_00025190-RA, pdam_00024619-RA, pdam_00003546-RA
OG0000015	Pdam	NV2t000061001.1	pdam_00017345-RA, pdam_00013791-RA, pdam_00007242-RA, pdam_00015258-RA, pdam_00009041-RA, pdam_00011497-RA, pdam_00023718-RA, pdam_00002531-RA, pdam_00020356-RA, pdam_00022940-RA, pdam_00021318-RA, pdam_00007243-RA, pdam_00014488-RA, pdam_00005959-RA, pdam_00010823-RA, pdam_00003524-RA, pdam_00021384-RA, pdam_00002297-RA, pdam_00002298-RA
OG0000015	Pdam	NV2t000100001.1	pdam_00007317-RA, pdam_00012211-RA
OG0000015	Pdam	NV2t003390001.1	pdam_00008683-RA
OG0000015	Pdam	NV2t002125003.1	pdam_00021386-RA, pdam_00021382-RA, pdam_00010872-RA, pdam_00010862-RA, pdam_00010866-RA, pdam_00017472-RA, pdam_00010863-RA, pdam_00010868-RA, pdam_00010867-RA, pdam_00010871-RA, pdam_00020557-RA, pdam_00016436-RA, pdam_00005616-RA, pdam_00025108-RA, pdam_00025107-RA, pdam_00010879-RA
OG0000015	Pdam	NV2t015626001.1, NV2t015632001.1	pdam_00013828-RA
OG0000017	Pdam	NV2t020149001.1, NV2t018336001.1, NV2t003655001.1, NV2t015595001.1, NV2t016412001.1, NV2t000022001.1, NV2t001574001.1	pdam_00021348-RA
OG0000017	Pdam	NV2t021157001.1	pdam_00018470-RA
OG0000017	Pdam	NV2t006730001.1	pdam_00018468-RA
OG0000017	Pdam	NV2t003750001.1, NV2t003750003.1, NV2t015967001.1, NV2t020189003.1, NV2t019492001.1, NV2t015049001.1, NV2t025511001.1, NV2t000885001.1, NV2t001397001.1, NV2t002434001.1, NV2t005928001.1, NV2t018757001.1, NV2t001464001.1, NV2t019247001.1, NV2t003471001.1, NV2t022845001.1, NV2t024005001.1, NV2t020228001.1, NV2t016357001.1	pdam_00013516-RA
OG0000017	Pdam	NV2t010425001.1, NV2t001756001.1, NV2t012955001.1, NV2t007780001.1, NV2t019296001.1, NV2t005490001.1, NV2t012954001.1, NV2t008239001.1, NV2t025857001.1, NV2t010584001.1, NV2t002547001.1, NV2t015848001.1, NV2t009388001.1, NV2t009388002.1, NV2t007973001.1, NV2t015722001.1, NV2t020080001.1, NV2t023783001.1, NV2t011030002.1	pdam_00010408-RA
OG0000017	Pdam	NV2t005449001.1, NV2t025884001.1, NV2t024556001.1, NV2t023948001.1, NV2t011023001.1	pdam_00025006-RA
OG0000018	Hsap	NV2t007608001.1, NV2t023280001.1, NV2t023815001.1, NV2t023024001.1, NV2t023056001.1, NV2t023294001.1, NV2t022974001.1, NV2t023019001.1, NV2t023292001.1, NV2t016342001.1, NV2t010391001.1, NV2t023818001.1, NV2t023028001.1, NV2t023044001.1, NV2t023029001.1, NV2t022984001.1, NV2t023037001.1, NV2t023042001.1, NV2t022985001.1, NV2t023022001.1, NV2t023009001.1, NV2t023035001.1, NV2t023023001.1, NV2t022974002.1, NV2t023295002.1, NV2t023715001.1	RXFP1_HUMAN, RXFP2_HUMAN
OG0000018	Mmus	NV2t007608001.1, NV2t023280001.1, NV2t023815001.1, NV2t023024001.1, NV2t023056001.1, NV2t023294001.1, NV2t022974001.1, NV2t023019001.1, NV2t023292001.1, NV2t016342001.1, NV2t010391001.1, NV2t023818001.1, NV2t023028001.1, NV2t023044001.1, NV2t023029001.1, NV2t022984001.1, NV2t023037001.1, NV2t023042001.1, NV2t022985001.1, NV2t023022001.1, NV2t023009001.1, NV2t023035001.1, NV2t023023001.1, NV2t022974002.1, NV2t023295002.1, NV2t023715001.1	RXFP1_MOUSE, RXFP2_MOUSE
OG0000018	Pdam	NV2t007608001.1	pdam_00004524-RA
OG0000018	Pdam	NV2t023280001.1	pdam_00019167-RA
OG0000018	Pdam	NV2t023815001.1	pdam_00007577-RA, pdam_00007568-RA, pdam_00007567-RA, pdam_00007570-RA, pdam_00007569-RA, pdam_00007566-RA, pdam_00022376-RA, pdam_00007571-RA, pdam_00007575-RA, pdam_00025117-RA, pdam_00007560-RA, pdam_00026023-RA, pdam_00007561-RA, pdam_00025589-RA, pdam_00007559-RA, pdam_00007562-RA, pdam_00007564-RA, pdam_00025118-RA
OG0000018	Pdam	NV2t023024001.1	pdam_00007574-RA, pdam_00004262-RA
OG0000018	Pdam	NV2t023056001.1, NV2t023294001.1, NV2t022974001.1, NV2t023019001.1	pdam_00025988-RA, pdam_00015043-RA
OG0000018	Pdam	NV2t023292001.1	pdam_00011259-RA, pdam_00011255-RA
OG0000018	Pdam	NV2t016342001.1	pdam_00008465-RA, pdam_00007200-RA, pdam_00007202-RA, pdam_00007203-RA, pdam_00018595-RA
OG0000018	Pdam	NV2t010391001.1	pdam_00012332-RA, pdam_00020774-RA, pdam_00004334-RA, pdam_00013650-RA, pdam_00012098-RA, pdam_00012095-RA, pdam_00012097-RA, pdam_00012094-RA, pdam_00010604-RA, pdam_00016281-RA, pdam_00012349-RA, pdam_00006417-RA
OG0000018	Pdam	NV2t023818001.1	pdam_00013164-RA, pdam_00022011-RA, pdam_00022484-RA, pdam_00010509-RA, pdam_00013168-RA, pdam_00013167-RA, pdam_00013166-RA, pdam_00015076-RA
OG0000018	Pdam	NV2t023028001.1, NV2t023044001.1, NV2t023029001.1, NV2t022984001.1, NV2t023037001.1, NV2t023042001.1, NV2t022985001.1, NV2t023022001.1, NV2t023009001.1, NV2t023035001.1, NV2t023023001.1, NV2t022974002.1, NV2t023295002.1, NV2t023715001.1	pdam_00023360-RA
OG0000019	Hsap	NV2t025526001.1, NV2t006804001.1, NV2t019779001.1, NV2t019779002.1, NV2t006014001.1, NV2t006014002.1	MFAP4_HUMAN, FCN1_HUMAN, FCN2_HUMAN
OG0000019	Mmus	NV2t025526001.1, NV2t006804001.1, NV2t019779001.1, NV2t019779002.1, NV2t006014001.1, NV2t006014002.1	MFAP4_MOUSE, FCN1_MOUSE, FCN2_MOUSE
OG0000019	Pdam	NV2t006804001.1	pdam_00002747-RA, pdam_00014212-RA, pdam_00003869-RA, pdam_00025773-RA, pdam_00023681-RA, pdam_00018061-RA, pdam_00002422-RA, pdam_00019098-RA, pdam_00023658-RA, pdam_00014210-RA, pdam_00017934-RA, pdam_00013758-RA, pdam_00013759-RA, pdam_00000936-RA, pdam_00018073-RA, pdam_00018091-RA, pdam_00018074-RA, pdam_00018088-RA, pdam_00021992-RA, pdam_00024248-RA, pdam_00014208-RA, pdam_00015688-RA, pdam_00012279-RA, pdam_00018090-RA, pdam_00021994-RA, pdam_00018089-RA, pdam_00016936-RA, pdam_00016935-RA, pdam_00012277-RA, pdam_00012281-RA, pdam_00024874-RA, pdam_00012280-RA, pdam_00018072-RA, pdam_00002806-RA, pdam_00015630-RA, pdam_00021167-RA, pdam_00008206-RA, pdam_00023855-RA, pdam_00021166-RA, pdam_00018519-RA, pdam_00019939-RA, pdam_00019938-RA, pdam_00023854-RA, pdam_00021162-RA, pdam_00025631-RA, pdam_00020510-RA, pdam_00020511-RA, pdam_00015623-RA, pdam_00021889-RA, pdam_00015628-RA, pdam_00020507-RA, pdam_00020508-RA, pdam_00021890-RA, pdam_00015629-RA
OG0000019	Pdam	NV2t019779001.1, NV2t019779002.1	pdam_00023168-RA
OG0000019	Pdam	NV2t006014001.1, NV2t006014002.1	pdam_00002146-RA, pdam_00005006-RA, pdam_00005008-RA, pdam_00005007-RA, pdam_00017187-RA, pdam_00002148-RA, pdam_00006254-RA, pdam_00005011-RA, pdam_00015488-RA, pdam_00015487-RA, pdam_00015484-RA, pdam_00012857-RA, pdam_00012856-RA, pdam_00018815-RA, pdam_00002196-RA, pdam_00002189-RA, pdam_00002190-RA, pdam_00026009-RA, pdam_00002183-RA, pdam_00002188-RA, pdam_00002180-RA, pdam_00002182-RA, pdam_00002194-RA, pdam_00024591-RA, pdam_00010210-RA, pdam_00013693-RA
OG0000020	Hsap	NV2t012864001.1, NV2t011069001.1, NV2t008000001.1, NV2t022307001.1, NV2t020124001.1, NV2t020124002.1, NV2t020124004.1, NV2t020124003.1, NV2t020124005.1, NV2t010176001.1, NV2t023746001.1, NV2t011904017.1, NV2t011904011.1, NV2t011903001.1, NV2t011904008.1, NV2t011904006.1, NV2t011904003.1, NV2t011904009.1, NV2t011904004.1, NV2t011904005.1, NV2t011904015.1, NV2t011904007.1, NV2t011904010.1, NV2t011904013.1, NV2t011904016.1, NV2t011904001.1, NV2t011904002.1, NV2t011904014.1, NV2t011904012.1, NV2t014524001.1	OIT3_HUMAN, UROM_HUMAN, GP2_HUMAN
OG0000020	Mmus	NV2t012864001.1, NV2t011069001.1, NV2t008000001.1, NV2t022307001.1, NV2t020124001.1, NV2t020124002.1, NV2t020124004.1, NV2t020124003.1, NV2t020124005.1, NV2t010176001.1, NV2t023746001.1, NV2t011904017.1, NV2t011904011.1, NV2t011903001.1, NV2t011904008.1, NV2t011904006.1, NV2t011904003.1, NV2t011904009.1, NV2t011904004.1, NV2t011904005.1, NV2t011904015.1, NV2t011904007.1, NV2t011904010.1, NV2t011904013.1, NV2t011904016.1, NV2t011904001.1, NV2t011904002.1, NV2t011904014.1, NV2t011904012.1, NV2t014524001.1	OIT3_MOUSE, UROM_MOUSE, GP2_MOUSE
OG0000020	Pdam	NV2t012864001.1	pdam_00002363-RA, pdam_00005544-RA, pdam_00021200-RA, pdam_00022058-RA, pdam_00021207-RA, pdam_00022057-RA, pdam_00022055-RA, pdam_00024386-RA, pdam_00020598-RA
OG0000020	Pdam	NV2t011069001.1	pdam_00021201-RA, pdam_00021202-RA, pdam_00010586-RA, pdam_00014477-RA, pdam_00025377-RA, pdam_00014469-RA
OG0000020	Pdam	NV2t008000001.1, NV2t022307001.1, NV2t020124001.1, NV2t020124002.1, NV2t020124004.1, NV2t020124003.1, NV2t020124005.1	pdam_00017116-RA
OG0000020	Pdam	NV2t010176001.1, NV2t023746001.1	pdam_00013996-RA
OG0000020	Pdam	NV2t011904017.1, NV2t011904011.1, NV2t011903001.1, NV2t011904008.1, NV2t011904006.1, NV2t011904003.1, NV2t011904009.1, NV2t011904004.1, NV2t011904005.1, NV2t011904015.1, NV2t011904007.1, NV2t011904010.1, NV2t011904013.1, NV2t011904016.1, NV2t011904001.1, NV2t011904002.1, NV2t011904014.1, NV2t011904012.1, NV2t014524001.1	pdam_00007669-RA, pdam_00017407-RA, pdam_00010561-RA, pdam_00022825-RA, pdam_00025811-RA
OG0000021	Pdam	NV2t024118001.1	pdam_00010749-RA
OG0000021	Pdam	NV2t009487001.1	pdam_00009410-RA
OG0000021	Pdam	NV2t020786001.1	pdam_00023687-RA, pdam_00024326-RA, pdam_00022890-RA
OG0000021	Pdam	NV2t004540001.1, NV2t012882001.1, NV2t019119001.1, NV2t002560001.1, NV2t002879001.1, NV2t019190001.1, NV2t017372001.1, NV2t017724001.1, NV2t001570001.1, NV2t001579001.1, NV2t010761001.1, NV2t006131001.1, NV2t006131002.1, NV2t025493001.1, NV2t009040003.1, NV2t016010001.1, NV2t009446001.1, NV2t008350001.1, NV2t023979001.1, NV2t009717001.1, NV2t011365001.1, NV2t017644004.1, NV2t002351001.1, NV2t012512001.1, NV2t020454001.1, NV2t010416001.1, NV2t017079001.1, NV2t006138001.1, NV2t004283001.1, NV2t011139001.1, NV2t022526001.1, NV2t011459002.1, NV2t011455001.1, NV2t011455002.1, NV2t011459001.1, NV2t025084001.1, NV2t024584001.1, NV2t024916001.1, NV2t016209001.1, NV2t004947001.1, NV2t002892001.1, NV2t023970001.1, NV2t010905002.1, NV2t010905001.1, NV2t019063001.1, NV2t025758001.1, NV2t006867001.1	pdam_00024856-RA
OG0000022	Hsap	NV2t021684001.1, NV2t021687001.1, NV2t016729001.1, NV2t016730001.1, NV2t024493002.1, NV2t024493001.1, NV2t024493003.1, NV2t018310001.1, NV2t018306001.1, NV2t018306002.1, NV2t018077001.1, NV2t023064001.1, NV2t023064002.1, NV2t023859001.1, NV2t023644001.1, NV2t013368001.1, NV2t013994001.1, NV2t003279001.1, NV2t021385001.1, NV2t002433001.1, NV2t011270001.1, NV2t016035001.1, NV2t016035002.1, NV2t016036001.1, NV2t025961001.1, NV2t020641001.1, NV2t020641002.1, NV2t020641003.1, NV2t020641005.1, NV2t020641004.1, NV2t020640001.1, NV2t020639001.1, NV2t008948001.1, NV2t015924001.1, NV2t016077001.1, NV2t017022001.1, NV2t015925001.1, NV2t015925002.1, NV2t017021001.1, NV2t023642001.1, NV2t016574001.1, NV2t016080001.1, NV2t007357001.1, NV2t006019001.1, NV2t003953001.1, NV2t010250001.1, NV2t004041001.1	MEP1A_HUMAN, MEP1B_HUMAN, ASTL_HUMAN
OG0000022	Mmus	NV2t021684001.1, NV2t021687001.1, NV2t016729001.1, NV2t016730001.1, NV2t024493002.1, NV2t024493001.1, NV2t024493003.1, NV2t018310001.1, NV2t018306001.1, NV2t018306002.1, NV2t018077001.1, NV2t023064001.1, NV2t023064002.1, NV2t023859001.1, NV2t023644001.1, NV2t013368001.1, NV2t013994001.1, NV2t003279001.1, NV2t021385001.1, NV2t002433001.1, NV2t011270001.1, NV2t016035001.1, NV2t016035002.1, NV2t016036001.1, NV2t025961001.1, NV2t020641001.1, NV2t020641002.1, NV2t020641003.1, NV2t020641005.1, NV2t020641004.1, NV2t020640001.1, NV2t020639001.1, NV2t008948001.1, NV2t015924001.1, NV2t016077001.1, NV2t017022001.1, NV2t015925001.1, NV2t015925002.1, NV2t017021001.1, NV2t023642001.1, NV2t016574001.1, NV2t016080001.1, NV2t007357001.1, NV2t006019001.1, NV2t003953001.1, NV2t010250001.1, NV2t004041001.1	MEP1A_MOUSE, MEP1B_MOUSE, ASTL_MOUSE
OG0000022	Pdam	NV2t021684001.1, NV2t021687001.1	pdam_00002741-RA, pdam_00002740-RA, pdam_00002739-RA
OG0000022	Pdam	NV2t024493002.1, NV2t024493001.1, NV2t024493003.1, NV2t018310001.1, NV2t018306001.1, NV2t018306002.1	pdam_00012892-RA
OG0000022	Pdam	NV2t018077001.1	pdam_00006750-RA
OG0000022	Pdam	NV2t023064001.1, NV2t023064002.1	pdam_00014407-RA
OG0000022	Pdam	NV2t023859001.1	pdam_00017936-RA, pdam_00000091-RA
OG0000022	Pdam	NV2t023644001.1, NV2t013368001.1	pdam_00003070-RA
OG0000022	Pdam	NV2t013994001.1	pdam_00011448-RA
OG0000022	Pdam	NV2t003279001.1, NV2t021385001.1, NV2t002433001.1	pdam_00012549-RA, pdam_00012548-RA
OG0000022	Pdam	NV2t011270001.1	pdam_00013606-RA
OG0000022	Pdam	NV2t016035001.1, NV2t016035002.1	pdam_00018235-RA
OG0000022	Pdam	NV2t016036001.1	pdam_00018232-RA
OG0000022	Pdam	NV2t025961001.1, NV2t020641001.1, NV2t020641002.1, NV2t020641003.1, NV2t020641005.1, NV2t020641004.1, NV2t020640001.1, NV2t020639001.1	pdam_00003020-RA, pdam_00002820-RA
OG0000022	Pdam	NV2t008948001.1, NV2t015924001.1, NV2t016077001.1, NV2t017022001.1, NV2t015925001.1, NV2t015925002.1, NV2t017021001.1, NV2t023642001.1, NV2t016574001.1, NV2t016080001.1	pdam_00003707-RA, pdam_00017308-RA
OG0000022	Pdam	NV2t007357001.1	pdam_00003021-RA, pdam_00003022-RA
OG0000022	Pdam	NV2t006019001.1	pdam_00007737-RA, pdam_00007740-RA, pdam_00022004-RA
OG0000022	Pdam	NV2t003953001.1	pdam_00006785-RA, pdam_00009354-RA, pdam_00010846-RA, pdam_00007519-RA
OG0000022	Pdam	NV2t010250001.1, NV2t004041001.1	pdam_00008387-RA, pdam_00003084-RA
