Orthogroup	Hsap	Nvec
OG0000092	VWA2_HUMAN	NV2t016479001.1, NV2t016342001.1, NV2t018169001.1, NV2t018169002.1, NV2t018169003.1, NV2t024541001.1, NV2t024541002.1, NV2t002131001.1, NV2t004438001.1, NV2t004437001.1, NV2t004439001.1, NV2t018921001.1, NV2t018929001.1, NV2t014287001.1, NV2t014281001.1, NV2t014281002.1, NV2t020958001.1, NV2t020881001.1, NV2t020019001.1, NV2t020019002.1
OG0000095	EST3_HUMAN, EST5A_HUMAN, EST2_HUMAN, EST4A_HUMAN, EST1_HUMAN, CES1P_HUMAN	NV2t012529001.1, NV2t012529002.1, NV2t010619001.1, NV2t010682001.1
OG0000096	SKP1_HUMAN	NV2t007975001.1, NV2t024334001.1, NV2t009945001.1, NV2t016345001.1, NV2t016345002.1, NV2t005803001.1
OG0000098	MYH16_HUMAN, MYH6_HUMAN, MYH7_HUMAN, MYH13_HUMAN, MYH3_HUMAN, MYH8_HUMAN, MYH2_HUMAN, MYH4_HUMAN, MYH1_HUMAN, MYH15_HUMAN, MYH7B_HUMAN	NV2t008024003.1, NV2t008024008.1, NV2t008024001.1, NV2t008024002.1, NV2t008024012.1, NV2t008024010.1, NV2t008024014.1, NV2t008024015.1, NV2t008024011.1, NV2t008024013.1, NV2t008024016.1, NV2t008024006.1, NV2t008024004.1, NV2t008024007.1, NV2t008024009.1, NV2t008024005.1
OG0000099	EFNB2_HUMAN, EFNB1_HUMAN, EFNB3_HUMAN	NV2t014928001.1, NV2t014928002.1, NV2t014108001.1, NV2t014108002.1, NV2t014108003.1, NV2t014108004.1, NV2t012138003.1, NV2t012138001.1, NV2t012138002.1, NV2t012138004.1, NV2t013151001.1, NV2t013151002.1, NV2t014430001.1, NV2t014430002.1, NV2t013330001.1, NV2t013330002.1, NV2t013330003.1, NV2t013330005.1, NV2t013330006.1, NV2t013330004.1
OG0000101	GRIA1_HUMAN, GRIA2_HUMAN, GRIA4_HUMAN, GRIA3_HUMAN, GRIK3_HUMAN, GRIK1_HUMAN, GRIK2_HUMAN, GRIK4_HUMAN, GRIK5_HUMAN	NV2t006566001.1, NV2t006567001.1, NV2t016902001.1, NV2t016903001.1, NV2t016901001.1
OG0000103	H2A2B_HUMAN, H2AX_HUMAN, H2AJ_HUMAN, H2A2C_HUMAN, H2A2A_HUMAN, H2A1C_HUMAN, H2A1_HUMAN, H2A1D_HUMAN, H2A3_HUMAN, H2A1B_HUMAN	NV2t021893002.1, NV2t003357001.1, NV2t008110002.1
OG0000104	ADA11_HUMAN, ADA23_HUMAN, ADAM9_HUMAN, ADA30_HUMAN, ADA20_HUMAN, ADA21_HUMAN, ADA29_HUMAN, ADAM8_HUMAN, ADAM7_HUMAN, ADA28_HUMAN, ADA15_HUMAN, ADA33_HUMAN, ADA19_HUMAN, ADA12_HUMAN	NV2t018385003.1, NV2t018385001.1, NV2t018385002.1
OG0000111	FUT4_HUMAN, FUT7_HUMAN, FUT6_HUMAN, FUT3_HUMAN, FUT5_HUMAN, FUT9_HUMAN	NV2t017646001.1, NV2t013600001.1, NV2t005853001.1, NV2t013599001.1, NV2t003904001.1, NV2t023828001.1, NV2t006372001.1, NV2t025282001.1, NV2t014016001.1, NV2t005015001.1
OG0000114	CAD15_HUMAN, CADH2_HUMAN, CADH4_HUMAN, CADH5_HUMAN, CAD22_HUMAN, CAD20_HUMAN, CAD19_HUMAN, CADH7_HUMAN, CAD12_HUMAN, CAD10_HUMAN, CADH6_HUMAN, CADH9_HUMAN, CADH8_HUMAN, CAD24_HUMAN, CAD11_HUMAN, CAD18_HUMAN	NV2t013611001.1
OG0000115	KCNA5_HUMAN, KCNA7_HUMAN, KCNA6_HUMAN, KCNA4_HUMAN, KCNA3_HUMAN, KCNA2_HUMAN, KCNA1_HUMAN	NV2t017768001.1, NV2t014379001.1, NV2t006568001.1, NV2t020582001.1, NV2t020585001.1, NV2t004330001.1, NV2t018284001.1, NV2t018284002.1
OG0000117	CEL3A_HUMAN, CEL3B_HUMAN, CELA1_HUMAN, CTRC_HUMAN, CEL2A_HUMAN, CEL2B_HUMAN	NV2t007833001.1, NV2t013528001.1, NV2t013528002.1, NV2t013528003.1, NV2t024925001.1, NV2t013873001.1, NV2t019483001.1, NV2t000814001.1, NV2t000814002.1, NV2t024809001.1, NV2t024809002.1, NV2t024809003.1, NV2t024809004.1, NV2t024811001.1, NV2t025524001.1
OG0000119	ST1E1_HUMAN, ST1B1_HUMAN, ST1C3_HUMAN, ST1C4_HUMAN, ST1C2_HUMAN, ST1A2_HUMAN, ST1A1_HUMAN, ST1A3_HUMAN, ST1A4_HUMAN	NV2t020068001.1, NV2t020068002.1, NV2t014755001.1, NV2t014756001.1, NV2t000522001.1, NV2t000523001.1, NV2t002692001.1, NV2t002694001.1
OG0000122	SACS_HUMAN	NV2t016422001.1, NV2t016407001.1, NV2t016410001.1, NV2t016417001.1, NV2t016407002.1, NV2t016404001.1, NV2t016404002.1, NV2t016416001.1, NV2t016407003.1, NV2t016407004.1, NV2t016407005.1, NV2t016406001.1, NV2t019429001.1
OG0000128	DCE1_HUMAN, DCE2_HUMAN, GADL1_HUMAN, CSAD_HUMAN	NV2t024651001.1, NV2t024651002.1, NV2t018706002.1, NV2t018706001.1, NV2t018706003.1, NV2t018706004.1, NV2t018706007.1, NV2t018706005.1, NV2t018706006.1, NV2t018706008.1, NV2t018706009.1, NV2t018708001.1, NV2t018708004.1, NV2t018708005.1, NV2t018708003.1, NV2t018708006.1
OG0000132	ACTHR_HUMAN, MSHR_HUMAN, MC3R_HUMAN, MC4R_HUMAN, MC5R_HUMAN	NV2t012450001.1, NV2t015069001.1, NV2t021947001.1, NV2t002546001.1, NV2t025177001.1, NV2t003123001.1, NV2t024629001.1, NV2t024629002.1, NV2t001190001.1
OG0000133	LYVE1_HUMAN, CSPG2_HUMAN, PGCB_HUMAN, PGCA_HUMAN, NCAN_HUMAN, HPLN2_HUMAN, HPLN3_HUMAN, HPLN1_HUMAN, HPLN4_HUMAN	NV2t011760001.1, NV2t022623001.1, NV2t022624001.1, NV2t022627001.1, NV2t022622001.1, NV2t022626001.1, NV2t012169001.1, NV2t007792001.1
OG0000135	MA13P_HUMAN, MAGC3_HUMAN, MAGC2_HUMAN, MAGC1_HUMAN, MAGAA_HUMAN, MAGAB_HUMAN, MAGA9_HUMAN, MAGA8_HUMAN, MAGA3_HUMAN, MAGA6_HUMAN, MAGA2_HUMAN, MAGAC_HUMAN, MAGA5_HUMAN, MAGA1_HUMAN, MAGA4_HUMAN, MAGBG_HUMAN, MAGBA_HUMAN, MAGB3_HUMAN, MAGB5_HUMAN, MAGB4_HUMAN, MAGB1_HUMAN, MAGB2_HUMAN, MAGBH_HUMAN, MAB6B_HUMAN, MAGB6_HUMAN, MAGBI_HUMAN, MAGF1_HUMAN, NSE3_HUMAN	NV2t000817001.1
OG0000140	CO3A1_HUMAN, CO1A2_HUMAN, CO1A1_HUMAN, CO2A1_HUMAN, CO5A2_HUMAN	NV2t024535001.1, NV2t024535002.1, NV2t011872001.1, NV2t011872002.1, NV2t010959002.1, NV2t010959003.1, NV2t010959004.1, NV2t010959005.1, NV2t010959001.1
OG0000141	SPRY3_HUMAN	NV2t010225001.1, NV2t010352001.1, NV2t010352004.1, NV2t010352002.1, NV2t010352006.1, NV2t010352003.1, NV2t010352005.1, NV2t010352007.1
OG0000145	P52K_HUMAN	NV2t004708001.1, NV2t021398001.1, NV2t013854001.1, NV2t002121001.1, NV2t010347001.1, NV2t023025001.1, NV2t002178001.1, NV2t011621001.1, NV2t004950001.1, NV2t025040001.1, NV2t014952001.1
OG0000150	TNR6_HUMAN	NV2t019150001.1, NV2t002378001.1, NV2t024653001.1, NV2t024655001.1, NV2t002527004.1, NV2t002527001.1, NV2t002527002.1, NV2t002527003.1
OG0000151	PRSS8_HUMAN, TEST_HUMAN, PRS41_HUMAN, TM11D_HUMAN, TM11E_HUMAN, TM11F_HUMAN, TM11A_HUMAN, TM11B_HUMAN	NV2t015419001.1, NV2t015419002.1, NV2t020120001.1, NV2t000530001.1, NV2t020329001.1, NV2t020328001.1, NV2t021449001.1
OG0000154	G3ST1_HUMAN, G3ST4_HUMAN, G3ST2_HUMAN	NV2t000923001.1, NV2t000922001.1, NV2t000922002.1, NV2t015241001.1, NV2t013246001.1, NV2t013345001.1, NV2t023185001.1, NV2t023185002.1, NV2t023838001.1, NV2t012442001.1, NV2t012443001.1
OG0000155	SRGEF_HUMAN	NV2t003062001.1, NV2t003062002.1, NV2t003062003.1
OG0000157	UNC5D_HUMAN, UNC5B_HUMAN, UNC5C_HUMAN, UNC5A_HUMAN	NV2t014588004.1, NV2t014588001.1, NV2t014588003.1, NV2t014588005.1, NV2t014588002.1, NV2t013920001.1
OG0000158	SEM3B_HUMAN, SEM3C_HUMAN, SEM3F_HUMAN, SEM3E_HUMAN, SEM3G_HUMAN, SEM3D_HUMAN, SEM3A_HUMAN, SEM4D_HUMAN, SEM4G_HUMAN, SEM4C_HUMAN, SEM4F_HUMAN, SEM4A_HUMAN, SEM4B_HUMAN	NV2t022863001.1, NV2t022863003.1, NV2t022863002.1
OG0000159	RXFP1_HUMAN, RXFP2_HUMAN	NV2t007608001.1, NV2t019080001.1, NV2t019080002.1, NV2t023292001.1, NV2t023019001.1, NV2t022974001.1, NV2t023056001.1, NV2t023294001.1, NV2t006809001.1
OG0000160	GLB1L_HUMAN, BGAL_HUMAN	NV2t003420001.1, NV2t017147001.1, NV2t017147002.1, NV2t010678001.1
OG0000162	TAAR5_HUMAN, TAAR2_HUMAN, TAAR3_HUMAN, TAAR1_HUMAN, TAAR9_HUMAN, TAAR6_HUMAN, TAAR8_HUMAN	NV2t020211001.1, NV2t022279001.1, NV2t022278001.1, NV2t021333001.1
OG0000163	M4A8_HUMAN, M4A18_HUMAN, M4A12_HUMAN, M4A15_HUMAN	NV2t006421001.1, NV2t005553001.1, NV2t005777001.1, NV2t005777002.1, NV2t005789001.1, NV2t005791001.1, NV2t005794001.1, NV2t005792001.1, NV2t005792003.1, NV2t005792002.1, NV2t005796001.1, NV2t005796002.1, NV2t005796003.1, NV2t006478001.1, NV2t006478002.1, NV2t003870001.1, NV2t003870002.1
OG0000164	TEFF2_HUMAN, TEFF1_HUMAN	NV2t023229001.1, NV2t023229002.1, NV2t023229003.1, NV2t023230001.1, NV2t023706002.1, NV2t023706006.1, NV2t023706004.1, NV2t023706003.1, NV2t023706005.1, NV2t014043001.1, NV2t014041002.1, NV2t014041003.1, NV2t014041001.1, NV2t014046006.1, NV2t014048001.1, NV2t014046005.1, NV2t014046004.1, NV2t014046003.1, NV2t014047001.1, NV2t014046001.1, NV2t014046002.1, NV2t014049001.1
OG0000170	KCNJ8_HUMAN, KCJ11_HUMAN, KCJ14_HUMAN, KCNJ2_HUMAN, KCNJ4_HUMAN, KCJ12_HUMAN, KCJ18_HUMAN, KCNJ3_HUMAN, KCNJ9_HUMAN, KCNJ6_HUMAN, KCNJ5_HUMAN	NV2t007367001.1, NV2t007950001.1, NV2t011930001.1, NV2t011930002.1
OG0000171	PAPOG_HUMAN, PAPOA_HUMAN, PAPOB_HUMAN	NV2t020467001.1, NV2t020462001.1, NV2t020462002.1, NV2t020462005.1, NV2t020462006.1, NV2t020462007.1, NV2t020462004.1, NV2t020462003.1, NV2t020465002.1, NV2t020465007.1, NV2t020463001.1, NV2t020463003.1, NV2t020463002.1, NV2t020463004.1, NV2t020463005.1, NV2t020465005.1, NV2t020465001.1, NV2t020465003.1, NV2t020465006.1, NV2t020465004.1, NV2t020465008.1
OG0000173	P4HTM_HUMAN	NV2t000926001.1, NV2t005137001.1, NV2t005138001.1, NV2t005136001.1, NV2t004231001.1, NV2t004233001.1, NV2t004139001.1, NV2t004141001.1, NV2t024767001.1, NV2t000928001.1
OG0000174	UFM1_HUMAN	NV2t002894001.1
OG0000176	NPTN_HUMAN, BASI_HUMAN	NV2t023480001.1, NV2t023475001.1, NV2t023475002.1, NV2t023475003.1, NV2t023475004.1, NV2t023475005.1, NV2t023475006.1, NV2t023483001.1, NV2t023483002.1, NV2t023479001.1, NV2t023478004.1, NV2t023478001.1, NV2t023478002.1, NV2t023478003.1, NV2t023481001.1
OG0000179	SCNBA_HUMAN, SCNAA_HUMAN, SCN5A_HUMAN, SCN4A_HUMAN, SCN8A_HUMAN, SCN7A_HUMAN, SCN9A_HUMAN, SCN3A_HUMAN, SCN1A_HUMAN, SCN2A_HUMAN	NV2t023334001.1, NV2t023334002.1, NV2t023334003.1, NV2t023334004.1, NV2t019947001.1
OG0000181	B4GN4_HUMAN, B4GN3_HUMAN	NV2t014645001.1, NV2t014645002.1, NV2t004108001.1, NV2t001667001.1, NV2t001669001.1, NV2t016977001.1, NV2t013525001.1, NV2t014964001.1, NV2t022449001.1, NV2t009020001.1, NV2t018213001.1
OG0000184	HXC4_HUMAN, HXD4_HUMAN, HXB4_HUMAN, HXA4_HUMAN, HXC5_HUMAN, HXB5_HUMAN, HXB6_HUMAN, HXC6_HUMAN, HXA6_HUMAN	NV2t012004001.1, NV2t012007001.1, NV2t012008001.1, NV2t011327001.1, NV2t012279001.1
OG0000185	NOTC2_HUMAN, NBPF5_HUMAN, NBPF4_HUMAN, NBPF6_HUMAN, NBPF7_HUMAN, NBPF3_HUMAN, NBPFP_HUMAN, NT2NR_HUMAN, NT2NB_HUMAN, NT2NA_HUMAN, NT2NC_HUMAN, NBPF8_HUMAN, NBPF1_HUMAN, NBPFB_HUMAN, NBPFC_HUMAN, NBPF9_HUMAN, NBPFF_HUMAN, NBPFJ_HUMAN, NBPFK_HUMAN, NBPFA_HUMAN, NBPFE_HUMAN, MYOME_HUMAN	NV2t006438001.1
OG0000186	PE2R3_HUMAN, TA2R_HUMAN, PF2R_HUMAN, PE2R1_HUMAN, PE2R4_HUMAN, PI2R_HUMAN, PE2R2_HUMAN, PD2R_HUMAN	NV2t009183001.1, NV2t011028001.1, NV2t013881001.1, NV2t023332001.1, NV2t023332002.1, NV2t023640001.1
OG0000187	PLAC8_HUMAN, CNFN_HUMAN, PL8L1_HUMAN	NV2t016303001.1, NV2t016305001.1, NV2t012379001.1, NV2t007352001.1, NV2t007352002.1, NV2t007352003.1, NV2t007352005.1, NV2t007352006.1, NV2t007352007.1, NV2t007352008.1, NV2t007352004.1
OG0000188	HMCN1_HUMAN, HMCN2_HUMAN	NV2t001273001.1, NV2t001273003.1, NV2t010161001.1, NV2t001171001.1, NV2t000325001.1, NV2t023124001.1, NV2t023124003.1, NV2t023124002.1
OG0000191	DCX_HUMAN, DCLK1_HUMAN, DCLK2_HUMAN	NV2t011474001.1, NV2t003783009.1, NV2t003783008.1, NV2t003783006.1, NV2t003783005.1, NV2t003783007.1, NV2t003783004.1, NV2t003783011.1, NV2t003783013.1, NV2t003783010.1, NV2t003783012.1, NV2t003783015.1, NV2t003783014.1, NV2t003783016.1, NV2t003783003.1, NV2t003783002.1, NV2t003783001.1
OG0000192	LOX5_HUMAN, LX15B_HUMAN, LOXE3_HUMAN, LX12B_HUMAN, LOX12_HUMAN, LOX15_HUMAN	NV2t011401001.1, NV2t005693001.1
OG0000195	GBP5_HUMAN, GBP1_HUMAN, GBP3_HUMAN, GBP2_HUMAN, GBP6_HUMAN, GBP4_HUMAN, GBP7_HUMAN	NV2t025638001.1, NV2t025638002.1, NV2t014579001.1, NV2t014578001.1
OG0000199	HBM_HUMAN, HBAZ_HUMAN, HBAT_HUMAN, HBA_HUMAN, HBG1_HUMAN, HBG2_HUMAN, HBE_HUMAN, HBB_HUMAN, HBD_HUMAN, MYG_HUMAN, CYGB_HUMAN	NV2t015476001.1
OG0000200	FGF20_HUMAN, FGF16_HUMAN, FGF9_HUMAN, FGF6_HUMAN, FGF3_HUMAN, FGF22_HUMAN, FGF10_HUMAN, FGF7_HUMAN	NV2t002215001.1, NV2t003230001.1
OG0000201	HS12B_HUMAN, HS12A_HUMAN	NV2t018299001.1, NV2t021927001.1
OG0000202	NAT8B_HUMAN, NAT8_HUMAN	NV2t006580001.1, NV2t006580002.1, NV2t006580003.1, NV2t006580004.1, NV2t006580005.1, NV2t006580006.1, NV2t006580007.1, NV2t006580008.1, NV2t006580009.1
OG0000206	SCNNG_HUMAN, SCNNB_HUMAN, SCNND_HUMAN, SCNNA_HUMAN	NV2t023476001.1, NV2t023078001.1, NV2t023067001.1, NV2t023067002.1, NV2t023067003.1, NV2t023157001.1, NV2t024289001.1
OG0000207	FHL17_HUMAN, FHL19_HUMAN, FRIH_HUMAN, FTMT_HUMAN	NV2t021476001.1, NV2t022547003.1, NV2t022547005.1, NV2t022547006.1, NV2t022547004.1, NV2t019701001.1, NV2t019701002.1, NV2t019701004.1, NV2t019627002.1, NV2t019701005.1, NV2t019626001.1, NV2t019682001.1, NV2t019701003.1, NV2t019681002.1, NV2t019681001.1, NV2t019627001.1
OG0000209	CYTM_HUMAN, CYTF_HUMAN, CYTC_HUMAN, CYTD_HUMAN, CYTT_HUMAN, CYTN_HUMAN, CYTS_HUMAN, CSTL1_HUMAN, CST11_HUMAN, CST9_HUMAN, CST9L_HUMAN, CST9P_HUMAN, CST8_HUMAN	NV2t017628001.1
OG0000210	U17L6_HUMAN, U17LN_HUMAN, U17LA_HUMAN, U17L7_HUMAN, U17L2_HUMAN, U17L1_HUMAN, U17L3_HUMAN, U17L4_HUMAN, U17L8_HUMAN, U17LM_HUMAN, U17LD_HUMAN, U17LH_HUMAN, U17LK_HUMAN, U17LL_HUMAN, UL17C_HUMAN, U17L5_HUMAN, U17LO_HUMAN, U17LJ_HUMAN, U17LI_HUMAN, U17LB_HUMAN, U17LF_HUMAN, UBP36_HUMAN	NV2t007615001.1
OG0000212	PK1L2_HUMAN	NV2t016659001.1, NV2t002830001.1, NV2t004062001.1, NV2t007434001.1, NV2t007218001.1, NV2t012368001.1, NV2t007437001.1
OG0000213	GAPD1_HUMAN	NV2t025290002.1, NV2t024679001.1, NV2t016886001.1, NV2t022831001.1, NV2t001843001.1, NV2t025290001.1
OG0000216	TNR5_HUMAN, TNR14_HUMAN, TNR1B_HUMAN, TNF6B_HUMAN, TR11B_HUMAN, CD27_HUMAN, TNR16_HUMAN	NV2t022271003.1, NV2t022271001.1, NV2t022271002.1, NV2t020319001.1
OG0000218	LIPR3_HUMAN, LIPR1_HUMAN, LIPR2_HUMAN, LIPP_HUMAN	NV2t000526001.1, NV2t020510001.1, NV2t020510002.1, NV2t020510003.1, NV2t020510004.1, NV2t020510005.1, NV2t020510006.1, NV2t020510007.1, NV2t020510008.1, NV2t020510009.1, NV2t020510010.1, NV2t001797001.1
OG0000219	CNTP1_HUMAN, CNTP2_HUMAN, CNTP5_HUMAN, CNT3B_HUMAN, CNTP3_HUMAN, CNTP4_HUMAN	NV2t009601001.1, NV2t009601003.1, NV2t009601002.1, NV2t011326001.1, NV2t011326002.1, NV2t011326004.1, NV2t011326003.1, NV2t004704001.1
OG0000220	PTHD3_HUMAN	NV2t008622001.1, NV2t021517001.1, NV2t025533001.1, NV2t007405001.1, NV2t007405003.1, NV2t007405004.1, NV2t007405006.1, NV2t007405002.1, NV2t007405005.1, NV2t007408004.1, NV2t007408001.1, NV2t007408003.1, NV2t007408005.1, NV2t007408002.1, NV2t007408006.1
OG0000221	HELZ_HUMAN, HELZ2_HUMAN	NV2t021315001.1, NV2t021321001.1, NV2t021308001.1, NV2t021322001.1, NV2t021310001.1, NV2t021318001.1, NV2t021316001.1, NV2t021317001.1, NV2t021309001.1
OG0000223	COSA1_HUMAN, CO6A6_HUMAN, CO6A5_HUMAN, CO6A3_HUMAN	NV2t011516002.1, NV2t011516001.1, NV2t011516003.1, NV2t012411001.1, NV2t012411003.1, NV2t012411002.1, NV2t011346001.1, NV2t011346002.1, NV2t011346003.1
OG0000224	SRCN1_HUMAN, SKT_HUMAN	NV2t011591010.1, NV2t011591002.1, NV2t011591003.1, NV2t011591005.1, NV2t011591006.1, NV2t011591011.1, NV2t011591016.1, NV2t011591017.1, NV2t011591007.1, NV2t011591014.1, NV2t011591018.1, NV2t011591015.1, NV2t011591013.1, NV2t011591008.1, NV2t011591009.1, NV2t011591019.1, NV2t011591004.1, NV2t011591001.1, NV2t011591012.1
OG0000229	GBRB3_HUMAN, GBRB2_HUMAN, GBRB1_HUMAN	NV2t013369001.1, NV2t013369002.1, NV2t024331001.1, NV2t003907001.1, NV2t009790001.1, NV2t012693001.1, NV2t012693002.1, NV2t012693003.1, NV2t011913001.1, NV2t014387001.1
OG0000230	GRM6_HUMAN, GRM4_HUMAN, GRM8_HUMAN, GRM7_HUMAN, GRM3_HUMAN, GRM2_HUMAN	NV2t011267001.1, NV2t005817001.1, NV2t017619001.1, NV2t005936001.1, NV2t005936002.1, NV2t021346001.1
OG0000231	ANX11_HUMAN, ANXA8_HUMAN, AXA81_HUMAN, ANXA6_HUMAN, ANXA5_HUMAN, ANXA4_HUMAN, AXA2L_HUMAN, ANXA2_HUMAN, ANXA3_HUMAN, ANX10_HUMAN, ANXA7_HUMAN	NV2t009562001.1, NV2t009562002.1
OG0000232	LYN_HUMAN, HCK_HUMAN, LCK_HUMAN, BLK_HUMAN, SRC_HUMAN, YES_HUMAN, FYN_HUMAN, FGR_HUMAN	NV2t015885001.1, NV2t015887002.1, NV2t015887005.1, NV2t015887006.1, NV2t015887004.1, NV2t015887001.1, NV2t015887003.1
OG0000234	VEGFC_HUMAN, VEGFD_HUMAN, VEGFB_HUMAN, VEGFA_HUMAN, PLGF_HUMAN	NV2t002923001.1, NV2t022373001.1, NV2t021872001.1, NV2t015881001.1, NV2t015882001.1, NV2t015882002.1, NV2t016661001.1
OG0000237	ZNF22_HUMAN, ZN572_HUMAN	NV2t014196001.1, NV2t024034001.1, NV2t008707001.1, NV2t008707002.1, NV2t008710001.1, NV2t016397001.1, NV2t009638001.1, NV2t009638002.1, NV2t009638003.1, NV2t009624001.1, NV2t009623001.1, NV2t009626001.1, NV2t009627001.1, NV2t009634001.1, NV2t009637001.1, NV2t009645001.1, NV2t009718001.1, NV2t009641001.1
OG0000239	CX062_HUMAN, YG039_HUMAN, BEND2_HUMAN, GVQW2_HUMAN, ARGFX_HUMAN, LMO7D_HUMAN, DSCR8_HUMAN, CU037_HUMAN, TMM78_HUMAN, MYL10_HUMAN, CA200_HUMAN, CN165_HUMAN, NC336_HUMAN, GLYG2_HUMAN, GVQW3_HUMAN, CI037_HUMAN, CN178_HUMAN, BCAS4_HUMAN, ZMAT1_HUMAN, CI085_HUMAN	NV2t022942001.1
OG0000242	OPN4_HUMAN	NV2t016346001.1, NV2t005126001.1, NV2t004427001.1, NV2t025986001.1, NV2t004425001.1, NV2t004991001.1, NV2t005630001.1, NV2t006314001.1
OG0000243	S22AF_HUMAN	NV2t011325001.1, NV2t004236001.1, NV2t004237001.1, NV2t011956001.1, NV2t011955001.1, NV2t011955002.1, NV2t010873001.1
OG0000244	RN227_HUMAN, RN224_HUMAN, RN182_HUMAN	NV2t010499001.1, NV2t020263001.1, NV2t020258001.1, NV2t020261001.1, NV2t024569001.1
OG0000246	CQ113_HUMAN	NV2t008030003.1
OG0000248	PABP4_HUMAN, PAP1L_HUMAN, PABP1_HUMAN, PABP3_HUMAN	NV2t005899003.1, NV2t005899016.1, NV2t005899015.1, NV2t005899017.1, NV2t005899022.1, NV2t005899014.1, NV2t005899018.1, NV2t005899013.1, NV2t005899010.1, NV2t005899023.1, NV2t005899009.1, NV2t005899012.1, NV2t005899011.1, NV2t005899019.1, NV2t005899020.1
OG0000249	NRX1A_HUMAN, NRX1B_HUMAN, NRX3B_HUMAN, NRX3A_HUMAN, NRX2B_HUMAN, NRX2A_HUMAN	NV2t019653001.1, NV2t017107001.1, NV2t016569001.1, NV2t017038001.1, NV2t017148001.1, NV2t016567001.1
OG0000251	FRP2L_HUMAN, FRPD2_HUMAN, PTN13_HUMAN, FRMD1_HUMAN, FRMD6_HUMAN	NV2t010186001.1, NV2t010186002.1, NV2t014267005.1, NV2t014267009.1, NV2t014267003.1, NV2t014267008.1, NV2t014267010.1, NV2t014267001.1, NV2t014267002.1, NV2t014267004.1, NV2t014267006.1, NV2t014267007.1
OG0000252	NDUF5_HUMAN	NV2t019770001.1, NV2t024915001.1, NV2t000833001.1, NV2t000833002.1, NV2t009595001.1, NV2t023616002.1, NV2t023616001.1, NV2t023616003.1
OG0000253	VWDE_HUMAN	NV2t005727001.1, NV2t002216003.1, NV2t002216004.1, NV2t002216001.1, NV2t002216002.1, NV2t021785001.1, NV2t009302001.1, NV2t009305001.1, NV2t009359001.1
OG0000255	ANR63_HUMAN, PANKY_HUMAN, AN33B_HUMAN, YK041_HUMAN, YK042_HUMAN	NV2t007630001.1, NV2t000205001.1, NV2t016854001.1, NV2t000733001.1
OG0000256	GGTL1_HUMAN, GGT3_HUMAN, GGT2_HUMAN, GGTL3_HUMAN, GGT1_HUMAN, GGTL2_HUMAN	NV2t016021001.1, NV2t016754001.1, NV2t016754002.1, NV2t003676001.1, NV2t003676002.1, NV2t003674001.1, NV2t003674002.1, NV2t016022001.1
OG0000257	FUCO2_HUMAN, FUCO_HUMAN	NV2t007047001.1, NV2t007050001.1, NV2t017854001.1, NV2t024411002.1, NV2t018962001.1, NV2t018962007.1, NV2t018962003.1, NV2t018962005.1, NV2t018962006.1, NV2t018433001.1
OG0000258	SRPX2_HUMAN, SRPX_HUMAN	NV2t025463001.1, NV2t011255001.1
OG0000260	ASTRC_HUMAN, ASTRB_HUMAN, ASTRA_HUMAN	NV2t022391006.1, NV2t022391003.1, NV2t022391004.1, NV2t022391001.1, NV2t022391002.1, NV2t023331009.1, NV2t023331001.1, NV2t023331006.1, NV2t023331005.1, NV2t023331008.1, NV2t023331007.1, NV2t023331004.1, NV2t023331002.1, NV2t023331003.1
OG0000261	BCL3_HUMAN, IKBA_HUMAN, IKBE_HUMAN	NV2t021778001.1, NV2t021778002.1, NV2t020721005.1, NV2t020721001.1, NV2t020721002.1, NV2t020721003.1, NV2t020721006.1, NV2t020721007.1, NV2t020721004.1, NV2t000565001.1, NV2t021776001.1, NV2t021776002.1
OG0000264	AGRL4_HUMAN	NV2t022444001.1, NV2t022444002.1
OG0000265	CSMD3_HUMAN, CSMD2_HUMAN, CSMD1_HUMAN	NV2t024979003.1, NV2t024979001.1, NV2t024979002.1, NV2t025728001.1, NV2t025727001.1, NV2t025727002.1, NV2t025725002.1, NV2t025725003.1, NV2t025725004.1, NV2t025725001.1, NV2t025725005.1, NV2t025725006.1
OG0000266	OPSX_HUMAN	NV2t003061001.1, NV2t013773001.1, NV2t014463001.1, NV2t014463002.1, NV2t014463004.1, NV2t014463003.1, NV2t024786001.1, NV2t008821001.1
OG0000267	TBB4B_HUMAN, TBB4A_HUMAN, TBB5_HUMAN, TBB2A_HUMAN, TBB2B_HUMAN	NV2t010925001.1, NV2t004259001.1, NV2t004257001.1, NV2t022542001.1
OG0000268	JDP2_HUMAN, ATF3_HUMAN	NV2t019340001.1, NV2t019340002.1, NV2t019340003.1, NV2t019340004.1, NV2t019340005.1, NV2t019340006.1, NV2t019340007.1, NV2t019340008.1, NV2t019340009.1, NV2t019340010.1, NV2t019340011.1, NV2t019340012.1, NV2t019340013.1, NV2t019339001.1, NV2t019339002.1
OG0000269	RSRC2_HUMAN	NV2t017321002.1, NV2t017321001.1, NV2t017321007.1, NV2t017321008.1, NV2t017321006.1, NV2t017321009.1, NV2t017321003.1, NV2t017321005.1, NV2t017321004.1, NV2t019697001.1, NV2t001276002.1, NV2t001276005.1, NV2t001276004.1, NV2t001276003.1, NV2t001276006.1
