Orthogroup	Species	Acer	Orthologs
OG0000580	Mmus	KAK2565580.1, KAK2550494.1, KAK2563451.1, KAK2563457.1, KAK2571061.1, KAK2561307.1, KAK2561302.1, KAK2561306.1	VIAAT_MOUSE
OG0000580	Nvec	KAK2565580.1	NV2t007753001.1, NV2t007753002.1
OG0000580	Nvec	KAK2550494.1, KAK2563451.1, KAK2563457.1	NV2t003272001.1
OG0000580	Nvec	KAK2571061.1	NV2t001999001.1
OG0000580	Nvec	KAK2561307.1, KAK2561302.1, KAK2561306.1	NV2t012547001.1
OG0000347	Hsap	KAK2563653.1, KAK2571556.1, KAK2571909.1, KAK2571900.1, KAK2571901.1	ANO5_HUMAN, ANO4_HUMAN, ANO3_HUMAN
OG0000347	Mmus	KAK2563653.1, KAK2571556.1, KAK2571909.1, KAK2571900.1, KAK2571901.1	ANO5_MOUSE, ANO4_MOUSE, ANO3_MOUSE
OG0000347	Nvec	KAK2563653.1	NV2t009919001.1
OG0000347	Nvec	KAK2571556.1	NV2t007162001.1
OG0000347	Nvec	KAK2571909.1	NV2t006885001.1, NV2t006884001.1, NV2t006884002.1, NV2t006884003.1, NV2t006884004.1
OG0000347	Nvec	KAK2571900.1, KAK2571901.1	NV2t006883001.1
OG0000361	Hsap	KAK2556031.1, KAK2554856.1	LBP_HUMAN, BPI_HUMAN, PLTP_HUMAN, BPIFC_HUMAN
OG0000361	Mmus	KAK2556031.1, KAK2554856.1	LBP_MOUSE, BPI_MOUSE, PLTP_MOUSE, BPIFC_MOUSE
OG0000361	Nvec	KAK2556031.1	NV2t003818001.1
OG0000361	Nvec	KAK2554856.1	NV2t018346006.1, NV2t018346001.1, NV2t018346002.1, NV2t018346003.1, NV2t018346004.1, NV2t018346005.1, NV2t018346007.1, NV2t018346008.1
OG0000406	Hsap	KAK2569564.1, KAK2560335.1	SPAT6_HUMAN, SPA6L_HUMAN
OG0000406	Mmus	KAK2569564.1, KAK2560335.1	SPAT6_MOUSE, SPA6L_MOUSE
OG0000406	Nvec	KAK2569564.1	NV2t000200001.1, NV2t000200002.1
OG0000406	Nvec	KAK2560335.1	NV2t006283007.1, NV2t006283009.1, NV2t006283010.1, NV2t006283003.1, NV2t006283004.1, NV2t006283005.1, NV2t006283006.1, NV2t006283002.1, NV2t006283008.1, NV2t006283001.1
OG0000433	Hsap	KAK2569672.1, KAK2572001.1, KAK2571606.1, KAK2571935.1, KAK2571936.1, KAK2571997.1	HELZ2_HUMAN
OG0000433	Mmus	KAK2569672.1, KAK2572001.1, KAK2571606.1, KAK2571935.1, KAK2571936.1, KAK2571997.1	HELZ2_MOUSE
OG0000433	Nvec	KAK2569672.1, KAK2572001.1, KAK2571606.1, KAK2571935.1, KAK2571936.1, KAK2571997.1	NV2t021315001.1, NV2t021321001.1, NV2t021308001.1, NV2t021322001.1, NV2t021316001.1, NV2t021310001.1, NV2t021318001.1, NV2t021317001.1, NV2t021309001.1
OG0000447	Hsap	KAK2557843.1, KAK2570992.1, KAK2572348.1	SO4A1_HUMAN
OG0000447	Mmus	KAK2557843.1, KAK2570992.1, KAK2572348.1	SO4A1_MOUSE
OG0000447	Nvec	KAK2557843.1	NV2t006348001.1
OG0000447	Nvec	KAK2570992.1	NV2t008517001.1, NV2t008517003.1, NV2t008517002.1, NV2t008517004.1
OG0000447	Nvec	KAK2572348.1	NV2t023544003.1, NV2t023544002.1, NV2t023544004.1, NV2t023544001.1, NV2t017803001.1, NV2t017803002.1
OG0000459	Nvec	KAK2571904.1	NV2t021694001.1, NV2t021697001.1, NV2t021695003.1, NV2t021696001.1, NV2t021695002.1, NV2t021695004.1, NV2t021695001.1, NV2t021698001.1, NV2t021699001.1, NV2t021694002.1, NV2t021694003.1, NV2t021694004.1, NV2t021694005.1, NV2t021694006.1, NV2t021694007.1, NV2t021694008.1
OG0000472	Hsap	KAK2555714.1	ZMYM6_HUMAN, SCND3_HUMAN, F200A_HUMAN, F200B_HUMAN, ZBED5_HUMAN, F200C_HUMAN, EPMIP_HUMAN, GT2D1_HUMAN, GTF2I_HUMAN, GTD2A_HUMAN, GTD2B_HUMAN
OG0000472	Mmus	KAK2555714.1	EPMIP_MOUSE, GT2D1_MOUSE, GTF2I_MOUSE, GT2D2_MOUSE
OG0000499	Hsap	KAK2567089.1, KAK2550827.1, KAK2567558.1, KAK2567724.1	DEST_HUMAN, COF2_HUMAN, COF1_HUMAN
OG0000499	Mmus	KAK2567089.1, KAK2550827.1, KAK2567558.1, KAK2567724.1	DEST_MOUSE, COF2_MOUSE, COF1_MOUSE
OG0000499	Nvec	KAK2567089.1, KAK2550827.1, KAK2567558.1, KAK2567724.1	NV2t024874001.1, NV2t024446001.1, NV2t024456001.1, NV2t025312001.1, NV2t025312002.1, NV2t025317001.1
OG0000512	Hsap	KAK2572767.1, KAK2556927.1	DUS2_HUMAN
OG0000512	Mmus	KAK2572767.1, KAK2556927.1	DUS2_MOUSE
OG0000512	Nvec	KAK2572767.1	NV2t002691001.1, NV2t007106001.1, NV2t014922001.1, NV2t020452001.1, NV2t008781001.1, NV2t015934003.1, NV2t020456001.1, NV2t021909001.1, NV2t021921001.1, NV2t018601001.1
OG0000512	Nvec	KAK2556927.1	NV2t004749001.1
OG0000525	Hsap	KAK2566607.1	USF1_HUMAN, USF2_HUMAN
OG0000525	Mmus	KAK2566607.1	USF1_MOUSE, USF2_MOUSE
OG0000525	Nvec	KAK2566607.1	NV2t022314006.1, NV2t022314005.1, NV2t022314001.1, NV2t022314007.1, NV2t022314010.1, NV2t022314011.1, NV2t022314009.1, NV2t022314004.1, NV2t022314008.1, NV2t022314002.1, NV2t022314003.1
OG0000573	Hsap	KAK2571846.1, KAK2560008.1, KAK2571847.1, KAK2571849.1, KAK2571851.1, KAK2549555.1, KAK2571845.1	DERM_HUMAN
OG0000573	Mmus	KAK2571846.1, KAK2560008.1, KAK2571847.1, KAK2571849.1, KAK2571851.1, KAK2549555.1, KAK2571845.1	DERM_MOUSE
OG0000573	Nvec	KAK2571846.1	NV2t019006001.1
OG0000573	Nvec	KAK2560008.1, KAK2571847.1, KAK2571849.1, KAK2571851.1, KAK2549555.1, KAK2571845.1	NV2t024273001.1, NV2t024273002.1, NV2t024419001.1, NV2t024415001.1, NV2t024420001.1
OG0000585	Hsap	KAK2553219.1, KAK2553296.1, KAK2553294.1, KAK2553290.1, KAK2553291.1, KAK2553221.1, KAK2553289.1, KAK2555485.1, KAK2555497.1	RN213_HUMAN
OG0000585	Mmus	KAK2553219.1, KAK2553296.1, KAK2553294.1, KAK2553290.1, KAK2553291.1, KAK2553221.1, KAK2553289.1, KAK2555485.1, KAK2555497.1	RN213_MOUSE
OG0000585	Nvec	KAK2553219.1, KAK2553296.1, KAK2553294.1, KAK2553290.1, KAK2553291.1, KAK2553221.1, KAK2553289.1, KAK2555485.1, KAK2555497.1	NV2t025224001.1, NV2t025221003.1, NV2t025221002.1, NV2t025221001.1
OG0000366	Nvec	KAK2566053.1	NV2t024729017.1, NV2t024729001.1, NV2t024729002.1, NV2t024729003.1, NV2t024729012.1, NV2t024729013.1, NV2t024729014.1, NV2t024729011.1, NV2t024729005.1, NV2t024729015.1, NV2t024729006.1, NV2t024729009.1, NV2t024729007.1, NV2t024729008.1, NV2t024729010.1, NV2t024729018.1, NV2t024729004.1, NV2t024729016.1
OG0000380	Hsap	KAK2569675.1, KAK2569198.1	CD63_HUMAN, CD53_HUMAN, TSN9_HUMAN, TSN4_HUMAN
OG0000380	Mmus	KAK2569675.1, KAK2569198.1	CD63_MOUSE, CD53_MOUSE, TSN9_MOUSE, TSN4_MOUSE
OG0000380	Nvec	KAK2569675.1	NV2t000667001.1
OG0000380	Nvec	KAK2569198.1	NV2t018669001.1, NV2t017383001.1, NV2t017842001.1, NV2t018667001.1, NV2t018455001.1, NV2t018454011.1, NV2t018454012.1
OG0000394	Hsap	KAK2549986.1	ARSA_HUMAN, ARSG_HUMAN, ARSL_HUMAN, ARSF_HUMAN, ARSD_HUMAN, ARSH_HUMAN, STS_HUMAN, GALNS_HUMAN
OG0000394	Mmus	KAK2549986.1	ARSA_MOUSE, ARSG_MOUSE, STS_MOUSE, GALNS_MOUSE
OG0000394	Nvec	KAK2549986.1	NV2t017775002.1, NV2t017775001.1, NV2t017775003.1, NV2t017549001.1, NV2t017776001.1
OG0000405	Hsap	KAK2560252.1, KAK2560253.1	NDST1_HUMAN, NDST2_HUMAN, NDST4_HUMAN, NDST3_HUMAN
OG0000405	Mmus	KAK2560252.1, KAK2560253.1	NDST1_MOUSE, NDST2_MOUSE, NDST4_MOUSE, NDST3_MOUSE
OG0000405	Nvec	KAK2560252.1	NV2t006277001.1, NV2t006273001.1, NV2t006281001.1, NV2t006281004.1, NV2t006281003.1, NV2t006281002.1, NV2t006274001.1
OG0000405	Nvec	KAK2560253.1	NV2t005503001.1
OG0000443	Hsap	KAK2551015.1	NCOA5_HUMAN, HNRPC_HUMAN, HNRC3_HUMAN, HNRC4_HUMAN, HNRC1_HUMAN, HNRC2_HUMAN, RALY_HUMAN, RALYL_HUMAN
OG0000443	Mmus	KAK2551015.1	NCOA5_MOUSE, HNRPC_MOUSE, RALY_MOUSE, RALYL_MOUSE
OG0000443	Nvec	KAK2551015.1	NV2t004241003.1, NV2t004241004.1, NV2t004241001.1, NV2t004241002.1
OG0000454	Mmus	KAK2565640.1	TAF11_MOUSE
OG0000454	Hsap	KAK2565640.1	TFKLK_HUMAN, TFKLL_HUMAN, TFKLN_HUMAN, TFKL2_HUMAN, TFLM_HUMAN, TFKL4_HUMAN, TFKL5_HUMAN, TFKL6_HUMAN, TFKL7_HUMAN, TFKL8_HUMAN, TFKLJ_HUMAN, TFKL3_HUMAN, TFKL9_HUMAN, TAF11_HUMAN
OG0000454	Nvec	KAK2565640.1	NV2t017580001.1
OG0000490	Nvec	KAK2558551.1, KAK2567663.1, KAK2549466.1, KAK2549468.1, KAK2547474.1, KAK2549441.1, KAK2559518.1, KAK2549137.1, KAK2555591.1, KAK2549141.1, KAK2564738.1, KAK2564737.1, KAK2549443.1, KAK2564247.1, KAK2549444.1	NV2t010711001.1
OG0000505	Hsap	KAK2553266.1	BRD4_HUMAN, BRDT_HUMAN, BRD2_HUMAN, BRD3_HUMAN
OG0000505	Mmus	KAK2553266.1	BRD4_MOUSE, BRDT_MOUSE, BRD2_MOUSE, BRD3_MOUSE
OG0000505	Nvec	KAK2553266.1	NV2t024670005.1, NV2t024670007.1, NV2t024670006.1, NV2t024670004.1, NV2t024670002.1, NV2t024670001.1, NV2t024670003.1
OG0000517	Hsap	KAK2562301.1	AP2C_HUMAN, AP2A_HUMAN, AP2B_HUMAN, AP2E_HUMAN
OG0000517	Mmus	KAK2562301.1	AP2C_MOUSE, AP2A_MOUSE, AP2B_MOUSE, AP2E_MOUSE
OG0000517	Nvec	KAK2562301.1	NV2t016214006.1, NV2t016214007.1, NV2t016214001.1, NV2t016214002.1, NV2t016214004.1, NV2t016214005.1, NV2t016214003.1
OG0000547	Hsap	KAK2551465.1, KAK2557861.1, KAK2557860.1, KAK2567697.1, KAK2558778.1, KAK2564959.1, KAK2564835.1	FGF2_HUMAN, FGF1_HUMAN
OG0000547	Mmus	KAK2551465.1, KAK2557861.1, KAK2557860.1, KAK2567697.1, KAK2558778.1, KAK2564959.1, KAK2564835.1	FGF2_MOUSE, FGF1_MOUSE
OG0000547	Nvec	KAK2551465.1	NV2t006375001.1, NV2t006376001.1
OG0000547	Nvec	KAK2557861.1, KAK2557860.1, KAK2567697.1, KAK2558778.1, KAK2564959.1, KAK2564835.1	NV2t012629002.1, NV2t012629001.1
OG0000562	Nvec	KAK2559017.1	NV2t024120001.1, NV2t024121001.1, NV2t024121002.1
OG0000562	Nvec	KAK2560839.1, KAK2560754.1, KAK2547166.1, KAK2556793.1, KAK2557027.1, KAK2558403.1, KAK2571004.1, KAK2571003.1, KAK2558825.1, KAK2549400.1	NV2t005563001.1
OG0000574	Nvec	KAK2567962.1, KAK2564102.1, KAK2549567.1, KAK2567961.1, KAK2564436.1, KAK2550332.1, KAK2551652.1, KAK2551660.1	NV2t024183001.1, NV2t006183001.1, NV2t021405001.1, NV2t018260001.1, NV2t003591001.1, NV2t006464001.1, NV2t022643005.1
OG0000586	Hsap	KAK2557833.1, KAK2554451.1, KAK2554455.1, KAK2554450.1, KAK2554449.1, KAK2554454.1	MAFG_HUMAN, MAFK_HUMAN, MAFF_HUMAN
OG0000586	Mmus	KAK2557833.1, KAK2554451.1, KAK2554455.1, KAK2554450.1, KAK2554449.1, KAK2554454.1	MAFG_MOUSE, MAFK_MOUSE, MAFF_MOUSE
OG0000586	Nvec	KAK2557833.1	NV2t005807001.1
OG0000586	Nvec	KAK2554451.1, KAK2554455.1, KAK2554450.1, KAK2554449.1, KAK2554454.1	NV2t005228001.1, NV2t017792001.1
OG0000460	Hsap	KAK2572057.1	LUC7L_HUMAN, LC7L2_HUMAN
OG0000460	Mmus	KAK2572057.1	LUC7L_MOUSE, LC7L2_MOUSE
OG0000460	Nvec	KAK2572057.1	NV2t007263001.1, NV2t007262001.1, NV2t007262003.1, NV2t007263007.1, NV2t007262002.1, NV2t007262005.1, NV2t007263004.1, NV2t007263006.1, NV2t007263008.1, NV2t007263009.1, NV2t007262004.1, NV2t007263002.1
OG0000485	Hsap	KAK2555681.1, KAK2555680.1, KAK2550614.1, KAK2546964.1	LRC8A_HUMAN, LRC8B_HUMAN, LRC8D_HUMAN, LRC8E_HUMAN, LRC8C_HUMAN
OG0000485	Mmus	KAK2555681.1, KAK2555680.1, KAK2550614.1, KAK2546964.1	LRC8A_MOUSE, LRC8B_MOUSE, LRC8D_MOUSE, LRC8E_MOUSE, LRC8C_MOUSE
OG0000485	Nvec	KAK2555681.1, KAK2555680.1, KAK2550614.1, KAK2546964.1	NV2t025249001.1, NV2t025249002.1
OG0000498	Nvec	KAK2554892.1, KAK2566714.1, KAK2566715.1, KAK2569637.1, KAK2566716.1, KAK2550127.1, KAK2550131.1, KAK2571383.1, KAK2558931.1	NV2t016496001.1, NV2t016496002.1, NV2t010966001.1, NV2t025889001.1, NV2t010621001.1, NV2t024269001.1, NV2t021268001.1
OG0000511	Hsap	KAK2556883.1, KAK2556783.1, KAK2556785.1, KAK2556886.1	CKLF7_HUMAN, CKLF4_HUMAN, CKLF6_HUMAN
OG0000511	Mmus	KAK2556883.1, KAK2556783.1, KAK2556785.1, KAK2556886.1	CKLF7_MOUSE, CKLF4_MOUSE, CKLF6_MOUSE
OG0000511	Nvec	KAK2556883.1, KAK2556783.1, KAK2556785.1	NV2t004640001.1
OG0000511	Nvec	KAK2556886.1	NV2t004647001.1, NV2t004642001.1, NV2t004945001.1, NV2t004649001.1, NV2t004649002.1
OG0000524	Hsap	KAK2568153.1, KAK2566276.1, KAK2566172.1	PKP4_HUMAN, CTND2_HUMAN
OG0000524	Mmus	KAK2568153.1, KAK2566276.1, KAK2566172.1	PKP4_MOUSE, CTND2_MOUSE
OG0000524	Nvec	KAK2568153.1	NV2t013968005.1, NV2t013968004.1, NV2t013968003.1, NV2t013968001.1, NV2t013968002.1
OG0000524	Nvec	KAK2566276.1, KAK2566172.1	NV2t014833002.1, NV2t014833001.1, NV2t014833003.1, NV2t014835001.1
OG0000552	Hsap	KAK2571434.1, KAK2562906.1, KAK2563010.1, KAK2563014.1, KAK2569814.1	PRDM6_HUMAN
OG0000552	Mmus	KAK2571434.1, KAK2562906.1, KAK2563010.1, KAK2563014.1, KAK2569814.1	PRDM6_MOUSE
OG0000552	Nvec	KAK2563010.1, KAK2563014.1	NV2t022967001.1, NV2t022967002.1
OG0000552	Nvec	KAK2569814.1	NV2t002247001.1, NV2t002247002.1
OG0000567	Nvec	KAK2554052.1, KAK2554054.1, KAK2569145.1, KAK2547479.1, KAK2566390.1, KAK2566638.1, KAK2552442.1, KAK2571301.1, KAK2555723.1, KAK2552209.1, KAK2565471.1	NV2t003955001.1, NV2t014537001.1, NV2t003954001.1, NV2t011421001.1
OG0000579	Nvec	KAK2564549.1, KAK2565827.1, KAK2571757.1, KAK2550377.1, KAK2557444.1, KAK2551483.1, KAK2555901.1, KAK2571203.1, KAK2557520.1	NV2t009925002.1, NV2t025236001.1, NV2t007123001.1, NV2t012930002.1, NV2t009367001.1, NV2t023987001.1
OG0000591	Hsap	KAK2567607.1, KAK2560981.1, KAK2560256.1, KAK2567609.1, KAK2567642.1, KAK2568688.1	SPE39_HUMAN
OG0000591	Mmus	KAK2567607.1, KAK2560981.1, KAK2560256.1, KAK2567609.1, KAK2567642.1, KAK2568688.1	SPE39_MOUSE
OG0000591	Nvec	KAK2567607.1, KAK2560981.1, KAK2560256.1, KAK2567609.1, KAK2567642.1, KAK2568688.1	NV2t019970007.1, NV2t019970001.1, NV2t019970004.1, NV2t019970005.1, NV2t019970002.1, NV2t019970003.1, NV2t019970006.1
OG0000602	Mmus	KAK2568508.1, KAK2568510.1	AQP7_MOUSE, AQP3_MOUSE, AQP9_MOUSE
OG0000602	Hsap	KAK2568508.1, KAK2568510.1	AQP7B_HUMAN, AQP7_HUMAN, AQP3_HUMAN, AQP9_HUMAN
OG0000602	Nvec	KAK2568508.1	NV2t013141001.1, NV2t013141002.1, NV2t013656001.1, NV2t013656002.1
OG0000602	Nvec	KAK2568510.1	NV2t013140001.1, NV2t013140002.1
OG0000530	Hsap	KAK2572570.1, KAK2572567.1, KAK2572568.1, KAK2572573.1	FR1L5_HUMAN, DYSF_HUMAN, MYOF_HUMAN
OG0000530	Mmus	KAK2572570.1, KAK2572567.1, KAK2572568.1, KAK2572573.1	FR1L5_MOUSE, DYSF_MOUSE, MYOF_MOUSE
OG0000530	Nvec	KAK2572570.1	NV2t018290001.1
OG0000530	Nvec	KAK2572567.1	NV2t018292002.1
OG0000530	Nvec	KAK2572568.1	NV2t018192001.1, NV2t018192002.1, NV2t018192003.1
OG0000530	Nvec	KAK2572573.1	NV2t018084001.1
OG0000543	Hsap	KAK2555270.1, KAK2547900.1, KAK2564216.1, KAK2547895.1, KAK2559064.1, KAK2558959.1, KAK2558949.1, KAK2558911.1, KAK2559047.1, KAK2558957.1, KAK2559067.1, KAK2552475.1, KAK2568889.1	PGBD5_HUMAN
OG0000543	Mmus	KAK2555270.1, KAK2547900.1, KAK2564216.1, KAK2547895.1, KAK2559064.1, KAK2558959.1, KAK2558949.1, KAK2558911.1, KAK2559047.1, KAK2558957.1, KAK2559067.1, KAK2552475.1, KAK2568889.1	PGBD5_MOUSE
OG0000558	Hsap	KAK2563122.1, KAK2556086.1, KAK2567636.1, KAK2567743.1, KAK2567015.1, KAK2546789.1, KAK2546925.1, KAK2561687.1, KAK2565572.1, KAK2551956.1, KAK2567646.1	COMD6_HUMAN
OG0000558	Mmus	KAK2563122.1, KAK2556086.1, KAK2567636.1, KAK2567743.1, KAK2567015.1, KAK2546789.1, KAK2546925.1, KAK2561687.1, KAK2565572.1, KAK2551956.1, KAK2567646.1	COMD6_MOUSE
OG0000558	Nvec	KAK2563122.1, KAK2556086.1, KAK2567636.1, KAK2567743.1, KAK2567015.1, KAK2546789.1, KAK2546925.1, KAK2561687.1, KAK2565572.1, KAK2551956.1, KAK2567646.1	NV2t003911001.1, NV2t003911002.1
OG0000571	Nvec	KAK2567116.1, KAK2548467.1, KAK2567117.1, KAK2569237.1, KAK2569320.1	NV2t011221001.1, NV2t006433001.1, NV2t001638003.1, NV2t001638002.1, NV2t001638001.1, NV2t001638004.1, NV2t006432001.1, NV2t006430001.1, NV2t006430002.1, NV2t006430003.1
OG0000583	Nvec	KAK2561843.1, KAK2561684.1, KAK2560746.1, KAK2560747.1, KAK2559481.1, KAK2557343.1, KAK2559259.1, KAK2559039.1, KAK2572950.1, KAK2574397.1, KAK2552168.1, KAK2561403.1, KAK2559038.1, KAK2555463.1	NV2t004949001.1
OG0000595	Hsap	KAK2565232.1, KAK2572677.1, KAK2573185.1, KAK2573186.1, KAK2572927.1, KAK2572930.1	SPRY3_HUMAN
OG0000595	Nvec	KAK2565232.1, KAK2572677.1, KAK2573185.1, KAK2573186.1, KAK2572927.1, KAK2572930.1	NV2t010225001.1, NV2t010352001.1, NV2t010352004.1, NV2t010352002.1, NV2t010352006.1, NV2t010352003.1, NV2t010352005.1, NV2t010352007.1
OG0000474	Hsap	KAK2547183.1, KAK2571092.1, KAK2568354.1, KAK2567564.1	ABCD4_HUMAN
OG0000474	Mmus	KAK2547183.1, KAK2571092.1, KAK2568354.1, KAK2567564.1	ABCD4_MOUSE
OG0000474	Nvec	KAK2547183.1, KAK2571092.1	NV2t002390001.1
OG0000474	Nvec	KAK2568354.1, KAK2567564.1	NV2t007210001.1, NV2t001621001.1, NV2t023657001.1, NV2t025414001.1, NV2t002281001.1, NV2t006992001.1, NV2t016768001.1
OG0000482	Mmus	KAK2558519.1, KAK2558366.1, KAK2558365.1, KAK2546820.1, KAK2558523.1, KAK2558525.1, KAK2558520.1	ITL1A_MOUSE, ITL1B_MOUSE
OG0000482	Hsap	KAK2558519.1, KAK2558366.1, KAK2558365.1, KAK2546820.1, KAK2558523.1, KAK2558525.1, KAK2558520.1	ITLN2_HUMAN, ITLN1_HUMAN
OG0000482	Nvec	KAK2558519.1, KAK2558366.1, KAK2558365.1, KAK2546820.1, KAK2558523.1, KAK2558525.1, KAK2558520.1	NV2t017591001.1, NV2t017466001.1, NV2t017467001.1, NV2t017536001.1, NV2t014474001.1
OG0000492	Nvec	KAK2547908.1, KAK2554937.1	NV2t002325001.1
OG0000492	Nvec	KAK2550865.1, KAK2554141.1, KAK2566427.1, KAK2565473.1, KAK2548757.1, KAK2550618.1, KAK2564076.1, KAK2550866.1, KAK2549609.1, KAK2550619.1, KAK2550868.1, KAK2548204.1	NV2t024416001.1
OG0000527	Hsap	KAK2567442.1, KAK2567419.1, KAK2567417.1, KAK2567418.1, KAK2567414.1, KAK2567531.1, KAK2568181.1, KAK2568179.1, KAK2568185.1, KAK2568186.1, KAK2570170.1	MUC4_HUMAN
OG0000527	Mmus	KAK2567442.1, KAK2567419.1, KAK2567417.1, KAK2567418.1, KAK2567414.1, KAK2567531.1, KAK2568181.1, KAK2568179.1, KAK2568185.1, KAK2568186.1, KAK2570170.1	MUC4_MOUSE
OG0000527	Nvec	KAK2567442.1, KAK2567419.1, KAK2567417.1, KAK2567418.1, KAK2567414.1, KAK2567531.1, KAK2568181.1, KAK2568179.1, KAK2568185.1, KAK2568186.1, KAK2570170.1	NV2t016273001.1, NV2t016270001.1, NV2t016270002.1
OG0000545	Hsap	KAK2550526.1, KAK2550527.1	ANO7_HUMAN
OG0000545	Mmus	KAK2550526.1, KAK2550527.1	ANO7_MOUSE
OG0000545	Nvec	KAK2550526.1	NV2t014802001.1, NV2t014802002.1, NV2t014802003.1
OG0000545	Nvec	KAK2550527.1	NV2t014800001.1, NV2t014800005.1, NV2t014800006.1, NV2t014800008.1, NV2t014800002.1, NV2t014800003.1, NV2t014800004.1, NV2t014800007.1
OG0000572	Nvec	KAK2569908.1, KAK2549073.1, KAK2564127.1, KAK2559650.1, KAK2549876.1, KAK2557323.1, KAK2557321.1, KAK2557429.1, KAK2561810.1, KAK2557500.1, KAK2567717.1, KAK2567721.1, KAK2567722.1, KAK2567720.1	NV2t009615001.1
OG0000605	Hsap	KAK2571854.1	KPCB_HUMAN, KPCG_HUMAN, KPCA_HUMAN
OG0000605	Mmus	KAK2571854.1	KPCB_MOUSE, KPCG_MOUSE, KPCA_MOUSE
OG0000605	Nvec	KAK2571854.1	NV2t007955006.1, NV2t007955001.1, NV2t007955002.1, NV2t007955003.1, NV2t007955004.1, NV2t007955007.1, NV2t007955008.1, NV2t007955005.1
OG0000389	Hsap	KAK2549237.1, KAK2550190.1, KAK2548445.1	GIMA4_HUMAN, GIMA7_HUMAN, GIMA5_HUMAN, GIMA8_HUMAN, GIMA6_HUMAN, GIMA2_HUMAN, GIMA1_HUMAN
OG0000389	Mmus	KAK2549237.1, KAK2550190.1, KAK2548445.1	GIMA4_MOUSE, GIMA9_MOUSE, GIMA3_MOUSE, GIMA5_MOUSE, GIMA8_MOUSE, GIMA6_MOUSE, GIMA1_MOUSE
OG0000389	Nvec	KAK2549237.1, KAK2550190.1, KAK2548445.1	NV2t006638001.1
OG0000401	Hsap	KAK2556122.1, KAK2556129.1	CLIP2_HUMAN, CLIP1_HUMAN
OG0000401	Mmus	KAK2556122.1, KAK2556129.1	CLIP2_MOUSE, CLIP1_MOUSE
OG0000401	Nvec	KAK2556122.1, KAK2556129.1	NV2t015743007.1, NV2t015743009.1, NV2t015743008.1, NV2t015743004.1, NV2t015743003.1, NV2t015743006.1, NV2t015743002.1, NV2t015743005.1, NV2t015743001.1, NV2t015743012.1, NV2t015743010.1, NV2t015743011.1
OG0000414	Nvec	KAK2568780.1, KAK2568604.1, KAK2568779.1, KAK2568782.1	NV2t008869001.1, NV2t008860001.1, NV2t008863001.1, NV2t008854001.1, NV2t008868001.1, NV2t008870001.1, NV2t008870003.1, NV2t008870004.1, NV2t008870002.1, NV2t008837001.1, NV2t008834002.1, NV2t008834001.1, NV2t008836001.1, NV2t008833001.1
OG0000426	Mmus	KAK2564808.1, KAK2561355.1, KAK2561438.1, KAK2564810.1	NLGN4_MOUSE, NLGN3_MOUSE, NLGN1_MOUSE, NLGN2_MOUSE
OG0000426	Hsap	KAK2564808.1, KAK2561355.1, KAK2561438.1, KAK2564810.1	NLGNX_HUMAN, NLGNY_HUMAN, NLGN3_HUMAN, NLGN1_HUMAN, NLGN2_HUMAN
OG0000426	Nvec	KAK2561355.1, KAK2561438.1	NV2t012529001.1, NV2t012529002.1
OG0000426	Nvec	KAK2564810.1	NV2t010619001.1
OG0000441	Nvec	KAK2547435.1, KAK2547438.1	NV2t006676004.1, NV2t006676012.1, NV2t006676013.1, NV2t006676014.1
OG0000441	Nvec	KAK2547437.1	NV2t006676010.1, NV2t006676001.1, NV2t006676003.1, NV2t006676006.1, NV2t006676002.1, NV2t006676005.1, NV2t006676007.1, NV2t006676009.1, NV2t006676008.1, NV2t006676011.1
OG0000452	Hsap	KAK2562506.1	ACOT4_HUMAN, ACOT6_HUMAN, ACOT1_HUMAN, ACOT2_HUMAN, BAAT_HUMAN
OG0000452	Mmus	KAK2562506.1	ACOT4_MOUSE, ACOT6_MOUSE, ACOT3_MOUSE, ACOT5_MOUSE, ACOT1_MOUSE, ACOT2_MOUSE, ACNT1_MOUSE, ACNT2_MOUSE, BAAT_MOUSE
OG0000452	Nvec	KAK2562506.1	NV2t005261001.1, NV2t014278001.1
OG0000476	Hsap	KAK2560587.1	S29A3_HUMAN, S29A2_HUMAN, S29A1_HUMAN
OG0000476	Mmus	KAK2560587.1	S29A3_MOUSE, S29A2_MOUSE, S29A1_MOUSE
OG0000476	Nvec	KAK2560587.1	NV2t012669004.1, NV2t012669006.1, NV2t012669009.1, NV2t012669001.1, NV2t012669005.1, NV2t012669007.1, NV2t012669002.1, NV2t012669003.1, NV2t012669008.1
OG0000487	Nvec	KAK2563192.1	NV2t007622001.1, NV2t018750001.1, NV2t010151001.1, NV2t018040001.1
OG0000487	Nvec	KAK2557600.1, KAK2549310.1, KAK2548034.1, KAK2557438.1, KAK2547273.1, KAK2557577.1, KAK2565733.1	NV2t024836001.1, NV2t009368001.1, NV2t009423001.1, NV2t008691001.1
OG0000502	Nvec	KAK2566091.1	NV2t025229001.1
OG0000502	Nvec	KAK2552151.1, KAK2562058.1, KAK2562016.1, KAK2562055.1, KAK2562013.1, KAK2562015.1, KAK2562017.1, KAK2562056.1, KAK2562018.1, KAK2570277.1, KAK2562111.1, KAK2562113.1	NV2t011989001.1, NV2t011989002.1
