Orthogroup	Mmus	Nvec
OG0000184	FRIL1_MOUSE, FH17E_MOUSE, FRIH_MOUSE, FTMT_MOUSE	NV2t021476001.1, NV2t022547003.1, NV2t022547005.1, NV2t022547006.1, NV2t022547004.1, NV2t019701001.1, NV2t019701002.1, NV2t019701004.1, NV2t019627002.1, NV2t019701005.1, NV2t019626001.1, NV2t019682001.1, NV2t019701003.1, NV2t019681002.1, NV2t019681001.1, NV2t019627001.1, NV2t021342001.1, NV2t022547001.1, NV2t022547002.1
OG0000186	CMLO1_MOUSE, NAT8B_MOUSE, NT8F2_MOUSE, CMLO5_MOUSE, NAT8_MOUSE, NT8F3_MOUSE, NT8F7_MOUSE	NV2t006580001.1, NV2t006580002.1, NV2t006580003.1, NV2t006580004.1, NV2t006580005.1, NV2t006580006.1, NV2t006580007.1, NV2t006580008.1, NV2t006580009.1
OG0000187	SACS_MOUSE	NV2t016406001.1, NV2t016404001.1, NV2t016404002.1, NV2t016416001.1, NV2t016410001.1, NV2t016407002.1, NV2t016407001.1, NV2t016407003.1, NV2t016407004.1, NV2t016407005.1, NV2t016422001.1, NV2t019429001.1
OG0000196	GBF1_MOUSE	NV2t005543001.1
OG0000197	CO6A6_MOUSE, CO6A5_MOUSE, CO6A4_MOUSE	NV2t011516002.1, NV2t011516001.1, NV2t011516003.1, NV2t011511001.1, NV2t012411001.1, NV2t012411003.1, NV2t012411002.1, NV2t014040001.1, NV2t016479001.1
OG0000198	COCH_MOUSE, VITRN_MOUSE, MATN2_MOUSE, MATN4_MOUSE, MATN3_MOUSE, MATN1_MOUSE	NV2t008635001.1, NV2t017029001.1, NV2t008633001.1, NV2t000842001.1, NV2t008618001.1, NV2t009760001.1, NV2t008609001.1, NV2t008614001.1, NV2t024843001.1, NV2t024844001.1, NV2t021262001.1
OG0000199	NALD2_MOUSE, FOLH1_MOUSE	NV2t010882001.1, NV2t009538001.1, NV2t010604001.1, NV2t010124001.1, NV2t010124002.1, NV2t011842001.1, NV2t010408001.1, NV2t010315001.1, NV2t020874002.1, NV2t020874001.1, NV2t020874003.1, NV2t020872001.1
OG0000200	MXRA7_MOUSE	NV2t009034001.1, NV2t015854001.1, NV2t008020001.1
OG0000207	PGBD5_MOUSE	NV2t003140001.1, NV2t003140002.1, NV2t013033001.1, NV2t004700001.1
OG0000209	ADAM9_MOUSE, ADM1A_MOUSE, ADM1B_MOUSE, ADA21_MOUSE, AD26A_MOUSE, ADA24_MOUSE, ADA25_MOUSE, ADA29_MOUSE, ADA28_MOUSE, ADAM8_MOUSE, ADA15_MOUSE, ADA33_MOUSE, ADA19_MOUSE, ADA12_MOUSE	NV2t017591001.1
OG0000210	ANPRB_MOUSE, ANPRA_MOUSE	NV2t013221001.1, NV2t013220001.1, NV2t023144001.1, NV2t023144002.1, NV2t012282001.1, NV2t007809001.1, NV2t007416001.1
OG0000212	FGRL1_MOUSE, FGFR4_MOUSE, FGFR3_MOUSE, FGFR1_MOUSE, FGFR2_MOUSE	NV2t019098001.1, NV2t018089001.1, NV2t018089002.1, NV2t018089003.1, NV2t018086001.1, NV2t018086002.1, NV2t019093001.1
OG0000214	KCNJ8_MOUSE, KCJ11_MOUSE, KCNJ4_MOUSE, KCJ12_MOUSE, KCNJ2_MOUSE, KCJ14_MOUSE, KCNJ3_MOUSE, KCNJ9_MOUSE, KCNJ6_MOUSE, KCNJ5_MOUSE	NV2t007950001.1, NV2t007367001.1
OG0000215	MCM5_MOUSE	NV2t020571001.1
OG0000216	PAPOG_MOUSE, PAPOA_MOUSE, PAPOB_MOUSE	NV2t020467001.1, NV2t020463001.1, NV2t020463003.1, NV2t020465007.1, NV2t020462003.1, NV2t020462004.1, NV2t020462006.1, NV2t020462005.1, NV2t020462002.1, NV2t020462007.1, NV2t020465005.1, NV2t020463002.1, NV2t020463004.1, NV2t020463005.1, NV2t020465002.1, NV2t020465001.1, NV2t020465003.1, NV2t020465006.1, NV2t020465004.1, NV2t020465008.1
OG0000217	REG4_MOUSE, LIT1_MOUSE, LIT2_MOUSE, REG3A_MOUSE, REG3B_MOUSE, REG3G_MOUSE	NV2t010232001.1, NV2t016576001.1, NV2t013847001.1, NV2t018114001.1, NV2t025674001.1, NV2t025675001.1, NV2t025675002.1, NV2t005984001.1, NV2t005985001.1
OG0000218	SYEP_MOUSE	NV2t011864001.1
OG0000223	CP2U1_MOUSE, CP2R1_MOUSE, CP2J5_MOUSE, CP2J6_MOUSE, CP17A_MOUSE	NV2t015665001.1, NV2t021127001.1, NV2t000952001.1, NV2t006633001.1, NV2t000636001.1, NV2t017220001.1, NV2t017220002.1
OG0000224	KCNKG_MOUSE	NV2t006163001.1, NV2t000151001.1, NV2t017763001.1, NV2t018426001.1, NV2t018425001.1, NV2t013890002.1, NV2t013890005.1, NV2t013890001.1, NV2t013890003.1, NV2t013890004.1, NV2t015569001.1, NV2t013859001.1
OG0000225	HELZ_MOUSE	NV2t021315001.1, NV2t021321001.1, NV2t021308001.1, NV2t021322001.1, NV2t021310001.1, NV2t021318001.1, NV2t021316001.1, NV2t021317001.1, NV2t021309001.1
OG0000226	TAGL_MOUSE, TAGL3_MOUSE, TAGL2_MOUSE, CNN1_MOUSE, CNN3_MOUSE, CNN2_MOUSE	NV2t008829001.1, NV2t008829002.1, NV2t008828001.1, NV2t008364004.1, NV2t008364001.1, NV2t008364002.1, NV2t008364003.1, NV2t008367001.1, NV2t009314001.1, NV2t009314002.1, NV2t008394001.1, NV2t008394002.1
OG0000227	FUT4_MOUSE, FUT9_MOUSE, FUT7_MOUSE	NV2t017646001.1, NV2t013599001.1, NV2t005853001.1, NV2t013600001.1, NV2t006372001.1, NV2t025282001.1, NV2t014016001.1, NV2t003904001.1, NV2t023828001.1, NV2t005015001.1
OG0000229	HRH2_MOUSE	NV2t009968001.1, NV2t009968002.1, NV2t009968003.1, NV2t017817001.1, NV2t017679001.1, NV2t017813001.1, NV2t021256001.1, NV2t018515001.1, NV2t018530001.1, NV2t021975001.1
OG0000230	PAP1L_MOUSE, PABP1_MOUSE	NV2t005899003.1, NV2t005899016.1, NV2t005899015.1, NV2t005899017.1, NV2t005899022.1, NV2t005899014.1, NV2t005899018.1, NV2t005899009.1, NV2t005899013.1, NV2t005899012.1, NV2t005899023.1, NV2t005899011.1, NV2t005899019.1, NV2t005899020.1, NV2t005899010.1, NV2t005899008.1, NV2t005899021.1, NV2t005899005.1, NV2t005899006.1
OG0000237	HBA_MOUSE, HBAZ_MOUSE, HBB0_MOUSE, HBBZ_MOUSE, HBE_MOUSE, HBB1_MOUSE, HBB2_MOUSE, CYGB_MOUSE, MYG_MOUSE	NV2t020479001.1, NV2t015476001.1
OG0000240	CSK_MOUSE	NV2t022902003.1, NV2t022902008.1, NV2t009467001.1, NV2t006506001.1, NV2t019327001.1, NV2t005155001.1, NV2t005155002.1, NV2t008409001.1, NV2t005697001.1, NV2t000710001.1, NV2t019413001.1
OG0000241	DCX_MOUSE, DCLK2_MOUSE, DCLK1_MOUSE	NV2t011474001.1, NV2t003783003.1, NV2t003783001.1, NV2t003783002.1, NV2t003783009.1, NV2t003783005.1, NV2t003783007.1, NV2t003783006.1, NV2t003783004.1, NV2t003783008.1, NV2t003783015.1, NV2t003783014.1, NV2t003783016.1, NV2t003783012.1, NV2t003783011.1, NV2t003783013.1, NV2t003783010.1
OG0000242	DMRT3_MOUSE, DMTA2_MOUSE, DMRTA_MOUSE, DMRT1_MOUSE	NV2t019458001.1, NV2t020180001.1, NV2t011025001.1, NV2t012814001.1, NV2t012814002.1, NV2t012814003.1, NV2t011184001.1, NV2t025998001.1
OG0000243	P4HTM_MOUSE	NV2t005136001.1, NV2t004233001.1, NV2t004139001.1, NV2t004141001.1, NV2t000926001.1, NV2t024767001.1, NV2t000931001.1, NV2t000932001.1, NV2t000928001.1, NV2t005100001.1
OG0000244	TRPC1_MOUSE, TRPC5_MOUSE, TRPC4_MOUSE, TRPC2_MOUSE, TRPC6_MOUSE, TRPC7_MOUSE, TRPC3_MOUSE	NV2t007252001.1
OG0000245	UBP36_MOUSE	NV2t007615001.1
OG0000252	TTHY_MOUSE	NV2t012972001.1, NV2t010165001.1
OG0000253	NPTN_MOUSE, BASI_MOUSE	NV2t023475001.1, NV2t023475002.1, NV2t023475003.1, NV2t023475004.1, NV2t023475005.1, NV2t023475006.1, NV2t023480001.1, NV2t023483001.1, NV2t023483002.1, NV2t023479001.1, NV2t023478002.1, NV2t023478003.1, NV2t023478001.1, NV2t023478004.1, NV2t023481001.1
OG0000255	CATS_MOUSE, CATL1_MOUSE, CTL2A_MOUSE, CTL2B_MOUSE, TSP_MOUSE, CATR_MOUSE, CATJ_MOUSE, CAT7_MOUSE, CAT8_MOUSE, CATM_MOUSE, TEST2_MOUSE	NV2t011191001.1, NV2t004879001.1, NV2t004557001.1, NV2t004558001.1, NV2t004249001.1
OG0000257	PLAC8_MOUSE, CNFN_MOUSE, PL8L1_MOUSE	NV2t016303001.1, NV2t016305001.1, NV2t012379001.1, NV2t007352001.1, NV2t007352002.1, NV2t007352003.1, NV2t007352005.1, NV2t007352006.1, NV2t007352007.1, NV2t007352008.1, NV2t007352004.1
OG0000258	CNTP1_MOUSE, CNTP2_MOUSE, CTP5A_MOUSE, CTP5B_MOUSE, CTP5C_MOUSE, CNTP4_MOUSE	NV2t009601001.1, NV2t009601003.1, NV2t009601002.1, NV2t011326001.1, NV2t011326004.1, NV2t011326003.1, NV2t011326002.1, NV2t004704001.1
OG0000260	LIPR1_MOUSE, LIPR2_MOUSE, LIPP_MOUSE	NV2t020510001.1, NV2t020510002.1, NV2t020510003.1, NV2t020510004.1, NV2t020510005.1, NV2t020510006.1, NV2t020510007.1, NV2t020510008.1, NV2t020510009.1, NV2t020510010.1, NV2t001797001.1, NV2t000526001.1
OG0000261	PE2R3_MOUSE, TA2R_MOUSE, PF2R_MOUSE, PE2R1_MOUSE, PE2R4_MOUSE, PI2R_MOUSE, PE2R2_MOUSE, PD2R_MOUSE	NV2t009183001.1, NV2t011028001.1, NV2t023332001.1, NV2t023332002.1, NV2t023640001.1
OG0000263	TYRO_MOUSE, TYRP1_MOUSE, TYRP2_MOUSE	NV2t015573001.1, NV2t015573002.1, NV2t010708001.1, NV2t012418001.1
OG0000267	TMPS9_MOUSE	NV2t018423001.1, NV2t010163001.1, NV2t017808001.1, NV2t020120001.1, NV2t000530001.1, NV2t020329001.1, NV2t020328001.1, NV2t021449001.1, NV2t022758001.1
OG0000268	FGF2_MOUSE, FGF1_MOUSE	NV2t002685001.1, NV2t002685002.1, NV2t012704001.1, NV2t012704002.1, NV2t012629002.1, NV2t012629001.1, NV2t006376001.1, NV2t006375001.1
OG0000269	TRAF1_MOUSE, TRAF2_MOUSE	NV2t025583001.1
OG0000270	FMOD_MOUSE, LUM_MOUSE, OPT_MOUSE, MIME_MOUSE, EPYC_MOUSE, ASPN_MOUSE, PGS1_MOUSE, PGS2_MOUSE, NEPN_MOUSE, PODN_MOUSE, PONL1_MOUSE	NV2t020861001.1
OG0000271	GRM8_MOUSE, GRM7_MOUSE, GRM4_MOUSE, GRM6_MOUSE, GRM3_MOUSE, GRM2_MOUSE	NV2t005817001.1, NV2t017619001.1, NV2t016948001.1, NV2t021346001.1, NV2t005936001.1, NV2t005936002.1
OG0000272	TRI45_MOUSE, TRIM3_MOUSE, TRIM2_MOUSE	NV2t012320002.1, NV2t012320001.1, NV2t012320003.1, NV2t018281001.1, NV2t018597001.1, NV2t018560001.1, NV2t018560002.1, NV2t023451001.1, NV2t018559001.1, NV2t018599001.1
OG0000273	LYN_MOUSE, HCK_MOUSE, LCK_MOUSE, BLK_MOUSE, SRC_MOUSE, YES_MOUSE, FYN_MOUSE, FGR_MOUSE	NV2t015885001.1, NV2t015887002.1, NV2t015887005.1, NV2t015887006.1, NV2t015887004.1, NV2t015887001.1, NV2t015887003.1
OG0000276	TIMP1_MOUSE, TIMP3_MOUSE, TIMP2_MOUSE, TIMP4_MOUSE	NV2t003669001.1, NV2t003671001.1, NV2t002779001.1
OG0000277	ZNF22_MOUSE, ZN239_MOUSE	NV2t010481001.1, NV2t009638001.1, NV2t009638002.1, NV2t009638003.1, NV2t014196001.1, NV2t016397001.1, NV2t024034001.1, NV2t008707001.1, NV2t008707002.1, NV2t008710001.1, NV2t009645001.1, NV2t009641001.1, NV2t009718001.1, NV2t009624001.1, NV2t009627001.1, NV2t009634001.1, NV2t009637001.1, NV2t009623001.1, NV2t009626001.1
OG0000287	NLGN4_MOUSE, NLGN3_MOUSE, NLGN1_MOUSE, NLGN2_MOUSE	NV2t012529001.1, NV2t012529002.1, NV2t010682001.1, NV2t010619001.1
OG0000288	NGB_MOUSE	NV2t011743001.1, NV2t011044001.1, NV2t019047001.1, NV2t010788001.1, NV2t008312001.1, NV2t008823001.1, NV2t008825001.1, NV2t012312001.1, NV2t012312002.1
OG0000289	PA21B_MOUSE	NV2t009751001.1, NV2t009751003.1, NV2t015603001.1, NV2t010144001.1, NV2t010316001.1, NV2t010295001.1, NV2t010254001.1
OG0000290	S22AD_MOUSE	NV2t016546002.1, NV2t016546003.1, NV2t016547001.1, NV2t016547002.1, NV2t016547003.1, NV2t016547004.1, NV2t023660001.1, NV2t000312001.1, NV2t000307001.1, NV2t000309001.1, NV2t017208001.1, NV2t016371001.1, NV2t017124001.1, NV2t017124002.1
OG0000291	GPIX_MOUSE, LRC3B_MOUSE, LRRC3_MOUSE, ALS_MOUSE	NV2t013250001.1, NV2t013250002.1, NV2t013250003.1, NV2t013250004.1, NV2t013250005.1, NV2t013250006.1, NV2t012458002.1, NV2t012458001.1, NV2t012458003.1
OG0000292	ZMAT1_MOUSE, CI085_MOUSE	NV2t022942001.1
OG0000293	STS_MOUSE	NV2t017776001.1, NV2t017549001.1, NV2t017775001.1, NV2t017775002.1, NV2t017775003.1
OG0000294	CTHR1_MOUSE	NV2t005041001.1, NV2t020336001.1, NV2t009852001.1
OG0000295	TGM4_MOUSE, F13A_MOUSE, TGM1_MOUSE	NV2t009869001.1, NV2t010348011.1, NV2t010348003.1, NV2t010348001.1, NV2t010348004.1, NV2t010348006.1, NV2t010348009.1, NV2t010348007.1, NV2t010348002.1, NV2t010348005.1, NV2t010348008.1, NV2t010348010.1
OG0000296	NRX3B_MOUSE, NRX3A_MOUSE, NRX1A_MOUSE, NRX1B_MOUSE, NRX2B_MOUSE, NRX2A_MOUSE	NV2t017038001.1, NV2t016569001.1, NV2t017107001.1, NV2t017148001.1, NV2t016567001.1, NV2t019653001.1
OG0000297	PK1L2_MOUSE	NV2t008047001.1, NV2t012368001.1, NV2t004062001.1, NV2t018932001.1, NV2t014988001.1, NV2t007434001.1, NV2t016658001.1, NV2t002830001.1
OG0000298	PRRT4_MOUSE	NV2t024601001.1, NV2t016811001.1
OG0000299	PTHD3_MOUSE	NV2t008622001.1, NV2t021517001.1, NV2t025533001.1, NV2t007405001.1, NV2t007405003.1, NV2t007405004.1, NV2t007405006.1, NV2t007405002.1, NV2t007405005.1, NV2t007408004.1, NV2t007408001.1, NV2t007408003.1, NV2t007408005.1, NV2t007408002.1, NV2t007408006.1
OG0000300	SC5A6_MOUSE, SC5A5_MOUSE, SC5AC_MOUSE, SC5A8_MOUSE	NV2t003628003.1, NV2t003628004.1, NV2t003628002.1, NV2t003628001.1, NV2t021648001.1, NV2t018695001.1
OG0000313	ATP4A_MOUSE, AT12A_MOUSE, AT1A4_MOUSE, AT1A1_MOUSE, AT1A2_MOUSE, AT1A3_MOUSE	NV2t021561003.1, NV2t021561001.1, NV2t021561002.1, NV2t021561004.1, NV2t021299002.1, NV2t021299001.1, NV2t021299003.1
OG0000314	B4GN1_MOUSE, B4GN2_MOUSE	NV2t013194001.1, NV2t017798001.1, NV2t019499001.1, NV2t015379001.1, NV2t012995001.1
OG0000315	B4GT5_MOUSE, B4GT6_MOUSE, B4GT2_MOUSE, B4GT1_MOUSE, B4GT3_MOUSE, B4GT4_MOUSE	NV2t006074001.1, NV2t011747001.1, NV2t011747005.1, NV2t011747002.1, NV2t011747003.1, NV2t011747004.1
OG0000316	DLL1_MOUSE, DLL4_MOUSE	NV2t020616003.1, NV2t020616008.1, NV2t020616009.1, NV2t020616010.1, NV2t020616011.1, NV2t020616012.1, NV2t020616013.1, NV2t020616014.1, NV2t020616016.1, NV2t020616015.1, NV2t020616001.1, NV2t020616002.1, NV2t020616005.1, NV2t020616007.1, NV2t020616006.1, NV2t020616004.1
OG0000319	LIN7B_MOUSE, LIN7C_MOUSE, LIN7A_MOUSE	NV2t015468010.1, NV2t015468001.1, NV2t015468002.1, NV2t015468003.1, NV2t015468004.1, NV2t015468005.1, NV2t015468006.1, NV2t015468007.1, NV2t015468008.1, NV2t015468009.1, NV2t015468012.1, NV2t015468011.1, NV2t015468013.1
OG0000321	MYL6_MOUSE, MYL6B_MOUSE, MYL1_MOUSE, MYL3_MOUSE, MYL4_MOUSE	NV2t003825001.1, NV2t012644001.1, NV2t012252001.1, NV2t012252002.1, NV2t012252003.1, NV2t012252004.1
OG0000322	PDE4C_MOUSE, PDE4D_MOUSE, PDE4A_MOUSE	NV2t002243001.1, NV2t002243002.1, NV2t002243012.1, NV2t002243007.1, NV2t002243004.1, NV2t002243005.1, NV2t002243010.1, NV2t002243008.1, NV2t002243011.1, NV2t002243013.1, NV2t002243009.1, NV2t002243006.1, NV2t002243003.1
OG0000324	SO4A1_MOUSE, SO4C1_MOUSE, SO6C1_MOUSE	NV2t006348001.1, NV2t017803001.1, NV2t017803002.1, NV2t008517001.1, NV2t008517003.1, NV2t008517002.1, NV2t008517004.1, NV2t008776001.1, NV2t016225001.1
OG0000325	SRSF5_MOUSE, SRSF6_MOUSE, SRSF4_MOUSE	NV2t017180001.1, NV2t017180005.1, NV2t017180002.1, NV2t017180003.1, NV2t017180004.1, NV2t017180006.1, NV2t014368002.1, NV2t014368001.1, NV2t014368003.1, NV2t008624001.1
OG0000326	TRPA1_MOUSE	NV2t013263001.1, NV2t013263004.1, NV2t000103001.1, NV2t000642003.1, NV2t000642001.1, NV2t000642002.1, NV2t022582001.1, NV2t000229001.1, NV2t000644001.1, NV2t000659001.1, NV2t000659002.1
OG0000340	CO3A1_MOUSE, CO5A2_MOUSE, CO2A1_MOUSE, CO1A2_MOUSE, CO1A1_MOUSE	NV2t011872001.1, NV2t011872002.1
OG0000341	GABR1_MOUSE	NV2t002965001.1, NV2t016483004.1, NV2t009028001.1, NV2t010940001.1, NV2t011716001.1
OG0000342	PARPT_MOUSE	NV2t025444001.1, NV2t025560001.1
OG0000344	ABCG3_MOUSE, ABCG2_MOUSE	NV2t010982001.1, NV2t010696001.1, NV2t010696002.1, NV2t010696003.1, NV2t010696004.1, NV2t011932001.1, NV2t011932002.1, NV2t011932003.1, NV2t011931002.1, NV2t011931001.1, NV2t011931003.1, NV2t001373001.1, NV2t001370001.1, NV2t001372001.1
OG0000345	B2CL1_MOUSE, B2CL2_MOUSE, BCL2_MOUSE	NV2t010435001.1, NV2t002141001.1, NV2t023941001.1, NV2t023941003.1, NV2t023941002.1, NV2t023941004.1, NV2t023893001.1, NV2t023893002.1, NV2t023893003.1
OG0000346	COL10_MOUSE, COL11_MOUSE	NV2t008276001.1, NV2t008278001.1, NV2t008399001.1, NV2t008400001.1, NV2t001101001.1, NV2t018171001.1, NV2t007778001.1, NV2t007778002.1, NV2t007430001.1, NV2t007390001.1
OG0000347	GGT1_MOUSE	NV2t016021001.1, NV2t016754001.1, NV2t016754002.1, NV2t003676001.1, NV2t003674001.1, NV2t003674002.1
OG0000348	ITA9_MOUSE, ITA4_MOUSE, ITA2B_MOUSE, ITA8_MOUSE, ITAV_MOUSE, ITA5_MOUSE	NV2t012108001.1, NV2t011572001.1, NV2t011383002.1, NV2t011383001.1, NV2t011383003.1
OG0000349	LIGO4_MOUSE, LIGO3_MOUSE, LIGO1_MOUSE, LIGO2_MOUSE	NV2t021549001.1
OG0000350	MBNL2_MOUSE, MBNL1_MOUSE, MBNL3_MOUSE	NV2t022646002.1, NV2t022646001.1, NV2t022646004.1, NV2t022646011.1, NV2t022646012.1, NV2t022646009.1, NV2t022646003.1, NV2t022646013.1, NV2t022646010.1, NV2t022646007.1, NV2t022646008.1, NV2t022646005.1, NV2t022646006.1
OG0000351	MYCB_MOUSE, MYC_MOUSE, MYCL_MOUSE, MYCS_MOUSE, MYCN_MOUSE	NV2t015406001.1, NV2t015406002.1, NV2t015406003.1, NV2t018831001.1, NV2t018928001.1, NV2t018825001.1, NV2t018827001.1
OG0000352	VEGFD_MOUSE, VEGFB_MOUSE, VEGFA_MOUSE, PLGF_MOUSE	NV2t022375001.1, NV2t002923001.1, NV2t015881001.1, NV2t016661001.1
OG0000353	PLXB2_MOUSE, PLXB3_MOUSE, PLXB1_MOUSE, PLXC1_MOUSE, PLXD1_MOUSE, PLXA3_MOUSE, PLXA1_MOUSE, PLXA4_MOUSE, PLXA2_MOUSE	NV2t002812001.1
OG0000354	SRSF3_MOUSE	NV2t016774003.1, NV2t016774001.1, NV2t016774002.1, NV2t016774004.1, NV2t001741001.1, NV2t001830001.1, NV2t001831007.1, NV2t001831005.1, NV2t001830002.1, NV2t001831001.1, NV2t001831002.1, NV2t001831004.1, NV2t001831003.1, NV2t001831006.1
OG0000355	TNF10_MOUSE, TNF11_MOUSE, TNFL6_MOUSE, TNFA_MOUSE, TNFB_MOUSE	NV2t022707001.1, NV2t022707002.1, NV2t022131001.1
OG0000356	VIAAT_MOUSE	NV2t009930001.1, NV2t012547001.1, NV2t003272001.1, NV2t007753001.1, NV2t007753002.1
OG0000357	ZO3_MOUSE, ZO2_MOUSE, ZO1_MOUSE	NV2t013907004.1, NV2t013907005.1, NV2t013907003.1, NV2t013907001.1, NV2t013907002.1, NV2t013899008.1, NV2t013899007.1, NV2t013899006.1, NV2t013899002.1, NV2t013899005.1, NV2t013899004.1, NV2t013899001.1, NV2t013899003.1
OG0000363	CEL3B_MOUSE, CTRC_MOUSE, CEL2A_MOUSE, CELA1_MOUSE, CTRB1_MOUSE	NV2t017645001.1
OG0000364	ISK6_MOUSE, ISK12_MOUSE, ISK7_MOUSE, ISK4_MOUSE, ISK2_MOUSE, ISK1_MOUSE, ISK10_MOUSE, ISK11_MOUSE, SPIKL_MOUSE, ISK13_MOUSE	NV2t013524001.1
OG0000366	ACTBL_MOUSE, ACTB_MOUSE, ACTG_MOUSE	NV2t008125001.1, NV2t007355001.1, NV2t013196001.1, NV2t007661001.1, NV2t008119001.1, NV2t008119002.1, NV2t007354001.1, NV2t007354002.1
OG0000367	OPSX_MOUSE	NV2t003061001.1, NV2t013773001.1, NV2t024786001.1, NV2t014463001.1, NV2t014463002.1, NV2t014463004.1, NV2t014463003.1
OG0000368	LR74B_MOUSE	NV2t019351001.1, NV2t018971002.1, NV2t023136001.1, NV2t014261001.1, NV2t014261002.1, NV2t021646002.1, NV2t021646003.1, NV2t021646004.1, NV2t021645001.1, NV2t017280001.1, NV2t017280002.1
OG0000369	AQP4_MOUSE, MIP_MOUSE, AQP6_MOUSE, AQP5_MOUSE, AQP2_MOUSE	NV2t016895001.1, NV2t016895004.1, NV2t016895005.1, NV2t016895002.1, NV2t016895003.1, NV2t016823001.1
OG0000370	CA2D3_MOUSE, CA2D4_MOUSE, CA2D1_MOUSE, CA2D2_MOUSE	NV2t003580002.1, NV2t003580001.1, NV2t003580003.1, NV2t003580004.1, NV2t003042002.1, NV2t003042004.1, NV2t003042005.1, NV2t003042001.1, NV2t003042003.1
OG0000372	CKLF7_MOUSE, CKLF4_MOUSE, CKLF6_MOUSE	NV2t004640001.1, NV2t004645001.1, NV2t004649001.1, NV2t004649002.1, NV2t004642001.1, NV2t004945001.1, NV2t004647001.1
OG0000373	CNTN1_MOUSE, CNTN2_MOUSE, CNTN5_MOUSE, CNTN4_MOUSE, CNTN6_MOUSE, CNTN3_MOUSE	NV2t000702001.1, NV2t000702004.1, NV2t000702006.1, NV2t000702005.1, NV2t000702002.1, NV2t000702003.1
OG0000374	HSPB2_MOUSE, HSPB8_MOUSE, HSPB1_MOUSE, HSPB6_MOUSE, CRYAA_MOUSE, CRYAB_MOUSE	NV2t021667001.1, NV2t022761001.1, NV2t019921001.1
OG0000375	DR9C7_MOUSE, RDH16_MOUSE, RDH7_MOUSE, H17B6_MOUSE, RDH5_MOUSE, DHRS9_MOUSE	NV2t019969001.1, NV2t003131001.1, NV2t020830001.1
OG0000376	FR1L5_MOUSE, DYSF_MOUSE, MYOF_MOUSE	NV2t018084001.1, NV2t017539001.1, NV2t017539002.1, NV2t018192003.1, NV2t018192001.1, NV2t018192002.1, NV2t018292001.1, NV2t018292002.1, NV2t018290001.1
OG0000377	EAA2_MOUSE, EAA3_MOUSE, EAA4_MOUSE, EAA1_MOUSE	NV2t001728002.1, NV2t021833001.1, NV2t021833002.1, NV2t022738001.1, NV2t022675001.1, NV2t022675002.1
OG0000378	GARE1_MOUSE, GARE2_MOUSE	NV2t016003001.1, NV2t004420001.1, NV2t019720001.1, NV2t019721001.1, NV2t004415001.1, NV2t004421001.1, NV2t004286001.1
OG0000380	MEIS2_MOUSE, MEIS3_MOUSE, MEIS1_MOUSE	NV2t019648001.1, NV2t019648002.1, NV2t019648003.1, NV2t019648005.1, NV2t019648006.1, NV2t019648007.1, NV2t019648009.1, NV2t019648010.1, NV2t019648011.1, NV2t019648004.1
OG0000381	OAS1A_MOUSE, OAS1C_MOUSE, OAS1D_MOUSE, OAS1B_MOUSE, OAS2_MOUSE, OAS3_MOUSE, OASL2_MOUSE, OASL1_MOUSE	NV2t025266001.1, NV2t025266002.1, NV2t025266003.1, NV2t015426001.1, NV2t015426002.1, NV2t017269001.1
OG0000382	POC1B_MOUSE, POC1A_MOUSE	NV2t001156001.1
OG0000383	RRN3_MOUSE	NV2t001050002.1, NV2t007035001.1
OG0000384	USF1_MOUSE, USF2_MOUSE	NV2t022545001.1, NV2t022314009.1, NV2t022314010.1, NV2t022314011.1, NV2t022314005.1, NV2t022314006.1, NV2t022314008.1, NV2t022314003.1, NV2t022314004.1, NV2t022314002.1, NV2t022314001.1, NV2t022314007.1
OG0000401	SVEP1_MOUSE	NV2t002562001.1, NV2t025725001.1, NV2t025725002.1, NV2t025725003.1, NV2t025725004.1, NV2t025725005.1, NV2t025725006.1, NV2t003560001.1, NV2t003300001.1, NV2t003792001.1
OG0000402	OPN4_MOUSE	NV2t005630001.1, NV2t016346001.1, NV2t004429001.1, NV2t025986001.1, NV2t004425001.1, NV2t004427001.1
OG0000403	WFDC8_MOUSE, WFD12_MOUSE, WAP_MOUSE, SLPI_MOUSE, WFC6A_MOUSE, WFC6B_MOUSE, EPPI_MOUSE	NV2t011346001.1, NV2t011346002.1, NV2t011346003.1
OG0000404	TENS1_MOUSE, TENS2_MOUSE, TENS4_MOUSE	NV2t011192001.1, NV2t011192002.1, NV2t011192004.1, NV2t011192003.1, NV2t011192011.1, NV2t011192006.1, NV2t011192009.1, NV2t011192010.1, NV2t011192005.1, NV2t011192007.1, NV2t011192008.1
OG0000405	AP2D_MOUSE, AP2E_MOUSE, AP2B_MOUSE, AP2C_MOUSE, AP2A_MOUSE	NV2t016214006.1, NV2t016214008.1, NV2t016214001.1, NV2t016214002.1, NV2t016214003.1, NV2t016214007.1, NV2t016214004.1, NV2t016214005.1
OG0000406	DYLT5_MOUSE	NV2t000102001.1, NV2t000527001.1, NV2t000301001.1, NV2t001291001.1, NV2t001864001.1
OG0000407	HES2_MOUSE, HES1_MOUSE	NV2t015042001.1, NV2t001886001.1, NV2t001893001.1, NV2t000144001.1, NV2t000146001.1
