Orthogroup	Species	Gfas	Orthologs
OG0000448	Hsap	gfas1.m1.1919.m1	AP2E_HUMAN, AP2B_HUMAN, AP2C_HUMAN, AP2A_HUMAN
OG0000448	Mmus	gfas1.m1.1919.m1	AP2E_MOUSE, AP2B_MOUSE, AP2C_MOUSE, AP2A_MOUSE
OG0000448	Nvec	gfas1.m1.1919.m1	NV2t016214006.1, NV2t016214007.1, NV2t016214003.1, NV2t016214001.1, NV2t016214002.1, NV2t016214004.1, NV2t016214005.1
OG0000449	Hsap	gfas1.m1.16865.m1, gfas1.m1.16864.m1, gfas1.m1.16866.m1, gfas1.m1.16862.m1	MYC_HUMAN, MYCN_HUMAN
OG0000449	Mmus	gfas1.m1.16865.m1, gfas1.m1.16864.m1, gfas1.m1.16866.m1, gfas1.m1.16862.m1	MYCB_MOUSE, MYC_MOUSE, MYCN_MOUSE, MYCS_MOUSE
OG0000449	Nvec	gfas1.m1.16865.m1	NV2t018825001.1
OG0000449	Nvec	gfas1.m1.16864.m1	NV2t018827001.1
OG0000449	Nvec	gfas1.m1.16866.m1, gfas1.m1.16862.m1	NV2t018831001.1
OG0000450	Hsap	gfas1.m1.12589.m1, gfas1.m1.11077.m1	KCNQ1_HUMAN, KCNQ5_HUMAN, KCNQ4_HUMAN, KCNQ3_HUMAN, KCNQ2_HUMAN
OG0000450	Mmus	gfas1.m1.12589.m1, gfas1.m1.11077.m1	KCNQ1_MOUSE, KCNQ5_MOUSE, KCNQ4_MOUSE, KCNQ3_MOUSE, KCNQ2_MOUSE
OG0000450	Nvec	gfas1.m1.12589.m1, gfas1.m1.11077.m1	NV2t005852002.1, NV2t005852003.1, NV2t005852004.1, NV2t005852001.1
OG0000451	Hsap	gfas1.m1.7720.m1	LMX1A_HUMAN, LMX1B_HUMAN
OG0000451	Mmus	gfas1.m1.7720.m1	LMX1A_MOUSE, LMX1B_MOUSE
OG0000451	Nvec	gfas1.m1.7720.m1	NV2t025478005.1, NV2t025478001.1, NV2t025478007.1, NV2t025478006.1, NV2t025478009.1, NV2t025478011.1, NV2t025478002.1, NV2t025478004.1, NV2t025478003.1, NV2t025478008.1, NV2t025478010.1
OG0000452	Hsap	gfas1.m1.19068.m1, gfas1.m1.19067.m1, gfas1.m1.380.m1	GDF11_HUMAN, GDF8_HUMAN, INHBB_HUMAN, INHBA_HUMAN, INHBE_HUMAN, INHBC_HUMAN
OG0000452	Mmus	gfas1.m1.19068.m1, gfas1.m1.19067.m1, gfas1.m1.380.m1	GDF11_MOUSE, GDF8_MOUSE, INHBB_MOUSE, INHBA_MOUSE, INHBE_MOUSE, INHBC_MOUSE
OG0000452	Nvec	gfas1.m1.19068.m1, gfas1.m1.19067.m1, gfas1.m1.380.m1	NV2t000173001.1
OG0000453	Mmus	gfas1.m1.17205.m1	UPK3B_MOUSE, PMS2_MOUSE
OG0000453	Hsap	gfas1.m1.17205.m1	PMS2_HUMAN, PM2P2_HUMAN, PM2P1_HUMAN, PM2P5_HUMAN, PM2P3_HUMAN, PM2PB_HUMAN, UPK3B_HUMAN, PMS2L_HUMAN
OG0000453	Nvec	gfas1.m1.17205.m1	NV2t005469001.1, NV2t006309001.1, NV2t006312001.1, NV2t005471001.1, NV2t005471002.1
OG0000454	Nvec	gfas1.m1.18106.m1	NV2t018168015.1, NV2t018168008.1, NV2t018168003.1, NV2t018168006.1, NV2t018168005.1, NV2t018168014.1, NV2t018168001.1, NV2t018168002.1, NV2t018168004.1, NV2t018168009.1, NV2t018168011.1, NV2t018168012.1, NV2t018168013.1, NV2t018168010.1, NV2t018168007.1
OG0000455	Hsap	gfas1.m1.18920.m1, gfas1.m1.18919.m1	PMFBP_HUMAN
OG0000455	Mmus	gfas1.m1.18920.m1, gfas1.m1.18919.m1	PMFBP_MOUSE
OG0000455	Nvec	gfas1.m1.18920.m1, gfas1.m1.18919.m1	NV2t004075010.1, NV2t004075001.1, NV2t004075003.1, NV2t004075002.1, NV2t004075011.1, NV2t004075008.1, NV2t004075005.1, NV2t004075012.1, NV2t004075009.1, NV2t004075004.1, NV2t004075006.1, NV2t004075007.1
OG0000456	Hsap	gfas1.m1.4006.m1	USF1_HUMAN, USF2_HUMAN
OG0000456	Mmus	gfas1.m1.4006.m1	USF1_MOUSE, USF2_MOUSE
OG0000456	Nvec	gfas1.m1.4006.m1	NV2t022314006.1, NV2t022314005.1, NV2t022314001.1, NV2t022314007.1, NV2t022314010.1, NV2t022314011.1, NV2t022314009.1, NV2t022314003.1, NV2t022314008.1, NV2t022314004.1, NV2t022314002.1
OG0000457	Hsap	gfas1.m1.1832.m1	HMGB3_HUMAN, HMGB2_HUMAN, HGB1A_HUMAN, SP110_HUMAN, SP140_HUMAN, SP14L_HUMAN, SP100_HUMAN, HMGB1_HUMAN
OG0000457	Mmus	gfas1.m1.1832.m1	HMGB3_MOUSE, HMGB2_MOUSE, SP110_MOUSE, CSPRS_MOUSE, SP100_MOUSE, HMGB1_MOUSE
OG0000457	Nvec	gfas1.m1.1832.m1	NV2t002751001.1
OG0000458	Hsap	gfas1.m1.6882.m1	CRUM2_HUMAN, CRUM1_HUMAN
OG0000458	Mmus	gfas1.m1.6882.m1	CRUM2_MOUSE, CRUM1_MOUSE
OG0000458	Nvec	gfas1.m1.6882.m1	NV2t025658001.1, NV2t025659004.1, NV2t025659002.1, NV2t025659003.1, NV2t025661001.1, NV2t025660001.1, NV2t025660002.1, NV2t022388001.1, NV2t025661002.1, NV2t025661003.1, NV2t025659001.1
OG0000467	Hsap	gfas1.m1.4994.m1	NPTX1_HUMAN, NPTXR_HUMAN, NPTX2_HUMAN
OG0000467	Mmus	gfas1.m1.4994.m1	NPTX1_MOUSE, NPTXR_MOUSE, NPTX2_MOUSE
OG0000467	Nvec	gfas1.m1.4994.m1	NV2t023162001.1, NV2t018961001.1, NV2t023160001.1, NV2t018959001.1, NV2t018957001.1, NV2t018960001.1, NV2t008564001.1, NV2t001775001.1
OG0000468	Nvec	gfas1.m1.23572.m1, gfas1.m1.11851.m1, gfas1.m1.12970.m1, gfas1.m1.11850.m1, gfas1.m1.8296.m1, gfas1.m1.11918.m1, gfas1.m1.21685.m1, gfas1.m1.20866.m1, gfas1.m1.21283.m1, gfas1.m1.23692.m1, gfas1.m1.10894.m1, gfas1.m1.21284.m1, gfas1.m1.11849.m1	NV2t007586002.1, NV2t007596001.1
OG0000469	Hsap	gfas1.m1.20259.m1, gfas1.m1.11532.m1, gfas1.m1.11533.m1, gfas1.m1.3160.m1, gfas1.m1.12033.m1, gfas1.m1.1888.m1, gfas1.m1.18663.m1, gfas1.m1.19834.m1, gfas1.m1.3159.m1, gfas1.m1.12792.m1	TNR27_HUMAN, TNR19_HUMAN
OG0000469	Mmus	gfas1.m1.20259.m1, gfas1.m1.11532.m1, gfas1.m1.11533.m1, gfas1.m1.3160.m1, gfas1.m1.12033.m1, gfas1.m1.1888.m1, gfas1.m1.18663.m1, gfas1.m1.19834.m1, gfas1.m1.3159.m1, gfas1.m1.12792.m1	TNR27_MOUSE, TNR19_MOUSE
OG0000469	Nvec	gfas1.m1.20259.m1, gfas1.m1.11532.m1, gfas1.m1.11533.m1, gfas1.m1.3160.m1, gfas1.m1.12033.m1, gfas1.m1.1888.m1, gfas1.m1.18663.m1, gfas1.m1.19834.m1, gfas1.m1.3159.m1, gfas1.m1.12792.m1	NV2t019904001.1
OG0000470	Hsap	gfas1.m1.8822.m1, gfas1.m1.8819.m1, gfas1.m1.8824.m1, gfas1.m1.3417.m1, gfas1.m1.18853.m1, gfas1.m1.1551.m1	LIN41_HUMAN
OG0000470	Mmus	gfas1.m1.8822.m1, gfas1.m1.8819.m1, gfas1.m1.8824.m1, gfas1.m1.3417.m1, gfas1.m1.18853.m1, gfas1.m1.1551.m1	LIN41_MOUSE
OG0000470	Nvec	gfas1.m1.8822.m1	NV2t018560001.1, NV2t018560002.1
OG0000470	Nvec	gfas1.m1.8819.m1	NV2t018599001.1
OG0000470	Nvec	gfas1.m1.8824.m1	NV2t018597001.1
OG0000470	Nvec	gfas1.m1.3417.m1	NV2t018281001.1
OG0000470	Nvec	gfas1.m1.18853.m1	NV2t023451001.1
OG0000470	Nvec	gfas1.m1.1551.m1	NV2t004116001.1
OG0000471	Hsap	gfas1.m1.3910.m1, gfas1.m1.4374.m1, gfas1.m1.4372.m1	S6A19_HUMAN, S6A18_HUMAN, S6A20_HUMAN
OG0000471	Mmus	gfas1.m1.3910.m1, gfas1.m1.4374.m1, gfas1.m1.4372.m1	S6A19_MOUSE, S6A18_MOUSE, S620B_MOUSE, S620A_MOUSE
OG0000471	Nvec	gfas1.m1.4374.m1	NV2t004056003.1, NV2t004056001.1, NV2t004056002.1, NV2t004056004.1
OG0000471	Nvec	gfas1.m1.4372.m1	NV2t004058001.1
OG0000472	Hsap	gfas1.m1.20089.m1, gfas1.m1.6433.m1, gfas1.m1.6429.m1	CHIT1_HUMAN, OVGP1_HUMAN, CHIA_HUMAN
OG0000472	Mmus	gfas1.m1.20089.m1, gfas1.m1.6433.m1, gfas1.m1.6429.m1	CHIT1_MOUSE, OVGP1_MOUSE, CHIL3_MOUSE, CHIL4_MOUSE, CHIA_MOUSE
OG0000472	Nvec	gfas1.m1.20089.m1	NV2t003901001.1
OG0000472	Nvec	gfas1.m1.6433.m1, gfas1.m1.6429.m1	NV2t002790001.1, NV2t003327001.1
OG0000473	Hsap	gfas1.m1.17140.m1, gfas1.m1.22034.m1, gfas1.m1.23424.m1	AMPQ_HUMAN, AMPN_HUMAN, AMPE_HUMAN
OG0000473	Mmus	gfas1.m1.17140.m1, gfas1.m1.22034.m1, gfas1.m1.23424.m1	AMPQ_MOUSE, AMPN_MOUSE, AMPE_MOUSE
OG0000473	Nvec	gfas1.m1.17140.m1	NV2t013265001.1, NV2t013268001.1
OG0000473	Nvec	gfas1.m1.22034.m1, gfas1.m1.23424.m1	NV2t014405001.1, NV2t014405003.1, NV2t014405002.1, NV2t014405004.1
OG0000474	Hsap	gfas1.m1.3934.m1, gfas1.m1.3938.m1	ANO7_HUMAN
OG0000474	Mmus	gfas1.m1.3934.m1, gfas1.m1.3938.m1	ANO7_MOUSE
OG0000474	Nvec	gfas1.m1.3934.m1	NV2t014802001.1, NV2t014802002.1, NV2t014802003.1
OG0000474	Nvec	gfas1.m1.3938.m1	NV2t014800003.1, NV2t014800004.1, NV2t014800007.1, NV2t014800002.1, NV2t014800008.1, NV2t014800005.1, NV2t014800001.1, NV2t014800006.1
OG0000475	Hsap	gfas1.m1.6056.m1, gfas1.m1.6054.m1, gfas1.m1.6057.m1, gfas1.m1.6055.m1, gfas1.m1.10636.m1	CAR14_HUMAN, CAR10_HUMAN, CAR11_HUMAN, CARD9_HUMAN
OG0000475	Mmus	gfas1.m1.6056.m1, gfas1.m1.6054.m1, gfas1.m1.6057.m1, gfas1.m1.6055.m1, gfas1.m1.10636.m1	CAR14_MOUSE, CAR10_MOUSE, CAR11_MOUSE, CARD9_MOUSE
OG0000475	Nvec	gfas1.m1.6057.m1	NV2t006957001.1
OG0000475	Nvec	gfas1.m1.6055.m1, gfas1.m1.10636.m1	NV2t007763001.1
OG0000477	Hsap	gfas1.m1.7607.m1, gfas1.m1.15804.m1, gfas1.m1.7793.m1	ECE1_HUMAN, ECE2_HUMAN, EFCE2_HUMAN
OG0000477	Mmus	gfas1.m1.7607.m1, gfas1.m1.15804.m1, gfas1.m1.7793.m1	ECE1_MOUSE, ECE2_MOUSE, EFCE2_MOUSE
OG0000477	Nvec	gfas1.m1.7607.m1	NV2t013259001.1, NV2t013259004.1, NV2t013259002.1, NV2t013259003.1
OG0000477	Nvec	gfas1.m1.15804.m1	NV2t014230001.1
OG0000477	Nvec	gfas1.m1.7793.m1	NV2t013750003.1
OG0000478	Hsap	gfas1.m1.18855.m1	EF2_HUMAN
OG0000478	Mmus	gfas1.m1.18855.m1	EF2_MOUSE
OG0000478	Nvec	gfas1.m1.18855.m1	NV2t023410004.1, NV2t023410007.1, NV2t023410009.1, NV2t023410001.1, NV2t023410003.1, NV2t023410006.1, NV2t023410002.1, NV2t023410010.1, NV2t023410005.1, NV2t023410011.1, NV2t023410008.1, NV2t023410013.1
OG0000479	Nvec	gfas1.m1.16421.m1, gfas1.m1.16420.m1, gfas1.m1.22110.m1, gfas1.m1.22389.m1, gfas1.m1.18732.m1, gfas1.m1.22111.m1, gfas1.m1.22594.m1, gfas1.m1.15922.m1, gfas1.m1.12960.m1, gfas1.m1.14785.m1, gfas1.m1.15925.m1, gfas1.m1.14786.m1, gfas1.m1.15917.m1, gfas1.m1.16417.m1	NV2t002644001.1
OG0000480	Hsap	gfas1.m1.17896.m1, gfas1.m1.9953.m1, gfas1.m1.17274.m1, gfas1.m1.8046.m1, gfas1.m1.21586.m1, gfas1.m1.753.m1, gfas1.m1.19021.m1, gfas1.m1.15359.m1	FKRP_HUMAN
OG0000480	Mmus	gfas1.m1.17896.m1, gfas1.m1.9953.m1, gfas1.m1.17274.m1, gfas1.m1.8046.m1, gfas1.m1.21586.m1, gfas1.m1.753.m1, gfas1.m1.19021.m1, gfas1.m1.15359.m1	FKRP_MOUSE
OG0000480	Nvec	gfas1.m1.9953.m1, gfas1.m1.17274.m1	NV2t015471001.1, NV2t015480001.1, NV2t015477001.1, NV2t015477002.1
OG0000480	Nvec	gfas1.m1.8046.m1, gfas1.m1.21586.m1, gfas1.m1.753.m1, gfas1.m1.19021.m1, gfas1.m1.15359.m1	NV2t008578001.1
OG0000481	Nvec	gfas1.m1.5213.m1, gfas1.m1.5212.m1, gfas1.m1.13856.m1, gfas1.m1.14188.m1, gfas1.m1.21630.m1, gfas1.m1.10579.m1, gfas1.m1.10580.m1, gfas1.m1.3800.m1, gfas1.m1.11072.m1, gfas1.m1.12800.m1, gfas1.m1.7302.m1, gfas1.m1.7301.m1, gfas1.m1.611.m1, gfas1.m1.9086.m1	NV2t015106001.1
OG0000482	Hsap	gfas1.m1.8594.m1, gfas1.m1.3824.m1, gfas1.m1.18684.m1, gfas1.m1.5054.m1	PLPP3_HUMAN, PLPP2_HUMAN, PLPP1_HUMAN
OG0000482	Mmus	gfas1.m1.8594.m1, gfas1.m1.3824.m1, gfas1.m1.18684.m1, gfas1.m1.5054.m1	PLPP3_MOUSE, PLPP2_MOUSE, PLPP1_MOUSE
OG0000482	Nvec	gfas1.m1.8594.m1	NV2t001615001.1
OG0000482	Nvec	gfas1.m1.3824.m1	NV2t001753001.1, NV2t001752001.1, NV2t001751001.1
OG0000482	Nvec	gfas1.m1.18684.m1, gfas1.m1.5054.m1	NV2t000431001.1
OG0000483	Hsap	gfas1.m1.16055.m1, gfas1.m1.291.m1, gfas1.m1.292.m1, gfas1.m1.287.m1, gfas1.m1.20935.m1, gfas1.m1.288.m1, gfas1.m1.281.m1, gfas1.m1.20933.m1, gfas1.m1.284.m1, gfas1.m1.11694.m1, gfas1.m1.283.m1	DTX3L_HUMAN, DTX3_HUMAN
OG0000483	Mmus	gfas1.m1.16055.m1, gfas1.m1.291.m1, gfas1.m1.292.m1, gfas1.m1.287.m1, gfas1.m1.20935.m1, gfas1.m1.288.m1, gfas1.m1.281.m1, gfas1.m1.20933.m1, gfas1.m1.284.m1, gfas1.m1.11694.m1, gfas1.m1.283.m1	DTX3L_MOUSE, DTX3_MOUSE
OG0000484	Nvec	gfas1.m1.9843.m1, gfas1.m1.10231.m1	NV2t019868001.1
OG0000484	Nvec	gfas1.m1.21704.m1	NV2t014715001.1, NV2t025771002.1, NV2t015378001.1, NV2t015378002.1, NV2t024206001.1, NV2t025771003.1, NV2t025771001.1, NV2t023491001.1, NV2t025775001.1, NV2t024834001.1, NV2t004483001.1
OG0000485	Nvec	gfas1.m1.16471.m1, gfas1.m1.961.m1, gfas1.m1.11586.m1, gfas1.m1.8758.m1, gfas1.m1.1244.m1, gfas1.m1.20681.m1, gfas1.m1.9761.m1, gfas1.m1.17298.m1, gfas1.m1.6338.m1, gfas1.m1.15936.m1, gfas1.m1.17308.m1	NV2t005003001.1, NV2t005003002.1, NV2t005003003.1, NV2t005004001.1
OG0000486	Hsap	gfas1.m1.15201.m1	LYZL5_HUMAN, LYSC_HUMAN, LYZL1_HUMAN, LYZL2_HUMAN, SACA3_HUMAN, LYZL4_HUMAN, LYZL6_HUMAN
OG0000486	Mmus	gfas1.m1.15201.m1	LYZL5_MOUSE, LYZ1_MOUSE, LYZ2_MOUSE, LYZL1_MOUSE, SACA3_MOUSE, LYZL4_MOUSE, LYZL6_MOUSE
OG0000487	Hsap	gfas1.m1.2597.m1, gfas1.m1.17633.m1, gfas1.m1.14450.m1, gfas1.m1.14453.m1	ILEU_HUMAN, HMSD_HUMAN, SPB8_HUMAN, SPB9_HUMAN, SPB6_HUMAN
OG0000487	Mmus	gfas1.m1.2597.m1, gfas1.m1.17633.m1, gfas1.m1.14450.m1, gfas1.m1.14453.m1	ILEUA_MOUSE, ILEUC_MOUSE, ILEUB_MOUSE, SPB8_MOUSE, SPB6_MOUSE
OG0000487	Nvec	gfas1.m1.2597.m1, gfas1.m1.17633.m1, gfas1.m1.14450.m1, gfas1.m1.14453.m1	NV2t021103001.1
OG0000488	Hsap	gfas1.m1.4834.m1, gfas1.m1.6496.m1	RHBG_HUMAN, RHCG_HUMAN
OG0000488	Mmus	gfas1.m1.4834.m1, gfas1.m1.6496.m1	RHBG_MOUSE, RHCG_MOUSE
OG0000488	Nvec	gfas1.m1.4834.m1	NV2t008490001.1
OG0000488	Nvec	gfas1.m1.6496.m1	NV2t001069002.1, NV2t001069004.1, NV2t001069005.1, NV2t001069007.1, NV2t001069001.1, NV2t001069006.1, NV2t001069003.1, NV2t001069008.1
OG0000489	Hsap	gfas1.m1.16207.m1, gfas1.m1.19683.m1, gfas1.m1.21280.m1, gfas1.m1.1998.m1, gfas1.m1.10114.m1, gfas1.m1.9522.m1, gfas1.m1.21823.m1, gfas1.m1.2240.m1, gfas1.m1.6907.m1, gfas1.m1.1124.m1	CGAS_HUMAN
OG0000489	Mmus	gfas1.m1.16207.m1, gfas1.m1.19683.m1, gfas1.m1.21280.m1, gfas1.m1.1998.m1, gfas1.m1.10114.m1, gfas1.m1.9522.m1, gfas1.m1.21823.m1, gfas1.m1.2240.m1, gfas1.m1.6907.m1, gfas1.m1.1124.m1	CGAS_MOUSE
OG0000489	Nvec	gfas1.m1.16207.m1, gfas1.m1.19683.m1, gfas1.m1.21280.m1, gfas1.m1.1998.m1, gfas1.m1.10114.m1, gfas1.m1.9522.m1, gfas1.m1.21823.m1, gfas1.m1.2240.m1, gfas1.m1.6907.m1, gfas1.m1.1124.m1	NV2t020052001.1, NV2t020052002.1, NV2t020052003.1
OG0000490	Nvec	gfas1.m1.10595.m1	NV2t008169001.1
OG0000490	Nvec	gfas1.m1.20082.m1	NV2t000299001.1, NV2t000299002.1
OG0000490	Nvec	gfas1.m1.9302.m1, gfas1.m1.22743.m1	NV2t021912001.1
OG0000491	Hsap	gfas1.m1.7819.m1, gfas1.m1.7817.m1, gfas1.m1.5110.m1, gfas1.m1.5111.m1	CATS_HUMAN, CATL2_HUMAN, CATL1_HUMAN, CATL3_HUMAN
OG0000491	Mmus	gfas1.m1.7819.m1, gfas1.m1.7817.m1, gfas1.m1.5110.m1, gfas1.m1.5111.m1	CATS_MOUSE, CATL1_MOUSE, TEST2_MOUSE
OG0000491	Nvec	gfas1.m1.7819.m1, gfas1.m1.7817.m1	NV2t011191001.1
OG0000491	Nvec	gfas1.m1.5110.m1, gfas1.m1.5111.m1	NV2t004879001.1, NV2t004557001.1, NV2t004249001.1
OG0000492	Hsap	gfas1.m1.2600.m1, gfas1.m1.12171.m1, gfas1.m1.22979.m1, gfas1.m1.7986.m1, gfas1.m1.22620.m1, gfas1.m1.1668.m1, gfas1.m1.23830.m1	GLBL2_HUMAN, GLBL3_HUMAN
OG0000492	Mmus	gfas1.m1.2600.m1, gfas1.m1.12171.m1, gfas1.m1.22979.m1, gfas1.m1.7986.m1, gfas1.m1.22620.m1, gfas1.m1.1668.m1, gfas1.m1.23830.m1	GLBL2_MOUSE, GLBL3_MOUSE
OG0000492	Nvec	gfas1.m1.2600.m1, gfas1.m1.12171.m1, gfas1.m1.22979.m1, gfas1.m1.7986.m1, gfas1.m1.22620.m1	NV2t021559001.1
OG0000492	Nvec	gfas1.m1.1668.m1, gfas1.m1.23830.m1	NV2t022619001.1, NV2t022668001.1, NV2t022668002.1
OG0000493	Nvec	gfas1.m1.11429.m1, gfas1.m1.11427.m1, gfas1.m1.18305.m1, gfas1.m1.23053.m1, gfas1.m1.14451.m1, gfas1.m1.7034.m1, gfas1.m1.11428.m1, gfas1.m1.15108.m1, gfas1.m1.15105.m1, gfas1.m1.12776.m1, gfas1.m1.11330.m1	NV2t013340001.1, NV2t013338001.1, NV2t013338002.1, NV2t013338003.1
OG0000494	Hsap	gfas1.m1.3514.m1, gfas1.m1.3515.m1	NUDT3_HUMAN, NUD4B_HUMAN, NUDT4_HUMAN, NUD10_HUMAN, NUD11_HUMAN
OG0000494	Mmus	gfas1.m1.3514.m1, gfas1.m1.3515.m1	NUDT3_MOUSE, NUDT4_MOUSE, NUD10_MOUSE, NUD11_MOUSE
OG0000494	Nvec	gfas1.m1.3514.m1, gfas1.m1.3515.m1	NV2t021680002.1, NV2t021680001.1, NV2t021680003.1, NV2t021680004.1
OG0000495	Hsap	gfas1.m1.10839.m1, gfas1.m1.5654.m1	MARC2_HUMAN, MARC1_HUMAN
OG0000495	Mmus	gfas1.m1.10839.m1, gfas1.m1.5654.m1	MARC2_MOUSE, MARC1_MOUSE
OG0000495	Nvec	gfas1.m1.10839.m1, gfas1.m1.5654.m1	NV2t021100001.1, NV2t021101001.1, NV2t021101002.1, NV2t020700001.1, NV2t020698003.1, NV2t020698006.1, NV2t020698004.1, NV2t020698001.1, NV2t020698005.1
OG0000496	Nvec	gfas1.m1.18139.m1, gfas1.m1.23566.m1, gfas1.m1.7521.m1, gfas1.m1.23760.m1, gfas1.m1.10182.m1, gfas1.m1.3887.m1, gfas1.m1.10184.m1, gfas1.m1.10183.m1, gfas1.m1.22158.m1, gfas1.m1.2506.m1, gfas1.m1.15189.m1, gfas1.m1.23588.m1	NV2t001281001.1, NV2t001284001.1, NV2t001284002.1
OG0000497	Hsap	gfas1.m1.16569.m1, gfas1.m1.19095.m1, gfas1.m1.19096.m1, gfas1.m1.301.m1, gfas1.m1.300.m1, gfas1.m1.306.m1	MAFF_HUMAN, MAFK_HUMAN, MAFG_HUMAN
OG0000497	Mmus	gfas1.m1.16569.m1, gfas1.m1.19095.m1, gfas1.m1.19096.m1, gfas1.m1.301.m1, gfas1.m1.300.m1, gfas1.m1.306.m1	MAFF_MOUSE, MAFK_MOUSE, MAFG_MOUSE
OG0000497	Nvec	gfas1.m1.16569.m1	NV2t005807001.1
OG0000497	Nvec	gfas1.m1.19095.m1, gfas1.m1.19096.m1, gfas1.m1.301.m1, gfas1.m1.300.m1, gfas1.m1.306.m1	NV2t005228001.1, NV2t017792001.1
OG0000498	Nvec	gfas1.m1.6428.m1	NV2t021282001.1, NV2t008495003.1, NV2t008503001.1, NV2t008495005.1, NV2t008528001.1, NV2t008495007.1, NV2t008495001.1, NV2t008495004.1, NV2t008495002.1, NV2t008495009.1, NV2t008501001.1, NV2t008501002.1, NV2t008499003.1, NV2t008495006.1
OG0000499	Hsap	gfas1.m1.13770.m1, gfas1.m1.7882.m1, gfas1.m1.8776.m1	PPBT_HUMAN, PPBI_HUMAN, PPB1_HUMAN, PPBN_HUMAN
OG0000499	Mmus	gfas1.m1.13770.m1, gfas1.m1.7882.m1, gfas1.m1.8776.m1	PPBT_MOUSE, PPBN_MOUSE, PPBI_MOUSE
OG0000499	Nvec	gfas1.m1.13770.m1, gfas1.m1.7882.m1, gfas1.m1.8776.m1	NV2t009200001.1, NV2t009200003.1, NV2t009203001.1, NV2t009200002.1, NV2t009203002.1
OG0000500	Hsap	gfas1.m1.20080.m1, gfas1.m1.16023.m1	CO4A3_HUMAN, CO4A1_HUMAN, CO4A5_HUMAN, CO4A4_HUMAN, CO4A6_HUMAN, CO4A2_HUMAN
OG0000500	Mmus	gfas1.m1.20080.m1, gfas1.m1.16023.m1	CO4A3_MOUSE, CO4A1_MOUSE, CO4A5_MOUSE, CO4A4_MOUSE, CO4A2_MOUSE
OG0000500	Nvec	gfas1.m1.20080.m1	NV2t021411001.1
OG0000500	Nvec	gfas1.m1.16023.m1	NV2t021409001.1
OG0000501	Hsap	gfas1.m1.17389.m1, gfas1.m1.9939.m1, gfas1.m1.21872.m1, gfas1.m1.9937.m1, gfas1.m1.22387.m1, gfas1.m1.17390.m1, gfas1.m1.17388.m1	HPGDS_HUMAN
OG0000501	Mmus	gfas1.m1.17389.m1, gfas1.m1.9939.m1, gfas1.m1.21872.m1, gfas1.m1.9937.m1, gfas1.m1.22387.m1, gfas1.m1.17390.m1, gfas1.m1.17388.m1	HPGDS_MOUSE
OG0000501	Nvec	gfas1.m1.17389.m1, gfas1.m1.9939.m1, gfas1.m1.21872.m1, gfas1.m1.9937.m1, gfas1.m1.22387.m1	NV2t001237001.1, NV2t005973001.1, NV2t016447001.1, NV2t000416001.1
OG0000501	Nvec	gfas1.m1.17390.m1, gfas1.m1.17388.m1	NV2t006535001.1, NV2t006537001.1
OG0000502	Hsap	gfas1.m1.6503.m1, gfas1.m1.12953.m1	SAM13_HUMAN, SAMD1_HUMAN
OG0000502	Mmus	gfas1.m1.6503.m1, gfas1.m1.12953.m1	SAM13_MOUSE, SAMD1_MOUSE
OG0000502	Nvec	gfas1.m1.6503.m1	NV2t020746001.1
OG0000502	Nvec	gfas1.m1.12953.m1	NV2t001426001.1, NV2t001426002.1, NV2t001426005.1, NV2t001426008.1, NV2t001426003.1, NV2t001426006.1, NV2t001426007.1, NV2t001426004.1
OG0000503	Nvec	gfas1.m1.12409.m1, gfas1.m1.21278.m1, gfas1.m1.20265.m1, gfas1.m1.12394.m1, gfas1.m1.6065.m1, gfas1.m1.10741.m1, gfas1.m1.9023.m1, gfas1.m1.7132.m1, gfas1.m1.11538.m1, gfas1.m1.22100.m1, gfas1.m1.22604.m1, gfas1.m1.22333.m1, gfas1.m1.18275.m1	NV2t006514001.1, NV2t012839001.1
OG0000504	Hsap	gfas1.m1.7397.m1	CAN9_HUMAN, CAN11_HUMAN, CAN1_HUMAN, CAN2_HUMAN, CAN8_HUMAN
OG0000504	Mmus	gfas1.m1.7397.m1	CAN9_MOUSE, CAN11_MOUSE, CAN1_MOUSE, CAN2_MOUSE, CAN8_MOUSE
OG0000504	Nvec	gfas1.m1.7397.m1	NV2t019504002.1, NV2t019504001.1, NV2t019504003.1, NV2t019504004.1
OG0000505	Mmus	gfas1.m1.4653.m1, gfas1.m1.4662.m1	AQP7_MOUSE, AQP3_MOUSE, AQP9_MOUSE
OG0000505	Hsap	gfas1.m1.4653.m1, gfas1.m1.4662.m1	AQP7B_HUMAN, AQP7_HUMAN, AQP3_HUMAN, AQP9_HUMAN
OG0000505	Nvec	gfas1.m1.4653.m1, gfas1.m1.4662.m1	NV2t013140001.1, NV2t013140002.1, NV2t013141001.1, NV2t013141002.1, NV2t013656001.1, NV2t013656002.1
OG0000506	Hsap	gfas1.m1.18162.m1, gfas1.m1.18163.m1	GSTM3_HUMAN, GSTM4_HUMAN, GSTM2_HUMAN, GSTM1_HUMAN, GSTM5_HUMAN
OG0000506	Mmus	gfas1.m1.18162.m1, gfas1.m1.18163.m1	GSTM5_MOUSE, GSTM4_MOUSE, GSTM7_MOUSE, GSTM2_MOUSE, GSTM1_MOUSE, GSTM3_MOUSE, GSTM6_MOUSE
OG0000506	Nvec	gfas1.m1.18162.m1, gfas1.m1.18163.m1	NV2t001931001.1
