Orthogroup	Mmus	Nvec
OG0000241	COCH_MOUSE, VITRN_MOUSE, MATN1_MOUSE, MATN3_MOUSE, MATN2_MOUSE, MATN4_MOUSE	NV2t008618001.1, NV2t009760001.1, NV2t024843001.1, NV2t024844001.1, NV2t008614001.1, NV2t008609001.1, NV2t000850001.1, NV2t014432001.1
OG0000262	LYN_MOUSE, HCK_MOUSE, LCK_MOUSE, BLK_MOUSE, SRC_MOUSE, YES_MOUSE, FYN_MOUSE, FGR_MOUSE	NV2t015887001.1, NV2t015887003.1, NV2t015887004.1, NV2t015887002.1, NV2t015887005.1, NV2t015887006.1
OG0000272	HEPS_MOUSE, PRSS8_MOUSE, TM11D_MOUSE, TM11E_MOUSE, TM11F_MOUSE, TM11G_MOUSE, TM11A_MOUSE, TM11C_MOUSE, TM11B_MOUSE	NV2t020329001.1, NV2t020328001.1, NV2t021449001.1
OG0000304	DLL4_MOUSE, DLL1_MOUSE	NV2t020616003.1, NV2t020616008.1, NV2t020616009.1, NV2t020616010.1, NV2t020616011.1, NV2t020616012.1, NV2t020616013.1, NV2t020616014.1, NV2t020616016.1, NV2t020616015.1, NV2t020616001.1, NV2t020616002.1, NV2t020616005.1, NV2t020616007.1, NV2t020616006.1, NV2t020616004.1
OG0000312	CD158_MOUSE	NV2t002979001.1, NV2t002979002.1
OG0000325	B4GT6_MOUSE, B4GT5_MOUSE, B4GT2_MOUSE, B4GT1_MOUSE, B4GT3_MOUSE, B4GT4_MOUSE	NV2t006074001.1, NV2t011747001.1, NV2t011747005.1, NV2t011747002.1, NV2t011747003.1, NV2t011747004.1
OG0000330	B2CL2_MOUSE, BCL2_MOUSE, B2CL1_MOUSE	NV2t010435001.1, NV2t002141001.1, NV2t023941001.1, NV2t023941003.1, NV2t023941002.1, NV2t023941004.1, NV2t023893001.1, NV2t023893002.1, NV2t023893003.1
OG0000242	CNTP1_MOUSE, CNTP2_MOUSE, CTP5A_MOUSE, CTP5B_MOUSE, CTP5C_MOUSE, CNTP4_MOUSE	NV2t004704001.1, NV2t009601001.1, NV2t009601003.1, NV2t009601002.1, NV2t011326001.1, NV2t011326004.1, NV2t011326003.1, NV2t011326002.1
OG0000303	ATP4A_MOUSE, AT12A_MOUSE, AT1A1_MOUSE, AT1A4_MOUSE, AT1A2_MOUSE, AT1A3_MOUSE	NV2t021561003.1, NV2t021561001.1, NV2t021561002.1, NV2t021561004.1, NV2t021299002.1, NV2t021299001.1, NV2t021299003.1
OG0000321	NT8F2_MOUSE, CMLO5_MOUSE, NAT8_MOUSE, CMLO1_MOUSE, NAT8B_MOUSE, NT8F3_MOUSE, NT8F7_MOUSE	NV2t006580001.1, NV2t006580002.1, NV2t006580003.1, NV2t006580004.1, NV2t006580005.1, NV2t006580006.1, NV2t006580007.1, NV2t006580008.1, NV2t006580009.1
OG0000326	PLXB2_MOUSE, PLXB3_MOUSE, PLXB1_MOUSE, PLXC1_MOUSE, PLXD1_MOUSE, PLXA4_MOUSE, PLXA2_MOUSE, PLXA3_MOUSE, PLXA1_MOUSE	NV2t002812001.1
OG0000331	PTBP2_MOUSE, PTBP3_MOUSE, PTBP1_MOUSE	NV2t001355004.1, NV2t001355005.1, NV2t001355010.1, NV2t001355011.1, NV2t001355013.1, NV2t001355007.1, NV2t001355006.1, NV2t001355001.1, NV2t001355008.1, NV2t001355009.1, NV2t001355012.1, NV2t001355002.1, NV2t001355003.1
OG0000006	STPG1_MOUSE	NV2t016380001.1, NV2t022979001.1, NV2t010222001.1, NV2t004821001.1, NV2t025345001.1, NV2t006321001.1, NV2t008073001.1
OG0000180	MMP2_MOUSE, MMP9_MOUSE, MMP20_MOUSE, MMP7_MOUSE, MMP13_MOUSE, MMP12_MOUSE, MMP8_MOUSE, MMP1A_MOUSE, MMP1B_MOUSE, MMP3_MOUSE, MMP10_MOUSE	NV2t024359001.1, NV2t024359002.1
OG0000221	THA11_MOUSE	NV2t025250003.1, NV2t002175001.1
OG0000248	TRAF1_MOUSE, TRAF2_MOUSE	NV2t025583001.1, NV2t000201001.1
OG0000257	CP27A_MOUSE, CP27B_MOUSE	NV2t004481001.1, NV2t004481002.1, NV2t004482001.1, NV2t004482002.1, NV2t004482003.1, NV2t018720001.1, NV2t016230001.1, NV2t003212001.1
OG0000282	NRX1A_MOUSE, NRX1B_MOUSE, NRX3B_MOUSE, NRX3A_MOUSE, NRX2B_MOUSE, NRX2A_MOUSE	NV2t019653001.1, NV2t016569001.1, NV2t017107001.1, NV2t025686001.1, NV2t025685001.1
OG0000340	HSPB2_MOUSE, HSPB8_MOUSE, HSPB1_MOUSE, HSPB6_MOUSE, CRYAA_MOUSE, CRYAB_MOUSE	NV2t021667001.1, NV2t022761001.1, NV2t019921001.1
OG0000009	DZIP3_MOUSE	NV2t007509001.1, NV2t007506001.1, NV2t007507001.1, NV2t007507002.1, NV2t008103002.1, NV2t008103004.1, NV2t008103008.1, NV2t008103025.1, NV2t008103019.1, NV2t008103022.1, NV2t008103024.1, NV2t008103018.1, NV2t008103020.1, NV2t008103021.1, NV2t008103023.1, NV2t008103015.1, NV2t008103026.1, NV2t008103001.1, NV2t008103005.1, NV2t008103011.1, NV2t008103012.1, NV2t008103013.1, NV2t008103014.1, NV2t008103007.1, NV2t008103009.1, NV2t008103010.1, NV2t008097001.1, NV2t008097002.1, NV2t008097006.1, NV2t008097003.1, NV2t008097004.1, NV2t008097005.1, NV2t015587001.1, NV2t015647001.1, NV2t015641001.1, NV2t015641016.1, NV2t015643001.1, NV2t015656001.1, NV2t015641022.1, NV2t015641023.1, NV2t015641024.1, NV2t015652001.1, NV2t015641009.1, NV2t015654001.1, NV2t015641005.1, NV2t015641018.1, NV2t015645001.1, NV2t015651001.1, NV2t015641019.1, NV2t015641021.1, NV2t015641003.1, NV2t015641011.1, NV2t015641004.1, NV2t015641010.1, NV2t015641014.1, NV2t015641012.1, NV2t015641002.1, NV2t015641015.1, NV2t015641007.1, NV2t015641008.1, NV2t015641006.1, NV2t015641013.1, NV2t015641017.1, NV2t015641020.1, NV2t016381001.1
OG0000054	MOT8_MOUSE, MOT10_MOUSE, MOT11_MOUSE, MOT13_MOUSE, MOT6_MOUSE, MOT1_MOUSE, MOT2_MOUSE, MOT3_MOUSE, MOT4_MOUSE	NV2t012149001.1, NV2t012149002.1, NV2t002297001.1, NV2t014365001.1, NV2t022187001.1, NV2t015512001.1, NV2t016355001.1, NV2t016359001.1, NV2t009133001.1, NV2t021351003.1, NV2t021351001.1, NV2t021351002.1, NV2t021351004.1, NV2t022510001.1, NV2t008378001.1, NV2t008378002.1, NV2t008378003.1, NV2t008361001.1
OG0000161	H2A2B_MOUSE, H2AX_MOUSE, H2AJ_MOUSE, H2A2C_MOUSE, H2A2A_MOUSE, H2A3_MOUSE, H2A1H_MOUSE, H2A1B_MOUSE, H2A1C_MOUSE, H2A1D_MOUSE, H2A1E_MOUSE, H2A1G_MOUSE, H2A1I_MOUSE, H2A1N_MOUSE, H2A1O_MOUSE, H2A1P_MOUSE, H2A1F_MOUSE, H2A1K_MOUSE	NV2t003357001.1, NV2t008110002.1, NV2t021893002.1
OG0000281	ASTRC_MOUSE, ASTRB_MOUSE, ASTRA_MOUSE	NV2t023331009.1, NV2t023331001.1, NV2t023331005.1, NV2t023331006.1, NV2t023331008.1, NV2t023331004.1, NV2t023331007.1, NV2t023331003.1, NV2t023331002.1, NV2t022391006.1, NV2t022391001.1, NV2t022391002.1, NV2t022391003.1, NV2t022391004.1
OG0000343	MBNL1_MOUSE, MBNL3_MOUSE, MBNL2_MOUSE	NV2t022646011.1, NV2t022646012.1, NV2t022646002.1, NV2t022646001.1, NV2t022646004.1, NV2t022646009.1, NV2t022646013.1, NV2t022646010.1, NV2t022646008.1, NV2t022646005.1, NV2t022646006.1, NV2t022646003.1, NV2t022646007.1
OG0000359	RFX1_MOUSE, RFX2_MOUSE, RFX3_MOUSE	NV2t001400001.1, NV2t001400006.1, NV2t001400007.1, NV2t001400009.1, NV2t001400012.1, NV2t001400008.1, NV2t001400010.1, NV2t001400011.1, NV2t001400004.1, NV2t001400005.1, NV2t001400013.1, NV2t001400014.1
OG0000223	PE2R3_MOUSE, TA2R_MOUSE, PF2R_MOUSE, PE2R1_MOUSE, PE2R4_MOUSE, PI2R_MOUSE, PE2R2_MOUSE, PD2R_MOUSE	NV2t009183001.1, NV2t011028001.1, NV2t023332001.1, NV2t023332002.1, NV2t023640001.1
OG0000261	CLC4E_MOUSE, CLC4D_MOUSE, CLC4A_MOUSE, CLC6A_MOUSE, C209A_MOUSE, C209C_MOUSE, C209E_MOUSE, C209B_MOUSE, C209D_MOUSE	NV2t005984001.1, NV2t005985001.1, NV2t021375001.1, NV2t010232001.1, NV2t016576001.1
OG0000327	TMM26_MOUSE	NV2t007520001.1, NV2t007008001.1, NV2t007008002.1, NV2t002198001.1, NV2t020581001.1, NV2t020584001.1, NV2t020581004.1, NV2t020581002.1, NV2t020584002.1, NV2t020581003.1, NV2t011261001.1, NV2t011261002.1, NV2t013542001.1, NV2t013542002.1
OG0000333	PLAC8_MOUSE, CNFN_MOUSE, PL8L1_MOUSE	NV2t012379001.1, NV2t016303001.1, NV2t016305001.1, NV2t007352001.1, NV2t007352002.1, NV2t007352003.1, NV2t007352005.1, NV2t007352006.1, NV2t007352007.1, NV2t007352008.1, NV2t007352004.1
OG0000358	TLC3B_MOUSE, TLC3A_MOUSE	NV2t008613001.1, NV2t016597001.1
OG0000132	CEL3B_MOUSE, CTRC_MOUSE, CEL2A_MOUSE, CELA1_MOUSE	NV2t008317001.1, NV2t019483001.1, NV2t025096001.1, NV2t025101001.1, NV2t024811001.1, NV2t000814001.1, NV2t000814002.1, NV2t013873001.1, NV2t024925001.1, NV2t013528001.1, NV2t013528002.1, NV2t013528003.1, NV2t007833001.1, NV2t014298001.1, NV2t014298003.1, NV2t014298002.1
OG0000140	CAD15_MOUSE, CADH2_MOUSE, CADH4_MOUSE, CADH5_MOUSE, CAD22_MOUSE, CAD20_MOUSE, CADH7_MOUSE, CAD12_MOUSE, CAD10_MOUSE, CADH6_MOUSE, CADH9_MOUSE, CADH8_MOUSE, CAD24_MOUSE, CAD11_MOUSE	NV2t013605001.1, NV2t014198001.1, NV2t014198002.1
OG0000240	MRP4_MOUSE	NV2t020201002.1, NV2t020201003.1, NV2t020545001.1, NV2t020545002.1, NV2t002705001.1, NV2t002705002.1, NV2t015106001.1, NV2t023949001.1, NV2t023947001.1, NV2t023947002.1, NV2t021338001.1, NV2t021338002.1, NV2t022595001.1
OG0000255	ZMAT1_MOUSE, CI085_MOUSE	NV2t022942001.1
OG0000278	G3ST1_MOUSE, G3ST2_MOUSE	NV2t000923001.1, NV2t000922001.1, NV2t000922002.1, NV2t023185001.1, NV2t023185002.1, NV2t023838001.1, NV2t012442001.1, NV2t012443001.1, NV2t013246001.1, NV2t015241001.1
OG0000288	CO3A1_MOUSE, CO1A2_MOUSE, CO1A1_MOUSE, CO2A1_MOUSE, CO5A2_MOUSE	NV2t011872001.1, NV2t011872002.1, NV2t010959001.1, NV2t010959002.1, NV2t010959003.1, NV2t010959004.1, NV2t010959005.1
OG0000360	GCNT7_MOUSE, GCNT2_MOUSE, GCNT4_MOUSE, GCNT1_MOUSE, GCNT3_MOUSE	NV2t023946001.1, NV2t013996003.1, NV2t013996005.1
OG0000043	EPHA1_MOUSE, EPHA2_MOUSE, EPHB3_MOUSE, EPHB1_MOUSE, EPHB2_MOUSE, EPHB4_MOUSE, EPHB6_MOUSE, EPHA8_MOUSE, EPHAA_MOUSE, EPHA7_MOUSE, EPHA3_MOUSE, EPHA5_MOUSE, EPHA6_MOUSE, EPHA4_MOUSE	NV2t014294001.1, NV2t019940001.1, NV2t019860001.1, NV2t019866001.1, NV2t019861001.1, NV2t019858001.1, NV2t019864001.1, NV2t019863002.1, NV2t019863001.1, NV2t013658001.1
OG0000064	POGK_MOUSE	NV2t004279001.1, NV2t014172001.1
OG0000104	EDIL3_MOUSE, MFGM_MOUSE	NV2t020920001.1, NV2t004581001.1, NV2t004581002.1, NV2t016712001.1, NV2t019935001.1, NV2t019935002.1, NV2t019938001.1, NV2t019939001.1, NV2t019931001.1, NV2t011923001.1, NV2t002668001.1, NV2t024749001.1, NV2t001006001.1, NV2t003325001.1, NV2t003325002.1, NV2t018893001.1, NV2t016159002.1, NV2t004982001.1, NV2t016159001.1, NV2t019089001.1, NV2t012134001.1, NV2t012134002.1, NV2t011320001.1, NV2t010407001.1, NV2t021525001.1, NV2t016051001.1, NV2t022201001.1, NV2t008550001.1, NV2t008549001.1, NV2t008548001.1, NV2t001001001.1
OG0000156	XLRS1_MOUSE	NV2t021804001.1, NV2t021826001.1, NV2t020022001.1, NV2t022402001.1, NV2t003070001.1, NV2t022945001.1, NV2t003032001.1, NV2t005983001.1, NV2t002815001.1, NV2t006515001.1, NV2t005631001.1, NV2t005632001.1, NV2t009165001.1
OG0000194	SACS_MOUSE	NV2t016416001.1, NV2t016404001.1, NV2t016404002.1, NV2t016417001.1, NV2t016410001.1, NV2t016406001.1, NV2t016407001.1, NV2t016407002.1, NV2t016407003.1, NV2t016407004.1, NV2t016407005.1, NV2t019429001.1
OG0000280	CP4B1_MOUSE, CP4AE_MOUSE, CP4AA_MOUSE, CP4CA_MOUSE, CP4CB_MOUSE, CP4X1_MOUSE, CP4F3_MOUSE, CP4FE_MOUSE	NV2t005240001.1
OG0000306	PDE4C_MOUSE, PDE4D_MOUSE, PDE4A_MOUSE	NV2t002243001.1, NV2t002243002.1, NV2t002243007.1, NV2t002243006.1, NV2t002243003.1, NV2t002243011.1, NV2t002243013.1, NV2t002243009.1, NV2t002243008.1, NV2t002243010.1, NV2t002243005.1, NV2t002243012.1, NV2t002243004.1
OG0000370	ADDA_MOUSE, ADDG_MOUSE, ADDB_MOUSE	NV2t017595003.1, NV2t017595001.1, NV2t017595002.1, NV2t017594002.1, NV2t017594006.1, NV2t017594007.1, NV2t017594004.1, NV2t017594001.1, NV2t017594005.1, NV2t017594008.1, NV2t017594003.1
OG0000397	CATS_MOUSE, TEST2_MOUSE, CATL1_MOUSE	NV2t011191001.1, NV2t004879001.1, NV2t004557001.1, NV2t004558001.1, NV2t004249001.1
OG0000165	HGS_MOUSE	NV2t003471001.1, NV2t001397001.1, NV2t019247001.1, NV2t007985001.1
OG0000177	RXFP2_MOUSE, RXFP1_MOUSE	NV2t007608001.1, NV2t023292001.1, NV2t022974001.1, NV2t023056001.1, NV2t023294001.1, NV2t023019001.1, NV2t006809001.1, NV2t023815001.1, NV2t023280001.1, NV2t023280002.1
OG0000185	NPTN_MOUSE, BASI_MOUSE	NV2t023480001.1, NV2t023483001.1, NV2t023483002.1, NV2t023475001.1, NV2t023475002.1, NV2t023475003.1, NV2t023475004.1, NV2t023475005.1, NV2t023475006.1, NV2t023479001.1, NV2t023478001.1, NV2t023478004.1, NV2t023481001.1, NV2t023478002.1, NV2t023478003.1
OG0000217	LORF2_MOUSE	NV2t025369001.1
OG0000231	T121B_MOUSE	NV2t000083001.1, NV2t002143001.1, NV2t013199001.1, NV2t013200001.1, NV2t002159001.1
OG0000243	DCX_MOUSE, DCLK2_MOUSE, DCLK1_MOUSE	NV2t003783001.1, NV2t003783002.1, NV2t003783003.1, NV2t003783015.1, NV2t003783014.1, NV2t003783016.1, NV2t003783004.1, NV2t003783005.1, NV2t003783007.1, NV2t003783006.1, NV2t003783009.1, NV2t003783008.1, NV2t003783012.1, NV2t003783011.1, NV2t003783013.1, NV2t003783010.1, NV2t011474001.1
OG0000292	TRAF6_MOUSE	NV2t018750002.1, NV2t018750003.1, NV2t018750005.1, NV2t018750006.1, NV2t018750004.1
OG0000305	LIN7C_MOUSE, LIN7A_MOUSE, LIN7B_MOUSE	NV2t015468010.1, NV2t015468001.1, NV2t015468002.1, NV2t015468003.1, NV2t015468004.1, NV2t015468005.1, NV2t015468006.1, NV2t015468007.1, NV2t015468008.1, NV2t015468009.1, NV2t015468012.1, NV2t015468011.1, NV2t015468013.1
OG0000334	MYL6_MOUSE, MYL6B_MOUSE, MYL1_MOUSE, MYL3_MOUSE, MYL4_MOUSE	NV2t012252003.1, NV2t012252001.1, NV2t012252002.1, NV2t012252004.1, NV2t012644001.1, NV2t003825001.1
OG0000357	DLRB2_MOUSE	NV2t004395001.1
OG0000415	ITA9_MOUSE, ITA4_MOUSE, ITA2B_MOUSE, ITA8_MOUSE, ITA5_MOUSE, ITAV_MOUSE	NV2t011572001.1, NV2t011383002.1, NV2t011383001.1, NV2t011383003.1, NV2t012108001.1
OG0000429	EMX2_MOUSE, EMX1_MOUSE	NV2t010716001.1, NV2t025125001.1, NV2t025278001.1, NV2t025557001.1, NV2t025557002.1, NV2t018581001.1, NV2t018872001.1
OG0000442	FBLN7_MOUSE	NV2t012458001.1, NV2t012458002.1, NV2t012458003.1, NV2t023073001.1
OG0000453	S4A7_MOUSE, S4A8_MOUSE, S4A10_MOUSE, B3A4_MOUSE, S4A5_MOUSE, S4A4_MOUSE	NV2t018970001.1, NV2t018970004.1, NV2t018970002.1, NV2t018970003.1
OG0000284	FUT4_MOUSE, FUT9_MOUSE, FUT7_MOUSE	NV2t017646001.1, NV2t005015001.1, NV2t003904001.1, NV2t023828001.1, NV2t013599001.1, NV2t005853001.1, NV2t013600001.1, NV2t006372001.1, NV2t025282001.1, NV2t014016001.1
OG0000319	EAA3_MOUSE, EAA4_MOUSE, EAA1_MOUSE	NV2t001728002.1, NV2t021833001.1, NV2t021833002.1, NV2t022738001.1, NV2t022675001.1, NV2t022675002.1
OG0000348	ACTHR_MOUSE, MSHR_MOUSE, MC4R_MOUSE, MC3R_MOUSE, MC5R_MOUSE	NV2t015069001.1, NV2t001898001.1
OG0000383	MOB3C_MOUSE, MOB3A_MOUSE, MOB3B_MOUSE	NV2t013106001.1, NV2t014466001.1
OG0000396	P4HTM_MOUSE	NV2t024767001.1, NV2t000928001.1, NV2t005100001.1, NV2t004233001.1, NV2t005136001.1, NV2t004231001.1
OG0000408	FUCO_MOUSE, FUCO2_MOUSE	NV2t007050001.1, NV2t019405001.1, NV2t018962001.1, NV2t018962007.1, NV2t018962003.1, NV2t018962005.1, NV2t018962006.1, NV2t024411002.1, NV2t017854001.1, NV2t018433001.1
OG0000430	TRIM3_MOUSE, TRIM2_MOUSE, TRI45_MOUSE	NV2t018560001.1, NV2t018560002.1, NV2t018597001.1, NV2t018281001.1, NV2t012320002.1, NV2t012320001.1, NV2t012320003.1
OG0000445	ARM10_MOUSE, ARMX3_MOUSE, ARMX6_MOUSE, ARMX1_MOUSE, ARMX2_MOUSE, ARMX5_MOUSE	NV2t002202003.1, NV2t002202002.1, NV2t002202001.1
OG0000457	PPBT_MOUSE, PPBI_MOUSE, PPBN_MOUSE	NV2t009203002.1, NV2t009200002.1, NV2t009203001.1, NV2t009200003.1, NV2t009200001.1
OG0000187	CD320_MOUSE	NV2t006810001.1, NV2t023031001.1, NV2t023050001.1, NV2t022982002.1, NV2t022982001.1, NV2t023024001.1, NV2t023042001.1, NV2t023028001.1, NV2t022985001.1, NV2t023037001.1, NV2t023022001.1, NV2t016009001.1, NV2t023023001.1, NV2t023035001.1, NV2t023009001.1, NV2t023295001.1, NV2t023295002.1, NV2t023044001.1, NV2t022984001.1, NV2t022983001.1, NV2t023045001.1, NV2t022974002.1, NV2t023029001.1, NV2t023013001.1, NV2t005232001.1
OG0000328	SRSF5_MOUSE, SRSF6_MOUSE, SRSF4_MOUSE	NV2t017180006.1, NV2t017180001.1, NV2t017180005.1, NV2t017180002.1, NV2t017180003.1, NV2t017180004.1, NV2t008624001.1, NV2t014368002.1, NV2t014368001.1, NV2t014368003.1
OG0000336	DHRS9_MOUSE, RDH5_MOUSE, DR9C7_MOUSE, RDH16_MOUSE, RDH7_MOUSE, H17B6_MOUSE	NV2t019969001.1, NV2t020830001.1, NV2t008457001.1, NV2t003131001.1
OG0000347	ANO5_MOUSE, ANO4_MOUSE, ANO3_MOUSE	NV2t009919001.1, NV2t007162001.1, NV2t006885001.1, NV2t006884001.1, NV2t006884002.1, NV2t006884003.1, NV2t006884004.1, NV2t006883001.1
OG0000361	LBP_MOUSE, BPI_MOUSE, PLTP_MOUSE, BPIFC_MOUSE	NV2t003818001.1, NV2t018346006.1, NV2t018346001.1, NV2t018346002.1, NV2t018346003.1, NV2t018346004.1, NV2t018346005.1, NV2t018346007.1, NV2t018346008.1
OG0000406	SPAT6_MOUSE, SPA6L_MOUSE	NV2t000200001.1, NV2t000200002.1, NV2t006283007.1, NV2t006283009.1, NV2t006283010.1, NV2t006283003.1, NV2t006283004.1, NV2t006283005.1, NV2t006283006.1, NV2t006283002.1, NV2t006283008.1, NV2t006283001.1
OG0000433	HELZ2_MOUSE	NV2t021315001.1, NV2t021321001.1, NV2t021308001.1, NV2t021322001.1, NV2t021316001.1, NV2t021310001.1, NV2t021318001.1, NV2t021317001.1, NV2t021309001.1
OG0000447	SO4A1_MOUSE	NV2t006348001.1, NV2t008776001.1, NV2t008517001.1, NV2t008517003.1, NV2t008517002.1, NV2t008517004.1, NV2t023544003.1, NV2t023544002.1, NV2t023544004.1, NV2t023544001.1, NV2t017803001.1, NV2t017803002.1
OG0000345	CLC5A_MOUSE, KLRBA_MOUSE, KLRBC_MOUSE, KRBBA_MOUSE, KRBBB_MOUSE, KLRB1_MOUSE, KLRBF_MOUSE, KLRA2_MOUSE, KLRA7_MOUSE, KLRA1_MOUSE, KLRA4_MOUSE, KLRA5_MOUSE, KLRA3_MOUSE, KLRA8_MOUSE, KLRA6_MOUSE, CLC7A_MOUSE	NV2t005928002.1
OG0000381	CDN2C_MOUSE, CDN2A_MOUSE, CDN2B_MOUSE, CDN2D_MOUSE	NV2t010268001.1, NV2t010269001.1, NV2t012905001.1, NV2t006424001.1
OG0000416	JKIP3_MOUSE, JKIP1_MOUSE	NV2t017495004.1, NV2t017495005.1, NV2t017495006.1, NV2t017495001.1, NV2t017495002.1, NV2t017495003.1, NV2t017495009.1, NV2t017495012.1, NV2t017495010.1, NV2t017495011.1, NV2t017495007.1, NV2t017495008.1
OG0000427	ACTB_MOUSE, ACTG_MOUSE, ACTA_MOUSE, ACTH_MOUSE, ACTC_MOUSE, ACTS_MOUSE, ACTBL_MOUSE	NV2t008125001.1
OG0000455	CHST1_MOUSE, CHST3_MOUSE, CHST4_MOUSE, CHST5_MOUSE, CHST2_MOUSE, CHST7_MOUSE	NV2t021053001.1
OG0000475	GNAZ_MOUSE, GNAI2_MOUSE, GNAI1_MOUSE, GNAI3_MOUSE, GNAT3_MOUSE, GNAT1_MOUSE, GNAT2_MOUSE	NV2t003507001.1
OG0000189	KCNJ8_MOUSE, KCJ11_MOUSE, KCNJ4_MOUSE, KCJ12_MOUSE, KCNJ2_MOUSE, KCJ14_MOUSE, KCNJ3_MOUSE, KCNJ9_MOUSE, KCNJ6_MOUSE, KCNJ5_MOUSE	NV2t007367001.1, NV2t007950001.1, NV2t011930001.1, NV2t011930002.1
OG0000224	FAXC_MOUSE	NV2t018168007.1, NV2t018168010.1, NV2t018168001.1, NV2t018168002.1, NV2t018168004.1, NV2t018168009.1, NV2t018168011.1, NV2t018168012.1, NV2t018168013.1, NV2t024855001.1, NV2t018168006.1, NV2t018168005.1, NV2t018168014.1, NV2t018168015.1, NV2t018168008.1, NV2t018168003.1, NV2t014976001.1, NV2t014977001.1, NV2t001417001.1
OG0000290	OPSX_MOUSE	NV2t014463001.1, NV2t014463002.1, NV2t014463003.1, NV2t014463004.1, NV2t024786001.1, NV2t008821001.1, NV2t013773001.1, NV2t003061001.1
OG0000342	FTMT_MOUSE, FRIH_MOUSE	NV2t021476001.1, NV2t022547003.1, NV2t022547005.1, NV2t022547006.1, NV2t022547004.1, NV2t019627002.1, NV2t019701005.1, NV2t019701001.1, NV2t019701002.1, NV2t019701004.1, NV2t019626001.1, NV2t019682001.1, NV2t019701003.1, NV2t019627001.1, NV2t019681001.1
OG0000428	GLRA3_MOUSE, GLRA1_MOUSE, GLRA4_MOUSE, GLRA2_MOUSE	NV2t024331001.1, NV2t003907001.1, NV2t003533001.1, NV2t003220001.1, NV2t022573001.1
OG0000460	LUC7L_MOUSE, LC7L2_MOUSE	NV2t007263001.1, NV2t007262001.1, NV2t007262003.1, NV2t007263007.1, NV2t007262002.1, NV2t007262005.1, NV2t007263004.1, NV2t007263006.1, NV2t007263008.1, NV2t007263009.1, NV2t007262004.1, NV2t007263002.1
OG0000485	LRC8A_MOUSE, LRC8B_MOUSE, LRC8D_MOUSE, LRC8E_MOUSE, LRC8C_MOUSE	NV2t025249001.1, NV2t025249002.1
OG0000511	CKLF7_MOUSE, CKLF4_MOUSE, CKLF6_MOUSE	NV2t004640001.1, NV2t004647001.1, NV2t004642001.1, NV2t004945001.1, NV2t004649001.1, NV2t004649002.1
OG0000524	PKP4_MOUSE, CTND2_MOUSE	NV2t013968005.1, NV2t013968004.1, NV2t013968003.1, NV2t013968001.1, NV2t013968002.1, NV2t014833002.1, NV2t014833001.1, NV2t014833003.1, NV2t014835001.1
OG0000389	GIMA4_MOUSE, GIMA9_MOUSE, GIMA3_MOUSE, GIMA5_MOUSE, GIMA8_MOUSE, GIMA6_MOUSE, GIMA1_MOUSE	NV2t006638001.1
OG0000401	CLIP2_MOUSE, CLIP1_MOUSE	NV2t015743007.1, NV2t015743009.1, NV2t015743008.1, NV2t015743004.1, NV2t015743003.1, NV2t015743006.1, NV2t015743002.1, NV2t015743005.1, NV2t015743001.1, NV2t015743012.1, NV2t015743010.1, NV2t015743011.1
OG0000426	NLGN4_MOUSE, NLGN3_MOUSE, NLGN1_MOUSE, NLGN2_MOUSE	NV2t010682001.1, NV2t012529001.1, NV2t012529002.1, NV2t010619001.1
OG0000452	ACOT4_MOUSE, ACOT6_MOUSE, ACOT3_MOUSE, ACOT5_MOUSE, ACOT1_MOUSE, ACOT2_MOUSE, ACNT1_MOUSE, ACNT2_MOUSE, BAAT_MOUSE	NV2t005261001.1, NV2t014278001.1
OG0000476	S29A3_MOUSE, S29A2_MOUSE, S29A1_MOUSE	NV2t012669004.1, NV2t012669006.1, NV2t012669009.1, NV2t012669001.1, NV2t012669005.1, NV2t012669007.1, NV2t012669002.1, NV2t012669003.1, NV2t012669008.1
OG0000520	HMGB3_MOUSE, HMGB2_MOUSE, SP110_MOUSE, CSPRS_MOUSE, SP100_MOUSE, HMGB1_MOUSE	NV2t002751001.1
OG0000555	CERU_MOUSE, HPHL1_MOUSE, HEPH_MOUSE, FA8_MOUSE, FA5_MOUSE	NV2t025145001.1
OG0000320	SRSF3_MOUSE	NV2t001741001.1, NV2t016774004.1, NV2t016774003.1, NV2t016774001.1, NV2t016774002.1, NV2t001830001.1, NV2t001831007.1, NV2t001830002.1, NV2t001831005.1, NV2t001831001.1, NV2t001831002.1, NV2t001831004.1, NV2t001831003.1, NV2t001831006.1
OG0000369	CNTN1_MOUSE, CNTN2_MOUSE, CNTN5_MOUSE, CNTN4_MOUSE, CNTN6_MOUSE, CNTN3_MOUSE	NV2t000702001.1, NV2t000702004.1, NV2t000702006.1, NV2t000702005.1, NV2t000702002.1, NV2t000702003.1
OG0000398	TRPA1_MOUSE	NV2t013263004.1, NV2t000642001.1, NV2t000642002.1, NV2t022582001.1, NV2t000229001.1, NV2t000103001.1, NV2t000659001.1, NV2t000659002.1
OG0000431	SKP2_MOUSE	NV2t020537001.1, NV2t020537002.1, NV2t014015001.1, NV2t013549001.1, NV2t015952001.1, NV2t010793001.1, NV2t000456001.1, NV2t000457001.1
