Orthogroup	Mmus	Hsap
OG0000188	PAP1L_MOUSE	PAP1L_HUMAN
OG0000188	PABP1_MOUSE	PABP1_HUMAN, PABP3_HUMAN
OG0000213	ZN250_MOUSE	ZN250_HUMAN
OG0000213	ZFP92_MOUSE	ZNF19_HUMAN, ZN621_HUMAN, KRBD1_HUMAN, ZN662_HUMAN, ZN619_HUMAN, ZN517_HUMAN, ZFP92_HUMAN
OG0000213	ZN689_MOUSE	ZN707_HUMAN, ZN200_HUMAN, ZN597_HUMAN, ZN785_HUMAN, ZN688_HUMAN, ZN747_HUMAN, ZN764_HUMAN, ZN689_HUMAN
OG0000213	ZNF2_MOUSE	ZNF23_HUMAN, ZN311_HUMAN, ZNF2_HUMAN
OG0000056	IF2P_MOUSE	IF2P_HUMAN
OG0000084	NAIF1_MOUSE	NAIF1_HUMAN
OG0000106	H2B1A_MOUSE	H2B1A_HUMAN
OG0000106	H2B1M_MOUSE	H2B1D_HUMAN
OG0000106	H2B1C_MOUSE	H2B1C_HUMAN
OG0000106	H2B2B_MOUSE	H2B2C_HUMAN, H2B2D_HUMAN, H2B2E_HUMAN, H2B1J_HUMAN, H2B1K_HUMAN, H2BFS_HUMAN, H2B1O_HUMAN, H2B1H_HUMAN, H2B2F_HUMAN
OG0000106	H2B1P_MOUSE, H2B1F_MOUSE, H2B1K_MOUSE, H2B2E_MOUSE	H2B1L_HUMAN
OG0000106	H2B3A_MOUSE, H2B3B_MOUSE	H2B3B_HUMAN
OG0000128	MAGBG_MOUSE	MA13P_HUMAN, MAGC3_HUMAN, MAGC2_HUMAN, MAGC1_HUMAN, MAGAA_HUMAN, MAGAB_HUMAN, MAGA9_HUMAN, MAGA8_HUMAN, MAGA3_HUMAN, MAGA6_HUMAN, MAGA2_HUMAN, MAGAC_HUMAN, MAGA5_HUMAN, MAGA1_HUMAN, MAGA4_HUMAN, MAGBG_HUMAN
OG0000128	MAGBI_MOUSE	MAGBA_HUMAN, MAGB3_HUMAN, MAGB5_HUMAN, MAGB4_HUMAN, MAGB1_HUMAN, MAGB2_HUMAN, MAGBH_HUMAN, MAB6B_HUMAN, MAGB6_HUMAN, MAGBI_HUMAN
OG0000128	NSE3_MOUSE	MAGF1_HUMAN, NSE3_HUMAN
OG0000168	EST3A_MOUSE, EST3B_MOUSE	EST3_HUMAN
OG0000168	EST5A_MOUSE	EST5A_HUMAN
OG0000168	EST2C_MOUSE, EST2A_MOUSE, EST2E_MOUSE	EST2_HUMAN
OG0000168	EST4A_MOUSE	EST4A_HUMAN
OG0000168	EST1C_MOUSE, EST1D_MOUSE, EST1_MOUSE, EST1E_MOUSE, EST1F_MOUSE	CES1P_HUMAN, EST1_HUMAN
OG0000168	ACES_MOUSE	ACES_HUMAN
OG0000168	CHLE_MOUSE	CHLE_HUMAN
OG0000228	PTPRT_MOUSE	PTPRT_HUMAN
OG0000228	PTPRM_MOUSE	PTPRM_HUMAN
OG0000228	PTPRU_MOUSE	PTPRU_HUMAN
OG0000228	PTPRK_MOUSE	PTPRK_HUMAN
OG0000082	CRFR1_MOUSE	CRFR1_HUMAN
OG0000082	CRFR2_MOUSE	CRFR2_HUMAN
OG0000082	CALRL_MOUSE	CALRL_HUMAN
OG0000082	CALCR_MOUSE	CALCR_HUMAN
OG0000082	PTH1R_MOUSE	PTH1R_HUMAN
OG0000082	PTH2R_MOUSE	PTH2R_HUMAN
OG0000082	GLP2R_MOUSE	GLP2R_HUMAN
OG0000082	GLP1R_MOUSE	GLP1R_HUMAN
OG0000082	GLR_MOUSE	GLR_HUMAN
OG0000082	GIPR_MOUSE	GIPR_HUMAN
OG0000082	SCTR_MOUSE	SCTR_HUMAN
OG0000082	GHRHR_MOUSE	GHRHR_HUMAN
OG0000082	VIPR1_MOUSE	VIPR1_HUMAN
OG0000082	PACR_MOUSE	PACR_HUMAN
OG0000082	VIPR2_MOUSE	VIPR2_HUMAN
OG0000105	MYH6_MOUSE	MYH6_HUMAN
OG0000105	MYH7_MOUSE	MYH7_HUMAN
OG0000105	MYH3_MOUSE	MYH3_HUMAN
OG0000105	MYH8_MOUSE	MYH8_HUMAN
OG0000105	MYH2_MOUSE	MYH2_HUMAN
OG0000105	MYH4_MOUSE	MYH4_HUMAN
OG0000105	MYH1_MOUSE	MYH1_HUMAN
OG0000105	MYH7B_MOUSE	MYH15_HUMAN, MYH7B_HUMAN
OG0000154	RDH13_MOUSE	RDH13_HUMAN
OG0000154	RDH11_MOUSE	RDH11_HUMAN
OG0000154	RDH12_MOUSE	RDH12_HUMAN
OG0000176	HARB1_MOUSE	HARB1_HUMAN
OG0000190	MARK4_MOUSE	MARK4_HUMAN
OG0000190	MARK3_MOUSE	MARK3_HUMAN
OG0000190	MARK1_MOUSE	MARK1_HUMAN
OG0000190	MARK2_MOUSE	MARK2_HUMAN
OG0000229	CAHM5_MOUSE	CAHM5_HUMAN
OG0000229	CAHM6_MOUSE	CAHM6_HUMAN
OG0000229	CAHM1_MOUSE	CAHM1_HUMAN
OG0000229	CAHM3_MOUSE	CAHM3_HUMAN
OG0000229	CAHM2_MOUSE	CAHM2_HUMAN
OG0000229	CAHM4_MOUSE	CAHM4_HUMAN
OG0000000	CE290_MOUSE	CE290_HUMAN
OG0000022	O4C3D_MOUSE	OR4C3_HUMAN
OG0000022	OR4E2_MOUSE	OR4E1_HUMAN, OR4E2_HUMAN
OG0000022	O10D3_MOUSE	O10D3_HUMAN
OG0000022	O10N1_MOUSE	O10D4_HUMAN
OG0000022	OR4M1_MOUSE	OR4Q3_HUMAN, OR4L1_HUMAN, OR4F4_HUMAN, O4F17_HUMAN, OR4F5_HUMAN, OR4F6_HUMAN, O4F15_HUMAN, O4F21_HUMAN, OR4F3_HUMAN, OR4K1_HUMAN, OR4K2_HUMAN, OR4K3_HUMAN, OR4KH_HUMAN, OR4K5_HUMAN, OR4KF_HUMAN, OR4KD_HUMAN, OR4KE_HUMAN, OR4D5_HUMAN, OR4D1_HUMAN, OR4D2_HUMAN, OR4D6_HUMAN, OR4D9_HUMAN, OR4DA_HUMAN, OR4DB_HUMAN, OR4Q2_HUMAN, OR4N5_HUMAN, OR4N2_HUMAN, OR4N4_HUMAN, ORN4C_HUMAN, OR4M1_HUMAN, OR4M2_HUMAN, ORM2B_HUMAN
OG0000022	O4B13_MOUSE	OR4X1_HUMAN, OR4X2_HUMAN, OR4B1_HUMAN
OG0000022	OR4CC_MOUSE	OR4C6_HUMAN, O4C45_HUMAN, OR4C5_HUMAN, O4C46_HUMAN, OR4CD_HUMAN, OR4CC_HUMAN
OG0000058	ANKR7_MOUSE	ANKR7_HUMAN
OG0000058	ANR26_MOUSE	ANR62_HUMAN, A26L1_HUMAN, AN36C_HUMAN, AN36A_HUMAN, AN36B_HUMAN, A30BL_HUMAN, AN30A_HUMAN, AN30B_HUMAN, ANR19_HUMAN, AN18A_HUMAN, AN18B_HUMAN, A2012_HUMAN, AN20B_HUMAN, A20A5_HUMAN, A20A4_HUMAN, A20A2_HUMAN, A20A1_HUMAN, A20A3_HUMAN, AR26L_HUMAN, POTEA_HUMAN, POTB2_HUMAN, POTEB_HUMAN, POTB3_HUMAN, POTEC_HUMAN, POTED_HUMAN, POTEH_HUMAN, POTEG_HUMAN, POTEM_HUMAN, POTEI_HUMAN, POTEJ_HUMAN, POTEE_HUMAN, POTEF_HUMAN, C144B_HUMAN, C144C_HUMAN, C144L_HUMAN, C144A_HUMAN, ANR26_HUMAN
OG0000078	CLC4G_MOUSE	CLC4G_HUMAN
OG0000089	CGT_MOUSE	CGT_HUMAN
OG0000089	UDB17_MOUSE	UDB15_HUMAN, UDB17_HUMAN, UD2B4_HUMAN, UD2B7_HUMAN, UDB10_HUMAN, UDB11_HUMAN, UDB28_HUMAN
OG0000089	UD2A1_MOUSE	UD2A1_HUMAN
OG0000089	UD2A2_MOUSE	UD2A2_HUMAN
OG0000089	UD2A3_MOUSE	UD2A3_HUMAN
OG0000089	UD11_MOUSE	UD11_HUMAN
OG0000089	UD12_MOUSE	UD13_HUMAN, UD14_HUMAN, UD15_HUMAN
OG0000089	UD16_MOUSE	UD16_HUMAN
OG0000089	UD17_MOUSE, UD19_MOUSE	UD19_HUMAN, UD18_HUMAN, UD110_HUMAN, UD17_HUMAN
OG0000098	RPA43_MOUSE	RPA43_HUMAN
OG0000108	MFAP4_MOUSE	MFAP4_HUMAN
OG0000108	FCN1_MOUSE, FCN2_MOUSE	FCN1_HUMAN, FCN2_HUMAN
OG0000139	NOTC1_MOUSE	NOTC1_HUMAN
OG0000139	NOTC3_MOUSE	NOTC3_HUMAN
OG0000139	NOTC2_MOUSE	NOTC2_HUMAN
OG0000139	MYOME_MOUSE	NT2NA_HUMAN, NT2NC_HUMAN, NT2NB_HUMAN, NT2NR_HUMAN, NBPFP_HUMAN, NBPF9_HUMAN, NBPFF_HUMAN, NBPFJ_HUMAN, NBPFK_HUMAN, NBPFE_HUMAN, NBPFA_HUMAN, NBPF8_HUMAN, NBPF1_HUMAN, NBPFC_HUMAN, NBPFB_HUMAN, NBPF3_HUMAN, NBPF7_HUMAN, NBPF5_HUMAN, NBPF4_HUMAN, NBPF6_HUMAN, MYOME_HUMAN
OG0000170	TM135_MOUSE	TM135_HUMAN
OG0000193	VPS4A_MOUSE	VPS4A_HUMAN
OG0000193	VPS4B_MOUSE	VPS4B_HUMAN
OG0000205	LYAM2_MOUSE	LYAM2_HUMAN
OG0000205	LYAM3_MOUSE	LYAM3_HUMAN
OG0000205	LYAM1_MOUSE	LYAM1_HUMAN
OG0000227	NTH_MOUSE	NTH_HUMAN
OG0000254	GTR5_MOUSE	GTR5_HUMAN
OG0000254	GTR7_MOUSE	GTR7_HUMAN
OG0000254	GTR9_MOUSE	GTR11_HUMAN, GTR9_HUMAN
OG0000254	GLUT4_MOUSE	GLUT4_HUMAN
OG0000254	GTR2_MOUSE	GTR2_HUMAN
OG0000254	GTR1_MOUSE	GTR1_HUMAN
OG0000254	GTR3_MOUSE	GTR14_HUMAN, GTR3_HUMAN
OG0000010	OR6Z7_MOUSE	OR6B1_HUMAN
OG0000010	OR6B9_MOUSE	OR6B2_HUMAN, OR6B3_HUMAN
OG0000010	10H28_MOUSE	O10X1_HUMAN, O10H2_HUMAN, O10H1_HUMAN, O10H5_HUMAN, O10H3_HUMAN, O10H4_HUMAN
OG0000010	O10J5_MOUSE	O10J3_HUMAN, O10J4_HUMAN, O10J1_HUMAN, O10J6_HUMAN, O10J5_HUMAN
OG0000010	10P22_MOUSE	O10AG_HUMAN, O10A3_HUMAN, O10A6_HUMAN, O10A7_HUMAN, O10A4_HUMAN, O10A2_HUMAN, O10A5_HUMAN, O10C1_HUMAN, O10P1_HUMAN
OG0000010	O2Y1B_MOUSE	OR2W3_HUMAN, OR2W1_HUMAN, OR2W6_HUMAN, OR2W5_HUMAN, OR2G2_HUMAN, OR2G3_HUMAN, OR2G6_HUMAN, OR2C3_HUMAN, OR2J3_HUMAN, OR2J1_HUMAN, OR2J2_HUMAN, OR2B8_HUMAN, OR2I1_HUMAN, OR2Y1_HUMAN
OG0000010	OR2C1_MOUSE	OR2H1_HUMAN, OR2H2_HUMAN, OR2C1_HUMAN
OG0000010	OR2B6_MOUSE	OR2BB_HUMAN, OR2B3_HUMAN, OR2B2_HUMAN, OR2B6_HUMAN
OG0000010	OR2A7_MOUSE	OR2D2_HUMAN, OR2D3_HUMAN, OR2F1_HUMAN, OR2F2_HUMAN, O13H1_HUMAN, O13J1_HUMAN, O13F1_HUMAN, OR2K2_HUMAN, O13D1_HUMAN, O13C9_HUMAN, O13C2_HUMAN, O13C5_HUMAN, O13C3_HUMAN, O13C4_HUMAN, O13C8_HUMAN, OR2S1_HUMAN, O13C6_HUMAN, O13C7_HUMAN, O2A12_HUMAN, O2A14_HUMAN, OR2A2_HUMAN, OR2A5_HUMAN, OR2A1_HUMAN, O2A25_HUMAN, OR2A4_HUMAN, OR2A7_HUMAN
OG0000048	CLCC1_MOUSE	CLCC1_HUMAN
OG0000053	ACHB2_MOUSE	ACHB2_HUMAN
OG0000053	ACHB4_MOUSE	ACHB4_HUMAN
OG0000053	ACHA3_MOUSE	ACHA3_HUMAN
OG0000053	ACHA6_MOUSE	ACHA6_HUMAN
OG0000053	ACHA4_MOUSE	ACHA4_HUMAN
OG0000053	ACHA2_MOUSE	ACHA2_HUMAN
OG0000053	ACHA5_MOUSE	ACHA5_HUMAN
OG0000053	ACHB3_MOUSE	ACHB3_HUMAN
OG0000053	ACHA7_MOUSE	ACHA7_HUMAN, CRFM7_HUMAN
OG0000094	PROP_MOUSE	PROP_HUMAN
OG0000117	TVB7_MOUSE	TVBL5_HUMAN, TVBL3_HUMAN, TVBL4_HUMAN
OG0000117	TVB86_MOUSE, TVB8_MOUSE	TVB17_HUMAN, TVB2_HUMAN, TVB14_HUMAN, TVBK1_HUMAN, TVBK3_HUMAN, TVBK2_HUMAN, TVB71_HUMAN, TVB72_HUMAN, TVB73_HUMAN, TVB79_HUMAN, TVB76_HUMAN, TVB77_HUMAN, TVB74_HUMAN, TVB78_HUMAN, TVB16_HUMAN, TVB18_HUMAN, TVB9_HUMAN, TVB13_HUMAN, TVB51_HUMAN, TVB53_HUMAN, TVB56_HUMAN, TVB55_HUMAN, TVB57_HUMAN, TVB54_HUMAN, TVB58_HUMAN, TVB31_HUMAN, TVB41_HUMAN, TVB42_HUMAN, TVB43_HUMAN
OG0000192	TR102_MOUSE, TR124_MOUSE, T2R13_MOUSE	T2R13_HUMAN
OG0000192	TR120_MOUSE, TR136_MOUSE	TA2R5_HUMAN, T2R50_HUMAN, T2R45_HUMAN, T2R31_HUMAN, T2R43_HUMAN, T2R46_HUMAN, T2R30_HUMAN, T2R20_HUMAN, T2R36_HUMAN, T2R19_HUMAN, T2R33_HUMAN
OG0000192	TR110_MOUSE, TR123_MOUSE, TR103_MOUSE, TR140_MOUSE, TR129_MOUSE, TR109_MOUSE, TR117_MOUSE, TR125_MOUSE, TR113_MOUSE, TR116_MOUSE	T2R14_HUMAN
OG0000247	TRI58_MOUSE	TRI58_HUMAN
OG0000247	RO52_MOUSE	RO52_HUMAN
OG0000247	TRI11_MOUSE	TRI11_HUMAN
OG0000247	TRI17_MOUSE	TRI17_HUMAN
OG0000247	TRIML_MOUSE	TR64C_HUMAN, TR64B_HUMAN, TRI64_HUMAN, TR51G_HUMAN, TRI51_HUMAN, TR49D_HUMAN, TRI48_HUMAN, TR49B_HUMAN, TR49C_HUMAN, TRI49_HUMAN, TR43B_HUMAN, TRI43_HUMAN, TRI77_HUMAN, TRIMM_HUMAN, TRIML_HUMAN
OG0000256	CD27_MOUSE	CD27_HUMAN
OG0000256	TNR6_MOUSE	TNR6_HUMAN
OG0000256	TNR1B_MOUSE	TNR1B_HUMAN
OG0000256	TR11B_MOUSE	TNF6B_HUMAN, TR11B_HUMAN
OG0000256	TNR5_MOUSE	TNR5_HUMAN
OG0000256	TNR14_MOUSE	TNR14_HUMAN
OG0000269	TYRO_MOUSE	TYRO_HUMAN
OG0000269	TYRP1_MOUSE	TYRP1_HUMAN
OG0000269	TYRP2_MOUSE	TYRP2_HUMAN
OG0000289	HSP7C_MOUSE	HSP7C_HUMAN
OG0000289	HSP72_MOUSE	HSP72_HUMAN
OG0000289	HS71L_MOUSE	HS71L_HUMAN
OG0000289	HS71A_MOUSE, HS71B_MOUSE	HS71A_HUMAN, HS71B_HUMAN
OG0000049	GBP5_MOUSE	GBP5_HUMAN
OG0000049	GBP1_MOUSE, GBP2_MOUSE	GBP1_HUMAN, GBP3_HUMAN, GBP2_HUMAN
OG0000049	GBP4_MOUSE, GBP6_MOUSE	GBP6_HUMAN
OG0000049	GBP3_MOUSE, GBP7_MOUSE	GBP4_HUMAN, GBP7_HUMAN
OG0000087	TLR2_MOUSE	TLR2_HUMAN
OG0000087	TLR6_MOUSE	TLR6_HUMAN
OG0000087	TLR1_MOUSE	TLR1_HUMAN
OG0000113	JDP2_MOUSE	JDP2_HUMAN
OG0000113	ATF3_MOUSE	ATF3_HUMAN
OG0000113	FOSB_MOUSE	FOSB_HUMAN
OG0000113	FOS_MOUSE	FOS_HUMAN
OG0000113	FOSL1_MOUSE	FOSL1_HUMAN
OG0000113	FOSL2_MOUSE	FOSL2_HUMAN
OG0000138	ACSM3_MOUSE	ACSM3_HUMAN
OG0000138	ACSM5_MOUSE	ACSM5_HUMAN
OG0000138	ACSM4_MOUSE	ACSM4_HUMAN
OG0000138	ACSM2_MOUSE	ACS2A_HUMAN, ACS2B_HUMAN
OG0000138	ACSM1_MOUSE	ACSM1_HUMAN
OG0000160	BTNLA_MOUSE	BTNLA_HUMAN
OG0000160	BT1A1_MOUSE	BT1A1_HUMAN
OG0000160	MOG_MOUSE	MOG_HUMAN
OG0000160	SKI11_MOUSE, SKI10_MOUSE, SKIT9_MOUSE, SKIT7_MOUSE, SKIT8_MOUSE, SKIT1_MOUSE, SKIT2_MOUSE, SKIT5_MOUSE, SKIT6_MOUSE, SKIT3_MOUSE, SKIT4_MOUSE, BTNL2_MOUSE	BTNL2_HUMAN
OG0000160	BTNL9_MOUSE	BTNL3_HUMAN, BTNL8_HUMAN, BTNL9_HUMAN
OG0000160	BT2A2_MOUSE	BT2A2_HUMAN, BT2A1_HUMAN, BT2A3_HUMAN
OG0000211	CAHD1_MOUSE	CAHD1_HUMAN
OG0000225	UBP36_MOUSE	U17L6_HUMAN, U17LN_HUMAN, U17LA_HUMAN, U17L7_HUMAN, U17L2_HUMAN, U17L1_HUMAN, U17L3_HUMAN, U17L4_HUMAN, U17L8_HUMAN, U17LD_HUMAN, U17LH_HUMAN, U17LM_HUMAN, U17LK_HUMAN, U17LL_HUMAN, UL17C_HUMAN, U17L5_HUMAN, U17LO_HUMAN, U17LJ_HUMAN, U17LI_HUMAN, U17LB_HUMAN, U17LF_HUMAN, UBP36_HUMAN
OG0000277	PTHD3_MOUSE	PTHD3_HUMAN
OG0000300	HPGDS_MOUSE	HPGDS_HUMAN
OG0000300	GSTA1_MOUSE, GSTA2_MOUSE	GSTA5_HUMAN, GSTA1_HUMAN, GSTA2_HUMAN
OG0000300	GSTA3_MOUSE	GSTA3_HUMAN
OG0000030	UROM_MOUSE	UROM_HUMAN
OG0000030	GP2_MOUSE	GP2_HUMAN
OG0000030	OIT3_MOUSE	OIT3_HUMAN
OG0000036	G2E3_MOUSE	G2E3_HUMAN
OG0000055	TTHY_MOUSE	TTHY_HUMAN
OG0000079	S10A9_MOUSE	S10A9_HUMAN
OG0000079	S10AD_MOUSE	S10AD_HUMAN
OG0000079	S10AB_MOUSE	S10AB_HUMAN
OG0000079	S10A5_MOUSE	S10A5_HUMAN
OG0000079	S10A3_MOUSE	S10A3_HUMAN
OG0000079	S10A6_MOUSE	S10A6_HUMAN
OG0000079	S10A4_MOUSE	S10A4_HUMAN
OG0000079	S10A1_MOUSE	S10A1_HUMAN
OG0000079	S10AA_MOUSE	S100Z_HUMAN, S10AA_HUMAN
OG0000079	S100B_MOUSE	S100B_HUMAN
OG0000079	S100G_MOUSE	S100G_HUMAN
OG0000079	S115A_MOUSE	S1A7B_HUMAN, S10A7_HUMAN, S1A7A_HUMAN
OG0000079	S10A8_MOUSE	S10AC_HUMAN, S10A8_HUMAN
OG0000079	HORN_MOUSE	HORN_HUMAN
OG0000079	FILA2_MOUSE	FILA2_HUMAN
OG0000115	K2C79_MOUSE	K2C79_HUMAN
OG0000115	K2C1B_MOUSE	K2C1B_HUMAN
OG0000115	K22E_MOUSE	K22E_HUMAN
OG0000115	K2C1_MOUSE	K2C1_HUMAN
OG0000115	K2C4_MOUSE	K2C4_HUMAN
OG0000115	K2C71_MOUSE	K2C71_HUMAN
OG0000115	K2C73_MOUSE	K2C73_HUMAN
OG0000115	K2C72_MOUSE	K2C72_HUMAN
OG0000115	K2C74_MOUSE	K2C74_HUMAN
OG0000115	K2C6A_MOUSE, K2C6B_MOUSE	K2C6A_HUMAN, K2C6B_HUMAN, K2C6C_HUMAN
OG0000115	K2C5_MOUSE	K2C5_HUMAN
OG0000115	K2C75_MOUSE	K2C75_HUMAN
OG0000115	K2C8_MOUSE	K2C8_HUMAN
OG0000115	K2C7_MOUSE	K2C7_HUMAN
OG0000115	K22O_MOUSE	K2C3_HUMAN, K22O_HUMAN
OG0000218	NPTX1_MOUSE	NPTX1_HUMAN
OG0000218	NPTXR_MOUSE	NPTXR_HUMAN
OG0000218	NPTX2_MOUSE	NPTX2_HUMAN
OG0000230	ZNF22_MOUSE	ZNF22_HUMAN
OG0000230	ZN239_MOUSE	ZN572_HUMAN
OG0000276	5HT4R_MOUSE	5HT4R_HUMAN
OG0000308	FCERB_MOUSE	FCERB_HUMAN
OG0000308	MS4A3_MOUSE	MS4A3_HUMAN
OG0000308	M4A6D_MOUSE, M4A6B_MOUSE, M4A6C_MOUSE	MS4A7_HUMAN, M4A6A_HUMAN, M4A6E_HUMAN
OG0000308	M4A15_MOUSE	M4A15_HUMAN
OG0000308	M4A8_MOUSE	M4A18_HUMAN, M4A12_HUMAN, M4A8_HUMAN
OG0000308	M4A4D_MOUSE	M4A4A_HUMAN, M4A4E_HUMAN
OG0000198	PRRT4_MOUSE	PRRT4_HUMAN
OG0000198	PRRT3_MOUSE	PRRT3_HUMAN
OG0000209	KCA10_MOUSE	KCA10_HUMAN
OG0000209	KCNA5_MOUSE	KCNA5_HUMAN
OG0000209	KCNA6_MOUSE	KCNA6_HUMAN
OG0000209	KCNA4_MOUSE	KCNA4_HUMAN
OG0000209	KCNA3_MOUSE	KCNA3_HUMAN
OG0000209	KCNA2_MOUSE	KCNA2_HUMAN
OG0000209	KCNA1_MOUSE	KCNA1_HUMAN
OG0000219	OMD_MOUSE	OMD_HUMAN
OG0000219	FMOD_MOUSE	FMOD_HUMAN
OG0000219	LUM_MOUSE	LUM_HUMAN
OG0000219	OPT_MOUSE	OPT_HUMAN
OG0000219	MIME_MOUSE	MIME_HUMAN
OG0000219	EPYC_MOUSE	EPYC_HUMAN
OG0000219	ASPN_MOUSE	ASPN_HUMAN
OG0000219	PGS2_MOUSE	PGS2_HUMAN
OG0000219	PODN_MOUSE	PODN_HUMAN
OG0000219	PONL1_MOUSE	PONL1_HUMAN
OG0000245	IFNAD_MOUSE, IFNA9_MOUSE, IFNA1_MOUSE, IFNA7_MOUSE, IFNA6_MOUSE, IFNA5_MOUSE, IFNAB_MOUSE, IFNA2_MOUSE, IFNA4_MOUSE, IFNAC_MOUSE	IFNW1_HUMAN, IFNA1_HUMAN, IFNAD_HUMAN, IFNA6_HUMAN, IFNA8_HUMAN, IFNA2_HUMAN, IFNA5_HUMAN, IFN14_HUMAN, IFN16_HUMAN, IFN21_HUMAN, IFNA4_HUMAN, IFNA7_HUMAN, IFN10_HUMAN, IFN17_HUMAN
OG0000273	LOX5_MOUSE	LOX5_HUMAN
OG0000273	LOX12_MOUSE	LOX12_HUMAN
OG0000273	LX12E_MOUSE, LOX15_MOUSE	LOX15_HUMAN
OG0000273	ALOX8_MOUSE	LX15B_HUMAN
OG0000273	LOXE3_MOUSE	LOXE3_HUMAN
OG0000273	LX12B_MOUSE	LX12B_HUMAN
OG0000301	MIA_MOUSE	MIA_HUMAN
OG0000301	OTOR_MOUSE	OTOR_HUMAN
OG0000301	TGO1_MOUSE	TGO1_HUMAN
OG0000301	MIA2_MOUSE	MIA2_HUMAN, CTGE3_HUMAN, CTGE2_HUMAN, CTGE6_HUMAN, CTGEF_HUMAN, CTGE8_HUMAN, CTGE9_HUMAN, CTGE4_HUMAN
OG0000241	COCH_MOUSE	COCH_HUMAN
OG0000241	VITRN_MOUSE	VITRN_HUMAN
OG0000241	MATN1_MOUSE	MATN1_HUMAN
OG0000241	MATN3_MOUSE	MATN3_HUMAN
OG0000241	MATN2_MOUSE	MATN2_HUMAN
OG0000241	MATN4_MOUSE	MATN4_HUMAN
OG0000262	LYN_MOUSE	LYN_HUMAN
OG0000262	HCK_MOUSE	HCK_HUMAN
OG0000262	LCK_MOUSE	LCK_HUMAN
OG0000262	BLK_MOUSE	BLK_HUMAN
OG0000262	SRC_MOUSE	SRC_HUMAN
OG0000262	YES_MOUSE	YES_HUMAN
OG0000262	FYN_MOUSE	FYN_HUMAN
OG0000262	FGR_MOUSE	FGR_HUMAN
OG0000272	HEPS_MOUSE	HEPS_HUMAN
OG0000272	PRSS8_MOUSE	PRSS8_HUMAN
OG0000272	TM11D_MOUSE	TM11D_HUMAN
OG0000272	TM11E_MOUSE	TM11E_HUMAN
OG0000272	TM11F_MOUSE	TM11F_HUMAN
OG0000272	TM11G_MOUSE, TM11A_MOUSE	TM11A_HUMAN
OG0000272	TM11C_MOUSE, TM11B_MOUSE	TM11B_HUMAN
OG0000286	TAAR5_MOUSE	TAAR5_HUMAN
OG0000286	TAAR2_MOUSE	TAAR2_HUMAN
OG0000286	TAAR3_MOUSE	TAAR3_HUMAN
OG0000286	TAAR4_MOUSE, TAAR1_MOUSE	TAAR1_HUMAN
OG0000286	TAAR9_MOUSE	TAAR9_HUMAN
OG0000286	TAAR6_MOUSE	TAAR6_HUMAN
OG0000286	TAA8B_MOUSE, TAA8A_MOUSE, TAA8C_MOUSE	TAAR8_HUMAN
OG0000304	DLL4_MOUSE	DLL4_HUMAN
OG0000304	DLL1_MOUSE	DLL1_HUMAN
OG0000312	CD158_MOUSE	CD158_HUMAN
OG0000325	B4GT6_MOUSE	B4GT6_HUMAN
OG0000325	B4GT5_MOUSE	B4GT5_HUMAN
OG0000325	B4GT2_MOUSE	B4GT2_HUMAN
OG0000325	B4GT1_MOUSE	B4GT1_HUMAN
OG0000325	B4GT3_MOUSE	B4GT3_HUMAN
OG0000325	B4GT4_MOUSE	B4GT4_HUMAN
OG0000330	B2CL2_MOUSE	B2CL2_HUMAN
OG0000330	BCL2_MOUSE	BCL2_HUMAN
OG0000330	B2CL1_MOUSE	B2CL1_HUMAN
OG0000242	CNTP1_MOUSE	CNTP1_HUMAN
OG0000242	CNTP2_MOUSE	CNTP2_HUMAN
OG0000242	CTP5A_MOUSE, CTP5B_MOUSE, CTP5C_MOUSE	CNTP5_HUMAN
OG0000242	CNTP4_MOUSE	CNT3B_HUMAN, CNTP3_HUMAN, CNTP4_HUMAN
OG0000303	ATP4A_MOUSE	ATP4A_HUMAN
OG0000303	AT12A_MOUSE	AT12A_HUMAN
OG0000303	AT1A1_MOUSE	AT1A1_HUMAN
OG0000303	AT1A4_MOUSE	AT1A4_HUMAN
OG0000303	AT1A2_MOUSE	AT1A2_HUMAN
OG0000303	AT1A3_MOUSE	AT1A3_HUMAN
OG0000321	NT8F2_MOUSE, CMLO5_MOUSE, NAT8_MOUSE, CMLO1_MOUSE, NAT8B_MOUSE, NT8F3_MOUSE, NT8F7_MOUSE	NAT8B_HUMAN, NAT8_HUMAN
OG0000326	PLXB2_MOUSE	PLXB2_HUMAN
OG0000326	PLXB3_MOUSE	PLXB3_HUMAN
OG0000326	PLXB1_MOUSE	PLXB1_HUMAN
OG0000326	PLXC1_MOUSE	PLXC1_HUMAN
OG0000326	PLXD1_MOUSE	PLXD1_HUMAN
OG0000326	PLXA4_MOUSE	PLXA4_HUMAN
OG0000326	PLXA2_MOUSE	PLXA2_HUMAN
OG0000326	PLXA3_MOUSE	PLXA3_HUMAN
OG0000326	PLXA1_MOUSE	PLXA1_HUMAN
OG0000331	PTBP2_MOUSE	PTBP2_HUMAN
OG0000331	PTBP3_MOUSE	PTBP3_HUMAN
OG0000331	PTBP1_MOUSE	PTBP1_HUMAN
OG0000341	CLC9A_MOUSE	CLC9A_HUMAN
OG0000341	KLRI1_MOUSE, KLRI2_MOUSE	NKG2A_HUMAN, NKG2F_HUMAN, NKG2C_HUMAN, NKG2E_HUMAN
