Orthogroup	Acer	Hsap
OG0001013	KAK2553757.1, KAK2554388.1, KAK2554446.1	RSH6A_HUMAN, RSH4A_HUMAN
OG0001027	KAK2557255.1, KAK2573123.1	ADA12_HUMAN, ADA19_HUMAN, ADA33_HUMAN
OG0001041	KAK2560707.1	JPH4_HUMAN, JPH3_HUMAN, JPH1_HUMAN, JPH2_HUMAN
OG0001056	KAK2564900.1, KAK2564902.1, KAK2564899.1	MEOX2_HUMAN, MEOX1_HUMAN
OG0001072	KAK2572316.1, KAK2568173.1	B4GN1_HUMAN, B4GN2_HUMAN
OG0001087	KAK2570753.1	CSTFT_HUMAN, CSTF2_HUMAN
OG0001102	KAK2574520.1	BCL7A_HUMAN, BCL7C_HUMAN, BCL7B_HUMAN
OG0001132	KAK2569223.1, KAK2569296.1	LRP6_HUMAN, LRP5_HUMAN, LRP5L_HUMAN
OG0000760	KAK2562948.1	TLE2_HUMAN, TLE3_HUMAN, TLE1_HUMAN, TLE4_HUMAN
OG0000771	KAK2568250.1, KAK2568253.1	RBM3_HUMAN, CIRBP_HUMAN
OG0000782	KAK2570859.1	KS6A1_HUMAN, KS6A2_HUMAN, KS6A6_HUMAN, KS6A3_HUMAN
OG0000813	KAK2555945.1, KAK2555902.1, KAK2569419.1	CTR2_HUMAN, CTR3_HUMAN, CTR1_HUMAN
OG0000829	KAK2548336.1, KAK2559731.1	MGLYR_HUMAN, GP179_HUMAN
OG0000847	KAK2571946.1, KAK2560884.1, KAK2554644.1, KAK2553075.1	WSB2_HUMAN, WSB1_HUMAN
OG0000881	KAK2562894.1	PLIN5_HUMAN, PLIN2_HUMAN, PLIN3_HUMAN, PLIN4_HUMAN
OG0000897	KAK2568287.1	DPYS_HUMAN, DPYL1_HUMAN, DPYL3_HUMAN, DPYL4_HUMAN, DPYL2_HUMAN
OG0000910	KAK2572182.1, KAK2572558.1	LOXL2_HUMAN, LOXL3_HUMAN, LOXL4_HUMAN
OG0000949	KAK2568546.1, KAK2568953.1, KAK2568549.1, KAK2568550.1	STAR6_HUMAN, STAR5_HUMAN, STAR4_HUMAN
OG0001001	KAK2551884.1	DYN3_HUMAN, DYN2_HUMAN, DYN1_HUMAN, DMP34_HUMAN, DMP46_HUMAN
OG0001016	KAK2553992.1	LFG1_HUMAN, LFG2_HUMAN, LFG3_HUMAN, LFG4_HUMAN
OG0001031	KAK2557953.1	FOXO1_HUMAN, FOXO6_HUMAN, FOXO4_HUMAN, FOXO3_HUMAN, FXO3B_HUMAN
OG0001063	KAK2566254.1	STALP_HUMAN, STABP_HUMAN
OG0001079	KAK2572344.1, KAK2569412.1	MUC3A_HUMAN, MUC3B_HUMAN, MUC12_HUMAN, MUC17_HUMAN
OG0001085	KAK2570695.1	SRRM1_HUMAN
OG0001099	KAK2573897.1	PHKG2_HUMAN, PHKG1_HUMAN
OG0001137	KAK2571445.1	CPNE8_HUMAN, CPNE5_HUMAN, CPNE9_HUMAN
OG0001153	KAK2568018.1	PRIC3_HUMAN
OG0000680	KAK2572549.1	FGFR4_HUMAN, FGFR3_HUMAN, FGFR1_HUMAN, FGFR2_HUMAN
OG0000713	KAK2547821.1	GON4L_HUMAN, YYAP1_HUMAN
OG0000726	KAK2550862.1	ARAP1_HUMAN, ARAP3_HUMAN, ARAP2_HUMAN
OG0000743	KAK2555979.1	NFAT5_HUMAN
OG0000758	KAK2561476.1	MRCKG_HUMAN, MRCKA_HUMAN, MRCKB_HUMAN
OG0000769	KAK2567311.1, KAK2573768.1	TNFL6_HUMAN, TNF14_HUMAN, TNF15_HUMAN, TNFA_HUMAN, TNFB_HUMAN
OG0000812	KAK2548071.1, KAK2564458.1, KAK2565650.1	TSSK2_HUMAN, TSSK1_HUMAN, TSSK3_HUMAN
OG0000850	KAK2554268.1, KAK2561514.1, KAK2561560.1	MGT5A_HUMAN
OG0000864	KAK2557209.1	SUN3_HUMAN, SPAG4_HUMAN, SUN5_HUMAN, SUN2_HUMAN, SUN1_HUMAN
OG0000882	KAK2563337.1	ABCBB_HUMAN, ABCB5_HUMAN, MDR3_HUMAN, MDR1_HUMAN
OG0000898	KAK2568300.1	RUFY2_HUMAN, RUFY1_HUMAN
OG0000912	KAK2572285.1	TTC14_HUMAN
OG0000938	KAK2573900.1, KAK2574538.1	TBX1_HUMAN, TBX10_HUMAN
OG0000953	KAK2560426.1, KAK2560427.1, KAK2560217.1, KAK2573335.1	FZD2_HUMAN, FZD7_HUMAN, FZD1_HUMAN
OG0001003	KAK2552176.1	NGEF_HUMAN, ARHGQ_HUMAN, ARHGG_HUMAN
OG0001156	KAK2552299.1, KAK2552343.1, KAK2547590.1, KAK2548419.1, KAK2548410.1, KAK2548426.1, KAK2548427.1	MCMD2_HUMAN
OG0000886	KAK2563868.1	EMAL1_HUMAN, EMAL2_HUMAN
OG0000900	KAK2568324.1	RIPR1_HUMAN, RIPR2_HUMAN, RIPR3_HUMAN
OG0000913	KAK2572735.1	DNJB8_HUMAN, DNJB3_HUMAN, DNJB7_HUMAN, DNJB6_HUMAN, DNJB2_HUMAN
OG0000936	KAK2560263.1, KAK2547571.1, KAK2560264.1	MARCO_HUMAN, SCAR5_HUMAN, MSRE_HUMAN
OG0000954	KAK2572995.1, KAK2572673.1, KAK2573046.1	ASCL1_HUMAN, ASCL2_HUMAN
OG0001004	KAK2552346.1	RCOR2_HUMAN, RCOR1_HUMAN, RCOR3_HUMAN
OG0001048	KAK2561439.1, KAK2561360.1, KAK2561356.1	TSN13_HUMAN, TSN31_HUMAN
OG0001062	KAK2566157.1	CNOT4_HUMAN
OG0001068	KAK2567623.1	KPCD3_HUMAN, KPCD2_HUMAN, KPCD1_HUMAN
OG0001081	KAK2569771.1	SSBP3_HUMAN, SSBP4_HUMAN, SSBP2_HUMAN
OG0001092	KAK2572803.1	BAK_HUMAN
OG0001147	KAK2567321.1	NAR5_HUMAN, NAR1_HUMAN, NAR4_HUMAN
OG0001163	KAK2567458.1	HS90A_HUMAN, HS90B_HUMAN, H90B3_HUMAN
OG0001176	KAK2547727.1, KAK2556728.1	JUNB_HUMAN, JUN_HUMAN, JUND_HUMAN
OG0001198	KAK2551137.1	OGT1_HUMAN
OG0001210	KAK2552864.1, KAK2552903.1	AGRV1_HUMAN
OG0001223	KAK2554330.1	SIPA1_HUMAN, SI1L3_HUMAN, SI1L1_HUMAN, SI1L2_HUMAN
OG0001237	KAK2557318.1	S72L6_HUMAN, S72L2_HUMAN, S72L4_HUMAN, S72L1_HUMAN, S72L3_HUMAN, S72L5_HUMAN, SSU72_HUMAN
OG0001022	KAK2556405.1	MINT_HUMAN
OG0001034	KAK2573641.1, KAK2559077.1, KAK2562505.1	CPZIP_HUMAN, WAC2A_HUMAN, WAC2C_HUMAN
OG0001049	KAK2562254.1	KS6R_HUMAN
OG0001064	KAK2566661.1	AMPD2_HUMAN, ADA2_HUMAN, AMPD1_HUMAN, AMPD3_HUMAN
OG0001078	KAK2569240.1	ZN425_HUMAN, ZN777_HUMAN, ZN398_HUMAN, ZN282_HUMAN, ZN212_HUMAN, ZN783_HUMAN, ZN767_HUMAN, ZN746_HUMAN
OG0001090	KAK2572427.1	TIAR_HUMAN, TIA1_HUMAN
OG0001144	KAK2554361.1	DOK1_HUMAN, DOK3_HUMAN, DOK2_HUMAN
OG0001149	KAK2569397.1	PLPL2_HUMAN, PLPL3_HUMAN
OG0001164	KAK2569220.1	KCNC2_HUMAN, KCNC4_HUMAN, KCNC3_HUMAN, KCNC1_HUMAN
OG0001175	KAK2547716.1	PJVK_HUMAN, GSDME_HUMAN
OG0001222	KAK2554242.1	M4K3_HUMAN, M4K5_HUMAN
OG0001236	KAK2557137.1	CYH1_HUMAN, CYH2_HUMAN, CYH3_HUMAN, CYH4_HUMAN
OG0001252	KAK2559900.1, KAK2559989.1, KAK2559990.1, KAK2559987.1, KAK2559991.1	FBX5_HUMAN, FBX43_HUMAN
OG0001257	KAK2561206.1	HDAC7_HUMAN, HDAC4_HUMAN, HDAC9_HUMAN, HDAC5_HUMAN
OG0000868	KAK2558276.1	SSH3_HUMAN, SSH2_HUMAN, SSH1_HUMAN
OG0000885	KAK2563858.1	MYPT1_HUMAN, MYPT2_HUMAN
OG0000892	KAK2566253.1	PSD1_HUMAN, PSD2_HUMAN, PSD3_HUMAN
OG0000907	KAK2571238.1	SLMAP_HUMAN
OG0000920	KAK2574501.1	SEPT1_HUMAN, SEPT5_HUMAN, SEPT7_HUMAN, SEPT2_HUMAN
OG0000947	KAK2559542.1	S6A17_HUMAN, S6A15_HUMAN
OG0000980	KAK2548634.1	KPB1_HUMAN, KPB2_HUMAN
OG0000997	KAK2550880.1	TRIR_HUMAN
OG0001037	KAK2559302.1, KAK2559303.1, KAK2559304.1	FGF18_HUMAN, FGF17_HUMAN, FGF8_HUMAN
OG0001052	KAK2563313.1	TRM9B_HUMAN
OG0001082	KAK2570038.1, KAK2570018.1	SPRC_HUMAN, SPRL1_HUMAN
OG0001095	KAK2573729.1, KAK2573517.1	TSTD1_HUMAN, TSTD3_HUMAN
OG0001140	KAK2560344.1	SP6_HUMAN, SP7_HUMAN, SP9_HUMAN, SP8_HUMAN
OG0001157	KAK2551745.1, KAK2552544.1	VWF_HUMAN, OTOGL_HUMAN, OTOG_HUMAN
OG0001170	KAK2546838.1, KAK2558470.1	NKX63_HUMAN, NKX62_HUMAN, NKX61_HUMAN
OG0001206	KAK2551929.1	HCN3_HUMAN, HCN2_HUMAN, HCN1_HUMAN, HCN4_HUMAN
OG0001253	KAK2560276.1, KAK2567207.1	TBD2B_HUMAN, TBD2A_HUMAN
OG0001260	KAK2561324.1	F117B_HUMAN, F117A_HUMAN, GLCI1_HUMAN
OG0001278	KAK2563658.1	PPAT_HUMAN, PPAL_HUMAN, PPAP_HUMAN
OG0000841	KAK2550772.1, KAK2550768.1, KAK2574177.1	TPC1_HUMAN
OG0000858	KAK2556049.1	ZDH20_HUMAN, ZDH15_HUMAN, ZDHC2_HUMAN
OG0000877	KAK2560566.1	DJC10_HUMAN
OG0000890	KAK2565486.1	GABT_HUMAN
OG0000904	KAK2570884.1	RMI1_HUMAN
OG0000915	KAK2573467.1	LRCH4_HUMAN, LRCH3_HUMAN, LRCH2_HUMAN, LRCH1_HUMAN
OG0000942	KAK2552821.1, KAK2571046.1	ZMYM4_HUMAN, QRIC1_HUMAN, ZMYM3_HUMAN, ZMYM2_HUMAN, ZMYM1_HUMAN
OG0000958	KAK2566625.1, KAK2570537.1	REPS2_HUMAN, REPS1_HUMAN
OG0001009	KAK2553251.1	DX39A_HUMAN, DX39B_HUMAN
OG0001024	KAK2556867.1, KAK2556873.1, KAK2556871.1	ALAT2_HUMAN, ALAT1_HUMAN
OG0001071	KAK2568001.1	APBB1_HUMAN, APBB3_HUMAN, APBB2_HUMAN
OG0001086	KAK2570729.1	CNKR1_HUMAN, CNKR2_HUMAN, CNKR3_HUMAN, CNIPF_HUMAN, ICEF1_HUMAN
OG0001098	KAK2573813.1	ZN774_HUMAN, SALL2_HUMAN, SALL4_HUMAN, SALL1_HUMAN, SALL3_HUMAN
OG0001142	KAK2560514.1	PLCB4_HUMAN
OG0001159	KAK2553707.1	NCALD_HUMAN, HPCA_HUMAN, HPCL1_HUMAN
OG0001183	KAK2548461.1	SNTG1_HUMAN, SNTG2_HUMAN
OG0001195	KAK2567600.1, KAK2550492.1	CYB5B_HUMAN, CYB5_HUMAN
OG0001203	KAK2551473.1	VATH_HUMAN
OG0001218	KAK2574077.1, KAK2553879.1	KAP3_HUMAN, KAP2_HUMAN
OG0001249	KAK2559733.1, KAK2570031.1	KIF28_HUMAN
OG0001265	KAK2561946.1	NDRG3_HUMAN, NDRG1_HUMAN, NDRG2_HUMAN, NDRG4_HUMAN
OG0001283	KAK2564402.1, KAK2568429.1	DAZP1_HUMAN
OG0001000	KAK2558312.1, KAK2558393.1, KAK2551525.1	GRM2_HUMAN, GRM3_HUMAN
OG0001015	KAK2553930.1, KAK2553987.1, KAK2553986.1, KAK2553929.1, KAK2553985.1, KAK2553988.1	ARL8B_HUMAN, ARL8A_HUMAN
OG0001030	KAK2557848.1	LEF1_HUMAN, TCF7_HUMAN, TF7L1_HUMAN, TF7L2_HUMAN
OG0001045	KAK2561209.1	PTPRN_HUMAN, PTPR2_HUMAN
OG0001060	KAK2565970.1	PKN2_HUMAN, PKN3_HUMAN, PKN1_HUMAN
OG0001077	KAK2569152.1	ASB3_HUMAN, ASB2_HUMAN, ASB15_HUMAN, ASB14_HUMAN
OG0001091	KAK2572439.1	EGR1_HUMAN, EGR3_HUMAN, EGR2_HUMAN
OG0001141	KAK2562041.1	MYO1B_HUMAN, MYO1A_HUMAN
OG0001158	KAK2553103.1	CISH_HUMAN, SOCS2_HUMAN, SOCS7_HUMAN, SOCS6_HUMAN
OG0001182	KAK2548237.1	SDC1_HUMAN, SDC3_HUMAN, SDC2_HUMAN, SDC4_HUMAN
OG0001194	KAK2550263.1	UBX11_HUMAN
OG0001204	KAK2551516.1	ZMAT3_HUMAN, ZMAT4_HUMAN, ZN346_HUMAN
OG0001215	KAK2553695.1	RIR2B_HUMAN, RIR2_HUMAN
OG0001228	KAK2555315.1	K0825_HUMAN
OG0001244	KAK2560679.1, KAK2558623.1, KAK2558622.1	FMN2_HUMAN, FMN1_HUMAN
OG0001258	KAK2561216.1	ASIC4_HUMAN, ASIC3_HUMAN, ASIC2_HUMAN, ASIC1_HUMAN
OG0001273	KAK2563130.1	CLN3_HUMAN
OG0001307	KAK2568739.1, KAK2572434.1, KAK2572435.1, KAK2572432.1, KAK2572431.1, KAK2572437.1	DHRS7_HUMAN
OG0001005	KAK2569330.1, KAK2565322.1, KAK2552623.1, KAK2552646.1, KAK2552621.1, KAK2552596.1, KAK2552608.1	NWD1_HUMAN
OG0001036	KAK2565940.1, KAK2571511.1, KAK2559188.1	HMCN1_HUMAN, HMCN2_HUMAN
OG0001066	KAK2567467.1	BABA2_HUMAN
OG0001094	KAK2573163.1	REEP2_HUMAN, REEP1_HUMAN, REEP3_HUMAN, REEP4_HUMAN
OG0001135	KAK2557762.1	CP2U1_HUMAN, CP2R1_HUMAN, CP2J2_HUMAN
OG0001151	KAK2549750.1	COR1A_HUMAN, CORO6_HUMAN, COR1C_HUMAN, COR1B_HUMAN
OG0001191	KAK2549784.1, KAK2557390.1, KAK2557391.1, KAK2557394.1	EVA1A_HUMAN, EVA1C_HUMAN
OG0001201	KAK2551300.1	SHRM2_HUMAN, SHRM4_HUMAN, SHRM3_HUMAN
OG0001212	KAK2553205.1	ARHG2_HUMAN, AKP13_HUMAN, ARG28_HUMAN, ARHGI_HUMAN
OG0001225	KAK2571995.1, KAK2554898.1	TMC7_HUMAN
OG0001243	KAK2564882.1, KAK2558460.1	MDM4_HUMAN, MDM2_HUMAN
OG0001259	KAK2561247.1	R3HD1_HUMAN, R3HD2_HUMAN, ARP21_HUMAN
OG0001274	KAK2563136.1	MAN1_HUMAN
OG0001314	KAK2569753.1	ELAV1_HUMAN, ELAV3_HUMAN, ELAV4_HUMAN, ELAV2_HUMAN
OG0001331	KAK2572223.1	2ABB_HUMAN, 2ABG_HUMAN, 2ABA_HUMAN, 2ABD_HUMAN
OG0001344	KAK2573370.1	INT10_HUMAN
OG0001373	KAK2548923.1	CDK16_HUMAN, CDK18_HUMAN, CDK17_HUMAN
OG0001379	KAK2567807.1	NEK3_HUMAN, NEK5_HUMAN, NEK1_HUMAN
OG0000990	KAK2561338.1, KAK2549685.1, KAK2549686.1, KAK2572094.1	GLB1L_HUMAN, BGAL_HUMAN
OG0001006	KAK2563109.1, KAK2552649.1	ADT4_HUMAN, ADT1_HUMAN, ADT3_HUMAN, ADT2_HUMAN
OG0001021	KAK2556011.1	GRHL3_HUMAN, GRHL1_HUMAN, GRHL2_HUMAN
OG0001038	KAK2559737.1	IRX4_HUMAN, IRX6_HUMAN
OG0001053	KAK2563814.1	AN32E_HUMAN, AN32B_HUMAN, AN32C_HUMAN, AN32A_HUMAN, AN32D_HUMAN
OG0001065	KAK2566900.1	PDE8B_HUMAN, PDE8A_HUMAN
OG0001080	KAK2569578.1	MAST3_HUMAN, MAST4_HUMAN, MAST1_HUMAN, MAST2_HUMAN
OG0001133	KAK2547752.1	PSA_HUMAN, PSAL_HUMAN
OG0001138	KAK2568027.1, KAK2556991.1, KAK2561526.1	BHA15_HUMAN
OG0001154	KAK2572538.1	DOCK2_HUMAN, DOCK5_HUMAN, DOCK1_HUMAN
OG0001179	KAK2547924.1	MLF2_HUMAN, MLF1_HUMAN
OG0001202	KAK2551470.1	PHF20_HUMAN, P20L1_HUMAN
OG0001214	KAK2553675.1	SIA7D_HUMAN, SIA7C_HUMAN, SIA7F_HUMAN, SIA7E_HUMAN
OG0001226	KAK2554976.1	ENPP2_HUMAN, ENPP1_HUMAN, ENPP3_HUMAN
OG0001241	KAK2558384.1	DAAF9_HUMAN
OG0001263	KAK2571182.1, KAK2571040.1, KAK2561702.1, KAK2561703.1	CP46A_HUMAN
OG0001277	KAK2563371.1	KCNN4_HUMAN, KCNN2_HUMAN, KCNN1_HUMAN, KCNN3_HUMAN
OG0001295	KAK2566426.1	GFPT1_HUMAN, GFPT2_HUMAN
OG0001311	KAK2569005.1	RUVB2_HUMAN
OG0001327	KAK2572404.1, KAK2571632.1	PKHD1_HUMAN, PKHL1_HUMAN
OG0001341	KAK2572973.1	HTRA2_HUMAN, HTRA3_HUMAN, HTRA4_HUMAN, HTRA1_HUMAN
OG0001393	KAK2551854.1	MYBB_HUMAN, MYBA_HUMAN, MYB_HUMAN
OG0001069	KAK2567862.1	AFF2_HUMAN, AFF3_HUMAN, AFF1_HUMAN, AFF4_HUMAN
OG0001083	KAK2570121.1	S11IP_HUMAN
OG0001096	KAK2573855.1, KAK2573562.1	OVOL3_HUMAN, OVOL1_HUMAN, OVOL2_HUMAN
OG0001139	KAK2570433.1, KAK2556788.1, KAK2554953.1	SC6A1_HUMAN
OG0001155	KAK2566759.1	GPC4_HUMAN, GPC6_HUMAN, GPC1_HUMAN, GPC2_HUMAN
OG0001161	KAK2562051.1, KAK2562052.1	BMI1_HUMAN, PCGF2_HUMAN
OG0001167	KAK2560172.1, KAK2553446.1	GDC_HUMAN
OG0001180	KAK2547995.1	SRPK3_HUMAN, SRPK1_HUMAN, SRPK2_HUMAN
OG0001207	KAK2552310.1, KAK2555011.1	HNRL1_HUMAN, HNRL2_HUMAN, HNRPU_HUMAN
OG0001217	KAK2553865.1, KAK2561802.1, KAK2561768.1, KAK2561765.1, KAK2561766.1	SPTC2_HUMAN, SPTC3_HUMAN
OG0001230	KAK2556024.1	RAE1_HUMAN, RAE2_HUMAN
OG0001247	KAK2559661.1	RBP10_HUMAN, RPB3_HUMAN, RANB9_HUMAN
OG0001267	KAK2562098.1	SENP3_HUMAN, SENP5_HUMAN, SENP2_HUMAN, SENP1_HUMAN
OG0001282	KAK2564041.1, KAK2573451.1, KAK2568547.1, KAK2568552.1	TPMT_HUMAN
OG0001288	KAK2565037.1	IQIP1_HUMAN, SCHI1_HUMAN
OG0001304	KAK2568074.1	LAR1B_HUMAN, LARP1_HUMAN
OG0001319	KAK2570787.1	MYO9B_HUMAN, MYO9A_HUMAN
OG0001333	KAK2572551.1	F178B_HUMAN, SLF2_HUMAN
OG0001346	KAK2573877.1	RHG33_HUMAN
OG0001377	KAK2563478.1	AT8A1_HUMAN, AT8A2_HUMAN
OG0001394	KAK2554236.1, KAK2554259.1	B3A3_HUMAN, B3AT_HUMAN, B3A2_HUMAN
OG0000998	KAK2551181.1, KAK2551185.1	PKHG5_HUMAN
OG0001026	KAK2557197.1	UBP31_HUMAN, UBP43_HUMAN
OG0001042	KAK2560879.1	RBM4_HUMAN, RBM4B_HUMAN
OG0001057	KAK2565222.1	TUB_HUMAN, TULP3_HUMAN, TULP1_HUMAN, TULP2_HUMAN
OG0001075	KAK2569120.1	TIF1B_HUMAN, TIF1A_HUMAN, TRI33_HUMAN
OG0001089	KAK2571385.1	ELAP1_HUMAN, ELAP2_HUMAN
OG0001134	KAK2557786.1	NEP_HUMAN, MMEL1_HUMAN
OG0001150	KAK2569914.1, KAK2546630.1, KAK2569917.1	ZNT7_HUMAN
OG0001190	KAK2549728.1	CAST1_HUMAN, CAST2_HUMAN, CAST3_HUMAN
OG0001200	KAK2551282.1	GAB1_HUMAN, GAB3_HUMAN, GAB2_HUMAN, GAB4_HUMAN
OG0001211	KAK2553194.1	PBX4_HUMAN, PBX1_HUMAN, PBX2_HUMAN, PBX3_HUMAN
OG0001224	KAK2554461.1	TOX4_HUMAN, TOX3_HUMAN, TOX2_HUMAN, TOX_HUMAN
OG0001255	KAK2560495.1	CBS_HUMAN
OG0001305	KAK2568364.1, KAK2568365.1	HNRH3_HUMAN, HNRPF_HUMAN, HNRH2_HUMAN, HNRH1_HUMAN
OG0001323	KAK2571039.1, KAK2571235.1	TKT_HUMAN, TKTL1_HUMAN, TKTL2_HUMAN
OG0001338	KAK2572886.1	GABP1_HUMAN, GABP2_HUMAN
OG0001383	KAK2549599.1	BEND3_HUMAN
OG0001390	KAK2548604.1	UBA7_HUMAN, UBA1_HUMAN
OG0001408	KAK2551928.1, KAK2548680.1, KAK2547145.1	MP2K1_HUMAN, MP2K2_HUMAN
OG0001426	KAK2567979.1, KAK2548279.1	TASOR_HUMAN
OG0000902	KAK2570238.1	LASP1_HUMAN
OG0000916	KAK2573503.1, KAK2573504.1	CD59_HUMAN
OG0000943	KAK2555559.1, KAK2568518.1	CAC1E_HUMAN, CAC1B_HUMAN, CAC1A_HUMAN
OG0000959	KAK2573512.1	NCEH1_HUMAN, ADCL2_HUMAN, AAAD_HUMAN, ADCL4_HUMAN, ADCL3_HUMAN
OG0000977	KAK2547937.1	PLOD3_HUMAN, PLOD1_HUMAN, PLOD2_HUMAN
OG0001035	KAK2559183.1	LRC49_HUMAN
OG0001050	KAK2562790.1	NR2F6_HUMAN, COT2_HUMAN, COT1_HUMAN
OG0001055	KAK2563958.1	BNIPL_HUMAN, BNIP2_HUMAN, ATCAY_HUMAN, PRUN2_HUMAN
OG0001061	KAK2566128.1	CNDD3_HUMAN
OG0001076	KAK2569146.1	NUDC3_HUMAN
OG0001127	KAK2552044.1, KAK2562700.1, KAK2548029.1, KAK2559285.1	JIP3_HUMAN, JIP4_HUMAN
OG0001145	KAK2553320.1	CA2D3_HUMAN, CA2D4_HUMAN
OG0001162	KAK2573677.1	RGPD5_HUMAN, RGPD8_HUMAN, RGPD3_HUMAN, RGPD4_HUMAN, RGPD1_HUMAN, RGPD2_HUMAN, RBP2_HUMAN
OG0001209	KAK2552730.1	AT132_HUMAN, AT133_HUMAN, AT135_HUMAN, AT134_HUMAN
OG0001221	KAK2554239.1	CACB1_HUMAN, CACB2_HUMAN, CACB3_HUMAN, CACB4_HUMAN
OG0001242	KAK2558385.1	FA53C_HUMAN, FA53B_HUMAN, FA53A_HUMAN
OG0001256	KAK2560643.1	S12A4_HUMAN, S12A6_HUMAN, S12A5_HUMAN, S12A7_HUMAN
OG0001270	KAK2562458.1	MOCOS_HUMAN
OG0001285	KAK2564890.1	DLGP4_HUMAN, DLGP1_HUMAN, DLGP3_HUMAN, DLGP2_HUMAN
OG0001301	KAK2567305.1	PCX1_HUMAN, PCX2_HUMAN, PCX3_HUMAN
OG0001315	KAK2570002.1	AGRL4_HUMAN, AGRL3_HUMAN, AGRL1_HUMAN, AGRL2_HUMAN
OG0001372	KAK2571580.1, KAK2571582.1	ACTT3_HUMAN, ACTT2_HUMAN, ACTT1_HUMAN
OG0001387	KAK2563241.1	CA2D1_HUMAN, CA2D2_HUMAN
OG0001417	KAK2547737.1	BANP_HUMAN
OG0001433	KAK2549065.1	SMRC1_HUMAN, SMRC2_HUMAN
OG0001238	KAK2557634.1, KAK2557636.1	CALM1_HUMAN, CALM2_HUMAN, CALM3_HUMAN
OG0001245	KAK2558657.1, KAK2560672.1	PDP1_HUMAN, PDP2_HUMAN
OG0001261	KAK2561547.1, KAK2561622.1	GORS1_HUMAN, GORS2_HUMAN
OG0001275	KAK2563222.1	FAT2_HUMAN, FAT1_HUMAN, FAT3_HUMAN
OG0001292	KAK2565904.1	GPSM1_HUMAN, GPSM2_HUMAN
OG0001306	KAK2568451.1, KAK2568449.1	STAC3_HUMAN, STAC2_HUMAN, STAC_HUMAN
OG0001321	KAK2570835.1	MA1A1_HUMAN, MA1A2_HUMAN
OG0001334	KAK2572594.1	SORC2_HUMAN, SORC3_HUMAN, SORC1_HUMAN
OG0001378	KAK2565157.1, KAK2570368.1, KAK2570363.1, KAK2570369.1	S39A6_HUMAN, S39AA_HUMAN
OG0001382	KAK2562999.1, KAK2562810.1, KAK2562863.1, KAK2562891.1, KAK2562864.1, KAK2562796.1	HLTF_HUMAN
OG0001397	KAK2559130.1	DAPK2_HUMAN, DAPK3_HUMAN
OG0001420	KAK2548000.1, KAK2553893.1, KAK2553895.1, KAK2554303.1, KAK2553998.1	NEK2_HUMAN
OG0001451	KAK2551831.1	CDS2_HUMAN, CDS1_HUMAN
OG0001018	KAK2554380.1, KAK2570997.1	CYTB_HUMAN, CYTA_HUMAN
OG0001032	KAK2558087.1	TIAM1_HUMAN, TIAM2_HUMAN
OG0001046	KAK2561304.1	CERS6_HUMAN, CERS5_HUMAN, CERS2_HUMAN, CERS3_HUMAN
OG0001074	KAK2568305.1	RHG35_HUMAN, RHG05_HUMAN
OG0001088	KAK2570942.1	TRPM3_HUMAN, TRPM1_HUMAN, TRPM7_HUMAN, TRPM6_HUMAN
OG0001101	KAK2574664.1, KAK2574383.1	BGP11_HUMAN, BGLR_HUMAN, GUSP1_HUMAN
OG0001131	KAK2571327.1	MK14_HUMAN, MK11_HUMAN, MK13_HUMAN, MK12_HUMAN
OG0001146	KAK2572266.1, KAK2551177.1	KC1AL_HUMAN, KC1A_HUMAN
OG0001189	KAK2549484.1	DUSP2_HUMAN, DUS4_HUMAN, DUS1_HUMAN
OG0001199	KAK2551141.1	TB15A_HUMAN, TB15B_HUMAN, TB15C_HUMAN, TYB4Y_HUMAN, TYB4_HUMAN, TYB10_HUMAN
OG0001208	KAK2552645.1	DIAP1_HUMAN, DIAP3_HUMAN, DIAP2_HUMAN
OG0001220	KAK2553912.1	CELR3_HUMAN, CELR2_HUMAN, CELR1_HUMAN
OG0001235	KAK2556866.1	ELMO2_HUMAN, ELMO1_HUMAN
OG0001251	KAK2559841.1	SDHA_HUMAN
OG0001266	KAK2562170.1, KAK2562007.1	NEK10_HUMAN
OG0001281	KAK2563899.1	PLPP4_HUMAN, PLPP5_HUMAN
OG0001296	KAK2572569.1, KAK2566521.1	C2C2L_HUMAN, C2CD2_HUMAN
OG0001310	KAK2568983.1	TREF1_HUMAN
OG0001326	KAK2571441.1	SYPH_HUMAN, SYNPR_HUMAN, SYPL1_HUMAN, SYPL2_HUMAN
OG0001340	KAK2572909.1	4EBP2_HUMAN, 4EBP1_HUMAN
OG0001399	KAK2563798.1	MICA3_HUMAN, MICA2_HUMAN
OG0001430	KAK2548840.1	PTN18_HUMAN, PTN12_HUMAN, PTN22_HUMAN
OG0001461	KAK2552658.1, KAK2573269.1	CCD63_HUMAN
OG0001465	KAK2553150.1	CARL3_HUMAN, CARL1_HUMAN
OG0001495	KAK2556714.1	RN220_HUMAN
OG0001511	KAK2558148.1, KAK2558149.1	PYRG2_HUMAN, PYRG1_HUMAN
OG0001129	KAK2551366.1, KAK2552472.1, KAK2551367.1, KAK2555968.1, KAK2554534.1, KAK2562670.1, KAK2559002.1, KAK2549847.1, KAK2559005.1	PGBD4_HUMAN
OG0001136	KAK2568428.1	S39A8_HUMAN, S39AE_HUMAN
OG0001152	KAK2551316.1, KAK2551319.1	TLL1_HUMAN, BMP1_HUMAN, TLL2_HUMAN
